	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
873	10	491	2457.27	2866.5	6	5.166666666666667	1.1690451944500122	3	6	2	0.3333333333333333	0	1	883.5	1247.32	37.97333333333333	13.337826909458206	23.27	58.41	25.978333333333335	27.34496181505226	0.0	58.41	0	547.5711691643379	0
874	10	510	1326.5	1326.5	2	4.0	0.0	4	4	0	0.0	0	0	1382.22	1399.61	29.2	3.054701294725861	27.04	31.36	23.775	6.455884912233188	19.21	28.34	0	17.389999999999873	0
875	10	516	4346.97	4346.97	1	8.0		8	8	0	0.0	0	0	1763.5	1763.5	44.3		44.3	44.3	49.56		49.56	49.56	0	0.0	0
876	10	549	663.5	663.5	1	7.0		7	7	0	0.0	0	0	3217.49	3217.49	50.79		50.79	50.79	51.65		51.65	51.65	0	0.0	0
877	10	557	1973.5	2193.5	2	4.5	0.7071067811865476	4	5	0	0.0	0	0	1877.29	1880.32	45.035	0.7990306627413182	44.47	45.6	46.75	1.0182337649085584	46.03	47.47	0	220.02086469241956	0
878	10	558	2426.5	2633.5	4	5.0	0.816496580927726	4	6	1	0.25	0	1	1536.5	1825.34	36.045	12.045924622045428	24.78	51.33	28.487499999999997	23.803741127534277	0.0	51.86	0	355.3555200077803	0
879	10	569	433.5	555.74	4	4.75	1.2583057392117916	3	6	0	0.0	0	0	2986.25	3343.77	49.4375	5.453539370598397	44.75	57.32	52.04	4.116608636568081	47.92	57.32	0	377.8401355070687	0
880	10	599	2203.5	2203.5	1	2.0		2	2	0	0.0	0	0	957.38	957.38	38.73		38.73	38.73	37.15		37.15	37.15	0	0.0	0
881	10	600	4296.52	4296.52	1	1.0		1	1	0	0.0	0	0	3966.5	3966.5	50.34		50.34	50.34	57.39		57.39	57.39	0	0.0	0
882	10	601	2991.07	2991.07	1	6.0		6	6	0	0.0	0	0	2203.5	2203.5	44.79		44.79	44.79	51.75		51.75	51.75	0	0.0	0
883	10	602	1106.5	1106.5	1	11.0		11	11	0	0.0	0	0	2879.69	2879.69	31.52		31.52	31.52	45.35		45.35	45.35	0	0.0	0
884	10	603	3073.5	3073.5	1	3.0		3	3	0	0.0	0	0	974.08	974.08	50.29		50.29	50.29	51.51		51.51	51.51	0	0.0	0
885	10	604	1096.5	1096.5	1	0.0		0	0	0	0.0	0	0	329.74	329.74	50.78		50.78	50.78	50.8		50.8	50.8	0	0.0	0
886	10	605	2539.87	2539.87	1	1.0		1	1	0	0.0	0	0	4186.5	4186.5	50.5		50.5	50.5	57.11		57.11	57.11	0	0.0	0
887	10	606	3764.1	3764.1	1	1.0		1	1	0	0.0	0	0	223.5	223.5	36.85		36.85	36.85	6.26		6.26	6.26	0	0.0	0
888	10	607	3476.28	3476.28	1	1.0		1	1	0	0.0	0	0	4393.5	4393.5	39.69		39.69	39.69	6.57		6.57	6.57	0	0.0	0
889	10	608	1911.63	1911.63	1	0.0		0	0	0	0.0	0	0	3953.5	3953.5	51.26		51.26	51.26	28.08		28.08	28.08	0	0.0	0
890	10	609	656.5	656.5	1	7.0		7	7	0	0.0	0	0	3028.79	3028.79	22.83		22.83	22.83	42.65		42.65	42.65	0	0.0	0
891	10	610	1316.5	1316.5	1	1.0		1	1	0	0.0	0	0	687.31	687.31	55.26		55.26	55.26	55.26		55.26	55.26	0	0.0	0
892	10	611	3966.5	3966.5	1	7.0		7	7	0	0.0	0	0	3068.21	3068.21	21.98		21.98	21.98	49.21		49.21	49.21	0	0.0	0
893	10	612	4186.5	4186.5	1	1.0		1	1	0	0.0	0	0	3888.74	3888.74	57.8		57.8	57.8	57.8		57.8	57.8	0	0.0	0
894	10	613	421.42	421.42	1	1.0		1	1	0	0.0	0	0	3953.5	3953.5	36.0		36.0	36.0	1.99		1.99	1.99	0	0.0	0
895	10	614	1497.26	1497.26	1	2.0		2	2	0	0.0	0	0	3513.5	3513.5	43.91		43.91	43.91	23.34		23.34	23.34	0	0.0	0
896	10	615	331.32	331.32	1	1.0		1	1	0	0.0	0	0	2646.5	2646.5	49.23		49.23	49.23	55.04		55.04	55.04	0	0.0	0
897	10	616	1106.5	1106.5	1	12.0		12	12	0	0.0	0	0	2979.58	2979.58	21.68		21.68	21.68	21.97		21.97	21.97	0	0.0	0
898	10	617	3966.5	3966.5	1	5.0		5	5	0	0.0	0	0	2665.12	2665.12	24.39		24.39	24.39	41.99		41.99	41.99	0	0.0	0
899	10	618	3942.42	3942.42	1	1.0		1	1	1	1.0	1	1	4396.5	4396.5	23.96		23.96	23.96	0.0		0.0	0.0	0	0.0	0
900	10	619	2633.5	2633.5	1	2.0		2	2	0	0.0	0	0	2121.01	2121.01	46.72		46.72	46.72	47.97		47.97	47.97	0	0.0	0
901	10	620	1469.25	1469.25	1	0.0		0	0	0	0.0	0	0	4393.5	4393.5	45.21		45.21	45.21	45.25		45.25	45.25	0	0.0	0
902	10	621	2643.5	2643.5	1	9.0		9	9	0	0.0	0	0	2896.07	2896.07	25.26		25.26	25.26	46.86		46.86	46.86	0	0.0	0
903	10	622	656.5	656.5	1	7.0		7	7	0	0.0	0	0	3049.33	3049.33	22.64		22.64	22.64	40.09		40.09	40.09	0	0.0	0
904	10	623	3293.5	3293.5	1	6.0		6	6	0	0.0	0	0	2183.42	2183.42	52.25		52.25	52.25	52.25		52.25	52.25	0	0.0	0
905	10	624	2873.53	2873.53	1	1.0		1	1	0	0.0	0	0	4173.5	4173.5	45.05		45.05	45.05	34.63		34.63	34.63	0	0.0	0
906	10	625	4183.5	4183.5	1	8.0		8	8	0	0.0	0	0	3097.22	3097.22	51.56		51.56	51.56	50.67		50.67	50.67	0	0.0	0
907	10	626	2853.5	2853.5	1	4.0		4	4	0	0.0	0	0	864.62	864.62	25.21		25.21	25.21	34.03		34.03	34.03	0	0.0	0
908	10	627	3736.5	3736.5	1	3.0		3	3	0	0.0	0	0	2664.49	2664.49	26.22		26.22	26.22	19.8		19.8	19.8	0	0.0	0
909	10	628	862.53	862.53	1	1.0		1	1	1	1.0	1	1	4176.5	4176.5	22.9		22.9	22.9	0.0		0.0	0.0	0	0.0	0
910	10	629	3083.5	3083.5	1	6.0		6	6	0	0.0	0	0	2447.86	2447.86	63.52		63.52	63.52	63.57		63.57	63.57	0	0.0	0
911	10	630	3406.58	3406.58	1	1.0		1	1	0	0.0	0	0	1106.5	1106.5	58.96		58.96	58.96	63.74		63.74	63.74	0	0.0	0
912	10	631	1983.5	1983.5	1	4.0		4	4	0	0.0	0	0	2656.03	2656.03	25.09		25.09	25.09	35.34		35.34	35.34	0	0.0	0
913	10	632	2452.46	2452.46	1	0.0		0	0	1	1.0	1	1	223.5	223.5	22.03		22.03	22.03	0.0		0.0	0.0	0	0.0	0
914	10	633	3516.5	3516.5	1	6.0		6	6	0	0.0	0	0	3855.41	3855.41	52.25		52.25	52.25	56.25		56.25	56.25	0	0.0	0
915	10	634	2797.81	2797.81	1	0.0		0	0	0	0.0	0	0	213.5	213.5	53.45		53.45	53.45	33.44		33.44	33.44	0	0.0	0
