	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
2507	10	546	0.0		0.0	0.0	1	2.0		2	2	1	1.0	1	1	4396.5	4396.5	3947.59	3947.59	0.0		0.0	0.0	1	0.0	0.0
2508	10	565	14.835	8.369350831058126	9.74	27.28	4	22.25	2.8722813232690143	18	24	0	0.0	0	0	1147.66	1326.5	1613.41	1756.5	4.45	3.5518633607352257	1.25	9.51	0	229.0381926666379	229.0381926666379
2509	10	587	5.925	11.85	0.0	23.7	4	8.0	2.0	5	9	4	1.0	1	1	3743.5	3956.5	2627.28	2908.51	0.0	0.0	0.0	0.0	4	352.7879149007233	352.7879149007233
2510	10	614	0.91		0.91	0.91	1	7.0		7	7	1	1.0	1	1	883.5	883.5	1117.27	1117.27	0.0		0.0	0.0	1	0.0	0.0
2511	10	646	25.02	23.716361440996803	8.25	41.79	2	17.0	2.8284271247461903	15	19	1	0.5	0	1	1838.45	2040.41	1536.5	1536.5	25.325	1.1808683245816332	24.49	26.16	1	201.96000000000004	201.96000000000004
2512	10	674	2.4473076923076924	4.998585846170741	0.0	24.05	26	32.15384615384615	6.335249372785937	21	41	26	1.0	1	1	1129.05	1891.0	2843.77	3293.5	0.4373076923076923	2.0936696161377664	0.0	10.69	26	884.7739120249873	884.7739120249873
2513	10	689	2.03		2.03	2.03	1	2.0		2	2	1	1.0	1	1	216.5	216.5	3282.58	3282.58	0.0		0.0	0.0	1	0.0	0.0
2514	10	698	7.096666666666667	12.291787231047133	0.0	21.29	3	5.333333333333333	1.1547005383792515	4	6	3	1.0	1	1	4393.5	4406.5	1517.48	1787.46	0.0	0.0	0.0	0.0	3	270.29280493568456	270.29280493568456
2515	10	731	0.9266666666666667	1.1266913212292589	0.1	2.21	3	19.0	1.7320508075688772	17	20	3	1.0	1	1	2193.5	2413.5	3252.36	3278.38	0.0	0.0	0.0	0.0	3	221.5333843916081	221.5333843916081
2516	10	753	17.716666666666665	24.50878481959751	1.69	45.93	3	24.0	3.0	21	27	2	0.6666666666666666	0	1	2793.26	3073.5	3224.56	3526.5	22.679999999999996	12.59960713673248	11.79	36.48	2	411.949294452606	411.949294452606
2517	10	766	47.77		47.77	47.77	1	3.0		3	3	0	0.0	0	0	3970.46	3970.46	4393.5	4393.5	38.09		38.09	38.09	0	0.0	0.0
2518	10	768	8.775714285714285	9.119657992751808	0.0	22.68	7	12.857142857142858	3.8913824205360674	7	19	6	0.8571428571428571	0	1	3017.69	3306.5	3076.5	3976.92	1.282857142857143	3.1169253775995043	0.0	8.33	6	945.6042472937609	945.6042472937609
2519	10	779	3.74	10.580908445375178	0.0	40.59	18	10.666666666666666	3.0097879542273014	4	14	17	0.9444444444444444	0	1	223.5	876.5	2392.72	3106.33	0.43555555555555553	1.847905721500844	0.0	7.84	17	967.2891150529919	967.2891150529919
2520	10	783	0.0	0.0	0.0	0.0	3	3.3333333333333335	1.1547005383792515	2	4	3	1.0	1	1	443.5	446.5	672.69	897.28	0.0	0.0	0.0	0.0	3	224.6100356172893	224.6100356172893
