step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
692	3540	16673	332	3208	9.419774055480957	332,283,234,203,156,167,175,184,174,124,164,125,131,153,103,107,81,83,82,69,60,52,53,37,28,32,26,18,8,6,6,11,9,14,6,2,4,3,5,4,8,7,5,4,2,	165.0	0.6316747327152726	574	6.1672473	1567	2	6.1672473	686	5.16035	190	99844	1	219848	13.264318	0.5555970180380827	0.9160470577589068	1	0.9160470577589068,
693	3545	16733	343	3202	9.440338134765625	343,280,239,199,144,176,169,183,172,143,151,120,129,154,120,97,77,82,76,84,48,59,48,41,23,29,26,16,13,6,11,17,6,13,6,4,1,5,2,7,4,10,8,3,1,	160.0	0.6304730887696085	584	6.0702057	1555	2	6.0702057	704	5.0355115	189	99844	1	220288	13.057054	0.5366147757919961	0.9144736929748322	1	0.9144736929748322,
694	3555	16793	342	3213	9.447538375854492	342,283,234,197,166,168,161,179,179,164,146,124,110,163,130,86,78,62,67,93,51,58,65,33,18,33,31,11,16,9,12,11,9,12,5,7,4,6,4,4,5,6,10,3,	180.0	0.63041366130548	582	6.1082473	1602	2	6.1082473	707	5.0282884	189	99844	1	220483	12.911633	0.5258712271291495	0.914278761213782	1	0.914278761213782,
695	3553	16878	341	3212	9.500703811645508	341,272,233,200,171,175,166,161,170,166,160,115,128,170,91,102,66,78,71,81,47,71,64,40,29,19,22,16,17,14,7,8,14,13,5,5,5,6,9,4,2,6,13,	179.0	0.6313931699144436	574	6.1898956	1641	2	6.1898956	698	5.0902576	191	99844	1	221035	12.991959	0.515990254592033	0.9160893742215388	1	0.9160893742215388,
696	3555	16993	336	3219	9.560056686401367	336,272,236,197,162,190,168,161,168,160,161,119,132,152,104,90,85,75,65,75,65,61,59,32,29,24,25,26,4,10,13,16,6,19,8,3,9,3,2,6,8,3,7,6,3,	166.0	0.632033600831667	571	6.2259192	1624	2	6.2259192	699	5.085837	193	99844	1	221209	12.986264	0.518654021602408	0.9126044018339846	1	0.9126044018339846,
697	3559	17122	328	3231	9.621804237365723	328,270,239,195,172,185,165,174,166,149,157,130,114,150,126,93,95,55,58,81,65,61,55,32,37,26,27,18,7,10,11,20,20,10,6,7,5,4,3,5,8,6,7,7,	151.0	0.6336258759486918	564	6.3102837	1631	1	6.3102837	692	5.1430635	196	99844	1	221485	13.152277	0.4907325853705339	0.9098677170879542	1	0.9098677170879542,
698	3559	17171	332	3227	9.64933967590332	332,263,238,198,187,180,146,170,168,151,132,161,112,138,144,96,86,63,65,68,65,66,54,29,28,35,33,12,16,5,12,12,18,16,10,8,3,4,5,5,5,8,6,6,	160.0	0.6363117607169474	567	6.276896	1650	1	6.276896	691	5.1505065	199	99844	1	221871	13.216828	0.48879526459960365	0.9133790775960149	1	0.9133790775960149,
699	3562	17208	340	3222	9.6619873046875	340,266,236,197,188,175,150,169,161,145,146,159,112,140,122,102,80,82,63,54,60,84,55,23,29,31,25,20,15,17,6,11,25,19,8,4,11,0,4,4,2,10,10,0,2,	106.0	0.6362252075509198	577	6.1733103	1315	1	6.1733103	694	5.132565	203	99844	1	222388	13.322929	0.6564525157338688	0.9153452116537959	1	0.9153452116537959,
700	3562	17259	343	3219	9.69062328338623	343,267,235,199,182,170,158,162,157,158,142,144,112,156,131,96,82,82,61,45,56,75,56,31,26,19,39,26,16,13,15,16,18,20,8,9,2,3,1,4,5,13,9,	95.0	0.6372828580375974	583	6.109777	648	2	6.109777	689	5.1698112	207	99844	1	222504	13.532967	0.819856071519268	0.917285991680465	1	0.917285991680465,
701	3569	17347	344	3225	9.720930099487305	344,256,247,190,185,178,147,161,157,156,162,152,112,134,138,93,81,85,59,56,44,72,49,31,40,25,37,18,23,19,8,12,34,11,13,2,3,2,4,7,7,3,9,3,	88.0	0.6425799821639571	584	6.1113014	649	2	6.1113014	694	5.142651	207	99844	1	223120	13.562472	0.8249915411456233	0.9192826601047188	1	0.9192826601047188,
702	3569	17400	353	3216	9.750630378723145	353,244,245,193,183,179,153,155,162,152,169,151,120,129,119,93,88,81,48,58,61,67,44,32,49,33,23,14,21,20,28,10,10,24,10,8,7,8,7,4,3,3,3,4,1,	79.0	0.6451137767021168	588	6.069728	670	2	6.069728	699	5.1058655	207	99844	1	223490	13.55685	0.8324436054961035	0.910699524375744	1	0.910699524375744,
703	3576	17531	360	3216	9.8048095703125	360,243,241,197,168,179,156,162,149,146,192,133,126,145,111,98,94,58,54,65,60,59,48,36,44,29,29,15,21,27,23,18,7,13,18,12,8,10,8,5,0,3,3,3,	114.0	0.6426867157189194	587	6.0919933	1248	2	6.0919933	702	5.094017	207	99844	1	223718	13.6524935	0.6703770731209664	0.9168446724657757	1	0.9168446724657757,
704	3579	17510	365	3214	9.784855842590332	365,247,247,194,164,178,140,175,158,146,185,137,121,159,100,93,79,68,69,55,67,38,58,42,34,32,33,17,21,20,16,32,7,8,19,10,18,9,5,4,6,0,3,	95.0	0.6427384262282302	595	6.015126	967	2	6.015126	705	5.076596	207	99844	1	224119	13.742967	0.7904460239902131	0.9180117227619972	1	0.9180117227619972,
705	3581	17532	357	3224	9.791678428649902	357,254,245,191,186,163,147,175,154,149,176,138,134,148,97,95,85,54,66,70,57,47,64,32,28,41,30,16,15,23,29,25,7,9,14,16,14,10,10,5,4,1,	98.0	0.6378740938633167	588	6.090136	1078	2	6.090136	699	5.123033	209	99844	1	224658	13.8443775	0.7729785030094478	0.912767907816843	1	0.912767907816843,
706	3581	17569	353	3228	9.812342643737793	353,249,252,195,200,154,157,168,154,145,152,150,155,138,86,100,75,53,57,67,69,63,56,27,32,32,42,24,11,15,22,26,14,13,13,19,25,6,4,4,4,	102.0	0.6385236883467093	581	6.1635113	1053	2	6.1635113	698	5.1303725	209	99844	1	224878	13.897408	0.7699195646184468	0.9050553708110074	1	0.9050553708110074,
707	3590	17618	351	3239	9.815041542053223	351,246,250,212,196,157,155,156,161,144,157,137,166,134,101,93,73,57,46,69,71,64,62,27,32,39,33,23,19,11,17,23,17,14,24,21,16,8,4,3,1,	119.0	0.6419550083130479	579	6.2003455	1317	2	6.2003455	700	5.1285715	209	99844	1	224878	13.942782	0.6481023836020714	0.9047874822446599	1	0.9047874822446599,
708	3592	17665	347	3245	9.835745811462402	347,249,235,236,201,141,149,173,152,135,147,162,146,139,110,84,73,55,58,73,66,66,53,34,42,32,27,32,18,14,10,26,19,22,21,18,13,9,5,	120.0	0.642503534254361	580	6.1931033	1180	3	6.1931033	694	5.1757927	209	99844	1	225517	13.96618	0.6840475115984148	0.9056239961115468	1	0.9056239961115468,
709	3594	17771	344	3250	9.889260292053223	344,244,237,249,185,149,154,177,140,131,140,163,142,151,109,85,61,67,55,70,74,60,56,45,35,30,25,30,31,16,13,15,23,20,22,24,10,10,2,	118.0	0.6430344416694878	575	6.250435	1162	3	6.250435	691	5.2011576	209	99844	1	224878	14.010816	0.693781126641893	0.9074118446378072	1	0.9074118446378072,
710	3596	17868	353	3243	9.937708854675293	353,240,235,251,174,166,160,160,138,133,135,157,145,153,109,80,64,53,58,76,75,53,58,59,36,22,32,32,27,22,7,23,26,23,16,21,13,8,3,	118.0	0.6450145778615562	584	6.157534	1431	1	6.157534	700	5.1371427	209	99844	1	226383	14.015362	0.560935605729734	0.9166993698634912	1	0.9166993698634912,
711	3600	17889	357	3243	9.938333511352539	357,246,239,261,153,179,143,157,139,136,139,130,173,154,105,82,62,44,64,87,63,60,68,34,49,19,28,27,26,27,18,28,24,28,18,8,10,11,4,	179.0	0.646303185374206	593	6.0708265	1518	3	6.0708265	704	5.1136365	208	99844	1	226754	14.064721	0.5390415071986274	0.9233269152544236	1	0.9233269152544236,
712	3604	17887	351	3253	9.926193237304688	351,250,254,264,138,180,141,155,153,120,145,134,159,158,118,83,63,45,42,97,68,47,82,47,23,25,31,23,30,30,30,21,19,33,15,10,14,5,0,1,	100.0	0.6450738612841316	590	6.1084747	846	3	6.1084747	699	5.155937	210	99844	1	227193	14.124295	0.7479840184541435	0.921909276472656	1	0.921909276472656,
713	3605	17933	344	3261	9.948959350585938	344,260,254,244,149,188,144,150,143,133,142,131,154,162,122,71,65,61,57,68,60,69,70,48,34,26,19,25,22,43,36,16,28,23,8,12,13,10,0,0,1,	173.0	0.643332281042569	584	6.172945	1578	3	6.172945	695	5.1870503	210	99844	1	227246	14.135393	0.5202535995795632	0.9240301069344949	1	0.9240301069344949,
714	3613	18058	338	3275	9.996125221252441	338,266,251,246,158,184,142,156,143,131,141,133,142,168,125,78,55,69,54,66,51,61,63,47,44,31,28,26,26,38,34,33,18,15,10,10,21,9,1,0,0,1,	152.0	0.6456756808538565	588	6.144558	1414	3	6.144558	695	5.198561	210	99844	1	227767	14.136867	0.6209819711754057	0.920844171757945	1	0.920844171757945,
715	3616	18141	330	3286	10.03373908996582	330,274,247,245,157,190,149,135,152,139,140,127,142,164,126,82,55,70,60,56,55,58,52,64,35,28,36,32,28,46,24,32,22,20,8,6,17,5,6,1,1,	118.0	0.6451375784358361	583	6.202401	1215	3	6.202401	694	5.210375	210	99844	1	227997	14.098565	0.6965299939442278	0.918989704705542	1	0.918989704705542,
716	3617	18155	331	3286	10.038705825805664	331,268,239,238,174,197,151,128,155,147,143,117,125,168,120,91,71,64,50,56,57,67,49,63,37,31,25,37,43,44,23,28,22,10,18,3,15,4,5,3,	152.0	0.6450949567983078	577	6.268631	1388	3	6.268631	695	5.2043166	210	99844	1	228572	14.113016	0.629992300609796	0.9181671158293634	1	0.9181671158293634,
717	3620	18130	329	3291	10.01657485961914	329,269,246,234,166,199,145,150,142,156,146,115,113,143,138,105,64,66,65,56,51,71,45,57,44,31,40,30,27,41,29,39,19,9,11,2,18,5,4,	152.0	0.6440771977959183	574	6.30662	1329	3	6.30662	698	5.1862464	211	99844	1	228718	14.106877	0.6436293010369074	0.9164253982924664	1	0.9164253982924664,
718	3625	18215	331	3294	10.049654960632324	331,269,247,226,159,191,160,159,150,150,135,111,117,131,153,98,66,72,66,54,61,63,50,53,45,29,46,27,31,36,32,42,22,12,0,3,18,8,2,	109.0	0.6454484063597405	579	6.2607946	861	7	6.2607946	697	5.200861	215	99844	1	229007	14.1491375	0.7840730819973023	0.9165281846767444	1	0.9165281846767444,
719	3631	18223	327	3304	10.037455558776855	327,280,246,213,174,172,160,175,152,146,134,102,121,133,142,107,82,71,55,69,49,71,51,51,51,28,39,35,34,30,31,36,17,15,5,4,13,6,4,	108.0	0.6487442608149259	585	6.2068377	864	7	6.2068377	699	5.194564	215	99844	1	229436	14.162156	0.7842421555466642	0.9172818481904293	1	0.9172818481904293,
720	3634	18245	343	3291	10.041276931762695	343,284,236,207,171,177,156,171,159,139,128,110,126,135,126,101,87,70,71,72,46,59,60,44,52,38,40,32,27,34,36,33,22,4,7,10,17,2,2,	109.0	0.6448452022886877	599	6.066778	855	7	6.066778	701	5.184023	215	99844	1	229695	14.161379	0.7884735709209357	0.9191976058040732	1	0.9191976058040732,
721	3634	18323	348	3286	10.08420467376709	348,284,230,203,166,181,168,162,150,133,138,103,127,134,123,94,106,67,72,72,58,61,50,40,76,39,31,28,18,33,29,39,22,11,6,12,18,2,	107.0	0.6445412395508059	600	6.056667	862	7	6.056667	704	5.161932	215	99844	1	230141	14.241443	0.7871128133150344	0.9215851819262817	1	0.9215851819262817,
722	3638	18418	346	3292	10.125343322753906	346,282,237,191,171,173,168,161,142,152,133,103,140,125,117,110,88,80,79,67,53,64,55,46,55,47,39,29,14,29,29,35,18,16,16,10,16,2,	139.0	0.6472739157413879	603	6.0331674	1375	3	6.0331674	698	5.212034	217	99844	1	230680	14.488734	0.6111784539528615	0.9234803547535916	1	0.9234803547535916,
723	3643	18413	348	3295	10.108701705932617	348,290,234,182,177,175,164,170,155,121,127,136,135,116,116,114,80,76,91,71,51,51,58,48,36,63,40,31,19,31,32,29,24,14,8,13,14,3,	158.0	0.6452128982531942	609	5.9819374	1432	3	5.9819374	701	5.1968617	219	99844	1	230712	14.587511	0.5750387236916442	0.9236113060045408	1	0.9236113060045408,
724	3649	18425	352	3297	10.098657608032227	352,284,235,186,163,184,165,177,143,130,144,136,126,105,115,106,91,81,87,81,54,52,48,40,35,60,52,33,26,33,26,26,18,22,5,14,10,4,	160.0	0.6450140780360964	612	5.962418	1430	3	5.962418	709	5.1466856	218	99844	1	231265	14.534527	0.5756024515390279	0.9222377580458407	1	0.9222377580458407,
725	3649	18441	354	3295	10.107426643371582	354,291,217,198,154,168,172,175,151,139,144,131,127,107,98,127,111,66,89,85,56,34,50,41,30,57,55,47,26,24,22,28,24,11,19,8,8,5,	168.0	0.6418204688224536	610	5.9819674	1514	3	5.9819674	702	5.1980057	216	99844	1	231659	14.638559	0.5518522379482789	0.9224940461680324	1	0.9224940461680324,
726	3650	18492	359	3291	10.13260269165039	359,285,214,210,137,187,160,169,148,150,143,145,123,105,100,101,133,79,67,75,52,51,47,32,39,46,71,38,29,29,13,34,21,21,17,6,11,2,0,1,	183.0	0.637561951836265	605	6.0330577	1618	3	6.0330577	701	5.206847	218	99844	1	232038	14.736883	0.5222132584451475	0.9205728930889402	1	0.9205728930889402,
727	3648	18464	349	3299	10.122806549072266	349,301,208,199,150,183,169,154,165,136,149,134,118,112,119,112,111,81,72,62,61,42,54,24,47,45,55,55,29,26,29,20,20,24,16,7,6,1,3,	160.0	0.6341318661238222	598	6.1003346	1496	3	6.1003346	698	5.226361	220	99844	1	232382	14.852032	0.5783475277386501	0.9196173689153722	1	0.9196173689153722,
728	3650	18503	346	3304	10.138629913330078	346,316,198,198,148,184,162,153,171,132,145,135,125,125,119,116,114,67,71,60,47,44,42,60,40,37,38,66,36,29,23,25,30,16,17,8,3,2,1,1,	101.0	0.6308707156116794	599	6.093489	772	3	6.093489	705	5.1773047	213	99844	1	232832	14.651484	0.7696136916105429	0.9163609486850179	1	0.9163609486850179,
729	3651	18525	339	3312	10.147904396057129	339,326,201,191,164,179,157,153,160,141,139,127,138,127,123,100,115,76,66,67,53,41,40,52,38,34,45,59,39,31,20,33,30,11,14,5,14,1,2,	102.0	0.6322372771670137	603	6.0547266	771	3	6.0547266	699	5.223176	200	138176	1	233148	14.5600815	0.7723512122983706	0.9133544362307228	1	0.9133544362307228,
730	3659	18576	340	3319	10.153594017028809	340,330,197,187,170,176,157,155,149,144,115,133,165,132,128,107,103,74,82,59,51,46,41,39,42,44,42,46,43,30,33,20,20,16,16,18,6,0,3,	95.0	0.6292659967734366	600	6.0983334	768	3	6.0983334	706	5.1827197	202	138176	1	233245	14.041753	0.777564990594779	0.904735398995937	1	0.904735398995937,
731	3662	18566	338	3324	10.139814376831055	338,327,206,182,185,168,155,147,138,152,117,121,177,131,134,109,109,72,77,54,58,56,39,38,43,49,36,45,39,39,32,20,20,13,9,16,7,1,3,	160.0	0.6310921721297175	602	6.0830564	1456	3	6.0830564	709	5.165021	203	138176	1	233682	13.824653	0.5691506991156012	0.9059630601374865	1	0.9059630601374865,
732	3667	18570	342	3325	10.128170013427734	342,317,222,198,165,165,163,141,138,135,120,129,158,158,133,100,118,82,63,59,62,48,45,39,35,42,45,39,43,48,35,18,18,16,7,6,11,4,	165.0	0.6304977095299604	604	6.0711923	1384	3	6.0711923	716	5.1215086	206	138176	1	234131	13.795937	0.6195297828096049	0.9065537840345045	1	0.9065537840345045,
733	3668	18643	351	3317	10.165212631225586	351,312,217,190,175,163,155,132,154,135,123,102,164,174,136,94,115,87,57,69,74,53,32,37,32,29,53,36,59,38,38,21,23,8,6,9,9,5,1,	101.0	0.6285690448279966	607	6.042834	766	7	6.042834	713	5.14446	209	138176	1	234310	13.930511	0.8010471897877234	0.9104051568734242	1	0.9104051568734242,
734	3667	18560	347	3320	10.122715950012207	347,314,224,191,167,169,151,148,139,137,115,115,163,177,122,98,112,83,62,60,86,56,39,35,22,39,50,59,41,27,37,26,18,17,8,5,6,2,	182.0	0.6263394942536552	599	6.1218696	1542	3	6.1218696	713	5.1430573	208	138176	1	234667	13.99405	0.5517929850066915	0.912675974298177	1	0.912675974298177,
735	3671	18649	345	3326	10.160174369812012	345,313,234,191,167,163,147,148,137,134,126,115,166,171,114,111,105,67,69,70,82,65,47,19,23,41,48,48,56,29,29,30,23,13,11,6,2,6,	179.0	0.6287389427860074	598	6.138796	1672	3	6.138796	711	5.1631503	208	138176	1	235347	14.094404	0.5138592196739284	0.9186776754195457	1	0.9186776754195457,
736	3670	18619	355	3315	10.146594047546387	355,291,233,202,175,150,161,148,123,133,137,114,173,172,112,103,94,66,85,81,66,63,40,23,28,51,29,56,59,38,32,26,12,20,10,3,0,4,2,	177.0	0.629271134762662	596	6.157718	1695	3	6.157718	709	5.176305	209	138176	1	235538	14.260835	0.5064287586213041	0.9196182588520433	1	0.9196182588520433,
737	3674	18622	353	3321	10.13718032836914	353,297,227,209,180,146,169,134,129,128,138,117,164,181,120,86,99,62,72,86,83,52,43,42,29,37,37,53,63,35,27,26,18,17,2,4,1,4,4,	155.0	0.6280045936241794	598	6.1438127	1510	3	6.1438127	706	5.203966	205	138176	1	235983	14.193128	0.5613465092067131	0.9205010764150204	1	0.9205010764150204,
738	3681	18655	356	3325	10.135832786560059	356,292,221,226,179,143,174,131,133,127,130,130,143,189,119,83,96,66,72,103,76,60,35,35,31,34,51,56,44,47,28,19,18,9,5,12,2,1,4,1,	99.0	0.6312111071653059	604	6.094371	793	7	6.094371	707	5.2065063	204	138176	1	236427	14.241037	0.7747900963200631	0.9159653962997101	1	0.9159653962997101,
739	3685	18728	363	3322	10.164450645446777	363,297,216,222,183,138,175,121,147,126,125,130,141,149,133,104,90,73,71,103,86,58,42,34,29,30,53,58,30,44,43,23,14,7,12,3,5,6,1,	124.0	0.6321591474886387	621	5.9339776	924	7	5.9339776	716	5.146648	203	138176	1	236530	14.185071	0.7696365273058069	0.9167496811522969	1	0.9167496811522969,
740	3690	18755	369	3321	10.165311813354492	369,299,218,221,179,145,148,141,146,124,120,131,156,134,126,128,83,73,69,94,76,69,48,36,36,25,57,43,35,45,34,28,25,7,5,5,4,6,2,	139.0	0.6343095449710417	630	5.857143	1380	3	5.857143	720	5.125	203	138176	1	237172	14.236174	0.6119366899831796	0.91219789963057	1	0.91219789963057,
741	3692	18765	369	3323	10.16522216796875	369,293,219,224,183,158,136,136,144,128,124,138,148,128,118,140,77,79,90,67,70,83,46,37,35,32,46,47,35,43,37,34,22,4,8,4,6,3,1,	140.0	0.6352286139675564	629	5.869634	1383	3	5.869634	718	5.142061	206	138176	1	237483	14.3800535	0.6155476024189985	0.9123419502252389	1	0.9123419502252389,
742	3695	18758	363	3332	10.153180122375488	363,298,220,222,190,165,128,139,163,124,112,140,127,146,115,133,82,82,75,95,66,71,42,39,30,37,46,41,32,40,37,35,34,6,7,6,6,1,	141.0	0.6361314941514565	625	5.912	1407	3	5.912	713	5.182328	206	138176	1	237836	14.463063	0.6083789408184975	0.9158666762855734	1	0.9158666762855734,
743	3698	18797	357	3341	10.166035652160645	357,301,232,214,178,180,130,131,163,126,118,129,130,150,121,108,93,100,78,84,65,69,50,29,39,32,50,35,32,29,36,42,36,13,8,5,2,1,2,	139.0	0.6347089986990659	624	5.926282	1407	3	5.926282	713	5.186536	208	138176	1	238244	14.525171	0.6076156620024131	0.9136827288611088	1	0.9136827288611088,
744	3700	18874	350	3350	10.20216178894043	350,310,228,201,200,168,153,119,153,131,112,136,125,146,122,109,99,92,91,78,80,67,28,27,35,45,40,37,38,28,37,37,36,19,11,7,4,1,	157.0	0.6314061539309678	614	6.0260587	1440	3	6.0260587	713	5.1893406	207	138176	1	238511	14.532578	0.6009452612293629	0.9121321895089439	1	0.9121321895089439,
745	3704	18931	350	3354	10.221921920776367	350,306,229,206,200,163,149,139,143,122,117,127,126,157,107,109,120,98,88,71,87,52,29,29,32,52,40,43,37,40,22,33,31,22,14,4,6,3,1,	153.0	0.6328624651437635	615	6.022764	1446	3	6.022764	716	5.1731844	207	138176	1	238831	14.447326	0.5930219394676818	0.9050410951546884	1	0.9050410951546884,
746	3705	18958	355	3350	10.23373794555664	355,315,230,205,187,165,147,134,146,126,110,121,134,146,112,120,125,100,82,74,65,55,35,34,32,43,45,57,38,26,24,27,28,30,15,7,2,7,1,	150.0	0.6291481023414409	619	5.9854603	1449	3	5.9854603	714	5.1890755	204	138176	1	239351	14.253637	0.5878461704359279	0.9101316151957959	1	0.9101316151957959,
747	3704	18952	353	3351	10.233261108398438	353,319,230,213,187,157,143,138,137,132,113,107,136,144,120,136,112,101,93,68,59,59,38,26,35,48,47,48,40,26,18,15,31,41,14,9,1,4,5,1,	77.0	0.6315417118882231	625	5.9264	778	3	5.9264	716	5.1731844	204	138176	1	239661	14.257499	0.7867783071886227	0.907867429264326	1	0.907867429264326,
748	3709	18958	348	3361	10.222701072692871	348,326,228,221,181,140,161,135,138,127,112,113,128,159,126,133,115,109,77,66,58,59,44,38,36,43,33,63,35,14,10,20,39,35,14,10,3,9,1,2,	80.0	0.63213838680763	620	5.982258	713	3	5.982258	719	5.1585536	204	138176	1	239953	14.187853	0.8079740813505671	0.8965630709806856	1	0.8965630709806856,
749	3708	18964	346	3362	10.228694915771484	346,329,230,213,190,138,162,139,145,118,102,109,127,153,149,131,110,101,70,89,53,58,46,45,34,38,38,40,41,22,10,12,42,21,23,9,10,10,4,1,	79.0	0.6303746747954599	616	6.0194807	693	3	6.0194807	712	5.207865	205	138176	1	240279	14.311446	0.8115914662139735	0.9019663963483551	1	0.9019663963483551,
750	3710	18986	354	3356	10.235040664672852	354,325,216,226,188,132,170,156,117,114,105,114,155,138,141,131,113,89,75,81,73,45,47,49,40,45,25,34,46,25,16,14,30,23,19,6,13,8,9,3,	80.0	0.6282522372557234	621	5.974235	725	3	5.974235	720	5.1527777	205	138176	1	240729	14.311807	0.8092340218552886	0.900689155389454	1	0.900689155389454,
751	3714	19000	362	3352	10.231555938720703	362,325,212,218,180,149,156,161,124,107,110,126,149,136,141,114,123,83,85,79,79,55,45,47,46,33,28,34,37,17,31,15,32,19,14,8,14,7,6,5,2,	153.0	0.6293697205957264	627	5.9234447	1490	3	5.9234447	729	5.0946503	197	138176	1	241235	14.159243	0.5775580387811678	0.9071051675900293	1	0.9071051675900293,
752	3727	19073	367	3360	10.235041618347168	367,327,216,217,158,169,151,151,136,111,113,130,141,137,126,112,128,106,74,87,76,56,51,37,46,38,20,41,33,15,35,13,32,22,17,6,10,8,7,5,2,	154.0	0.6229453439412479	627	5.9441786	1502	3	5.9441786	741	5.02969	189	138176	1	241624	13.95017	0.5747401166931028	0.9090956113671853	1	0.9090956113671853,
753	3732	19011	374	3358	10.188102722167969	374,326,231,195,167,168,149,143,140,127,108,125,122,163,118,129,114,98,89,77,79,59,52,51,30,31,29,34,34,27,17,22,28,23,13,15,6,6,1,6,5,1,	145.0	0.6227021867884649	638	5.8495297	1527	3	5.8495297	743	5.02288	185	138176	1	241865	13.976424	0.5679525294195131	0.9147930244482656	1	0.9147930244482656,
754	3735	19000	380	3355	10.174029350280762	380,327,228,203,154,166,154,143,139,119,123,120,125,156,131,120,98,105,95,88,69,57,75,32,40,23,22,38,38,32,14,23,20,21,20,12,7,5,0,6,5,2,	138.0	0.6156447358811685	638	5.854232	1431	2	5.854232	746	5.0067024	185	138176	1	242121	14.029833	0.621368958448758	0.9107744556786719	1	0.9107744556786719,
755	3735	19041	373	3362	10.19598388671875	373,332,229,202,150,179,155,133,141,118,138,120,114,160,115,126,84,110,88,100,68,48,74,43,43,23,35,31,26,40,26,10,25,21,21,9,7,5,0,4,7,2,	135.0	0.6162212120583782	632	5.90981	1431	3	5.90981	736	5.0747285	186	138176	1	242431	14.207447	0.619834454234307	0.9125463884661792	1	0.9125463884661792,
756	3736	19027	385	3351	10.185760498046875	385,317,238,195,159,171,160,121,154,144,107,129,106,131,131,131,103,114,97,72,56,61,61,51,48,31,32,30,29,34,18,21,21,26,16,8,10,5,2,4,5,2,	137.0	0.6166251773946241	638	5.855799	1431	3	5.855799	742	5.0350404	185	138176	1	243185	14.217184	0.6157872669119904	0.9118911203376912	1	0.9118911203376912,
757	3745	19146	391	3354	10.224833488464355	391,322,230,189,161,175,154,129,142,153,122,113,116,142,119,114,119,110,81,80,59,36,72,63,49,46,26,29,28,28,18,30,14,26,21,5,12,7,3,7,2,2,	148.0	0.6159796555650705	644	5.8152175	1667	3	5.8152175	748	5.0066843	186	138176	1	243326	14.354331	0.5258980050583452	0.9124687457473942	1	0.9124687457473942,
758	3743	19156	381	3362	10.235639572143555	381,327,232,186,165,178,154,143,138,138,124,111,118,134,115,136,124,94,78,81,48,61,61,54,59,46,31,20,33,17,28,19,16,31,19,10,11,10,5,4,1,2,	88.0	0.6149372033229146	639	5.85759	901	3	5.85759	737	5.078697	187	99844	1	243613	14.517859	0.7613134747832757	0.9175329367572155	1	0.9175329367572155,
759	3754	19227	389	3365	10.243474006652832	389,321,229,189,163,172,158,154,144,136,119,119,110,140,114,133,123,101,78,70,50,51,55,69,49,46,49,23,29,19,27,17,13,22,21,16,13,13,1,7,2,	84.0	0.6158471310997992	641	5.8564744	893	3	5.8564744	751	4.9986687	188	99844	1	244303	14.425857	0.7641538579966013	0.9113490192691712	1	0.9113490192691712,
760	3754	19264	386	3368	10.263185501098633	386,324,227,194,155,178,160,151,149,140,115,124,110,142,111,118,105,116,82,82,43,46,50,69,56,32,52,30,32,25,16,28,15,18,13,17,11,21,3,7,1,	135.0	0.6193248631090615	642	5.847352	1442	3	5.847352	744	5.045699	180	138176	1	244670	14.116915	0.5818826222772078	0.9069826347546511	1	0.9069826347546511,
761	3763	19343	381	3382	10.280627250671387	381,330,221,188,174,170,170,145,138,138,124,143,124,119,100,125,114,119,70,74,51,56,50,57,61,38,39,37,24,22,22,28,16,14,14,12,10,31,9,4,1,	135.0	0.6198241175439905	639	5.888889	1510	3	5.888889	747	5.037483	180	138176	1	245139	14.014496	0.57094954030257	0.9093025405856212	1	0.9093025405856212,
762	3767	19466	371	3396	10.335014343261719	371,340,233,183,160,190,161,133,152,132,128,135,125,115,113,115,122,106,92,58,56,53,48,61,52,48,23,28,31,30,31,22,14,16,16,9,12,27,17,9,	133.0	0.6228379681054258	640	5.8859377	1403	3	5.8859377	739	5.097429	181	138176	1	245452	13.968363	0.5961871003359791	0.9075483985549895	1	0.9075483985549895,
763	3771	19484	371	3400	10.333598136901855	371,332,238,185,160,194,160,150,124,148,138,128,122,108,115,123,120,113,85,66,52,40,60,51,45,40,33,27,36,36,25,16,25,15,10,15,14,24,19,7,1,	132.0	0.6240407925429097	638	5.9106584	1369	3	5.9106584	741	5.089069	184	138176	1	245827	13.992764	0.6031564581771138	0.9070136142005927	1	0.9070136142005927,
764	3771	19513	365	3406	10.348978996276855	365,342,239,165,170,190,176,141,128,155,130,128,107,121,117,127,130,103,86,59,62,43,61,42,48,36,25,19,39,35,26,24,15,17,15,14,15,14,31,4,6,1,	151.0	0.621397677946314	637	5.919937	1424	3	5.919937	724	5.2085633	186	138176	1	246233	14.227042	0.5925349812651896	0.9126545756516006	1	0.9126545756516006,
765	3773	19661	360	3413	10.421945571899414	360,355,217,163,174,190,195,138,120,148,135,125,111,120,119,132,130,115,70,54,63,55,53,46,42,32,33,11,23,32,37,32,19,19,14,16,9,16,33,11,6,	141.0	0.622676408506648	637	5.923077	1270	8	5.923077	722	5.225762	188	138176	1	246599	14.319913	0.7082339898603888	0.9129949324846387	1	0.9129949324846387,
