	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
148	0	148	3746.5	3746.5	1	7.0		7	7	0	0.0	0	0	1467.45	1467.45	44.13		44.13	44.13	44.13		44.13	44.13	0	0.0	0
149	0	149	1838.79	1838.79	1	4.0		4	4	0	0.0	0	0	4406.5	4406.5	56.28		56.28	56.28	56.28		56.28	56.28	0	0.0	0
150	0	150	2448.54	2448.54	1	35.0		35	35	1	1.0	1	1	2643.5	2643.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
151	0	151	1857.58	1857.58	1	20.0		20	20	0	0.0	0	0	2646.5	2646.5	47.62		47.62	47.62	47.62		47.62	47.62	0	0.0	0
152	0	152	1307.54	1307.54	1	7.0		7	7	1	1.0	1	1	4173.5	4173.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
153	0	153	2007.6	2007.6	1	10.0		10	10	1	1.0	1	1	4186.5	4186.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
154	0	154	1753.5	1753.5	1	37.0		37	37	1	1.0	1	1	2938.12	2938.12	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
155	0	155	3746.5	3746.5	1	10.0		10	10	0	0.0	0	0	3277.61	3277.61	33.98		33.98	33.98	33.98		33.98	33.98	0	0.0	0
156	0	156	3076.5	3076.5	1	21.0		21	21	0	0.0	0	0	3268.45	3268.45	5.95		5.95	5.95	5.95		5.95	5.95	0	0.0	0
157	0	157	2373.43	2373.43	1	22.0		22	22	1	1.0	1	1	3073.5	3073.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
158	0	158	1983.5	1983.5	1	22.0		22	22	1	1.0	1	1	1504.45	1504.45	0.54		0.54	0.54	0.54		0.54	0.54	0	0.0	0
159	0	159	873.5	873.5	1	18.0		18	18	0	0.0	0	0	3106.24	3106.24	26.44		26.44	26.44	26.44		26.44	26.44	0	0.0	0
160	0	160	1763.5	1763.5	1	31.0		31	31	0	0.0	0	0	2699.9	2699.9	36.93		36.93	36.93	36.93		36.93	36.93	0	0.0	0
161	0	161	2633.5	2633.5	1	7.0		7	7	0	0.0	0	0	3776.13	3776.13	15.13		15.13	15.13	15.13		15.13	15.13	0	0.0	0
162	0	162	2606.66	2606.66	1	7.0		7	7	0	0.0	0	0	4393.5	4393.5	2.63		2.63	2.63	2.63		2.63	2.63	0	0.0	0
163	0	163	1518.75	1518.75	1	15.0		15	15	1	1.0	1	1	2193.5	2193.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
164	0	164	2442.1	2442.1	1	25.0		25	25	1	1.0	1	1	1323.5	1323.5	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
165	0	165	3076.5	3076.5	1	19.0		19	19	1	1.0	1	1	3331.47	3331.47	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
166	0	166	3293.5	3293.5	1	29.0		29	29	1	1.0	1	1	1570.4	1570.4	0.12		0.12	0.12	0.12		0.12	0.12	0	0.0	0
167	0	167	3966.5	3966.5	1	9.0		9	9	0	0.0	0	0	1524.18	1524.18	34.84		34.84	34.84	34.84		34.84	34.84	0	0.0	0
168	0	168	3296.5	3296.5	1	27.0		27	27	1	1.0	1	1	2988.82	2988.82	0.0		0.0	0.0	0.0		0.0	0.0	0	0.0	0
169	0	169	3746.5	3746.5	1	5.0		5	5	0	0.0	0	0	2400.66	2400.66	13.26		13.26	13.26	13.26		13.26	13.26	0	0.0	0
