step	node_id	x	y	degree	neighbors	cc_id	cc_size	com_id	com_score	com_size
4	_h6_124	21265.59	36168.06	1	_h6_4,	249	2	312	1.0	2
4	_h6_91	11227.72	12440.11	0		250	1	1901	1.0	1
4	_h6_90	22034.76	11766.55	1	_h6_114,	251	2	423	0.95	2
4	_h6_114	22036.66	11758.24	1	_h6_90,	251	2	423	1.0	2
4	_h6_95	20476.87	21951.32	0		252	1	2218	1.0	1
4	_h6_94	16191.16	33277.52	0		253	1	2090	1.0	1
4	_h6_97	17837.34	23710.57	0		254	1	2065	1.0	1
4	_h6_148	14870.22	10033.29	0		255	1	1947	1.0	1
4	_h6_149	33813.52	18640.38	1	_h6_115,	76	2	197	0.95	2
4	_h6_146	19594.08	28256.87	0		256	1	2077	1.0	1
4	_h6_144	26434.37	14529.29	0		257	1	2113	1.0	1
4	_h6_143	30704.4	33301.66	1	_h6_166,	258	2	649	1.0	2
4	_h6_140	34946.98	19298.94	0		259	1	2048	1.0	1
4	_h6_38	7987.11	10026.91	0		260	1	1994	1.0	1
4	_h6_32	15158.64	13858.1	0		261	1	2146	1.0	1
4	_h5_4709	15063.07	13813.78	3	_h6_113,_h6_147,_h6_71,	100	6	209	0.8999999999999999	6
4	_h6_40	15234.92	13950.89	0		262	1	2174	1.0	1
4	_h6_31	43840.67	31975.54	2	_h6_137,_h6_129,	263	3	178	0.95	3
4	_h6_30	21935.88	13048.86	0		264	1	2211	1.0	1
4	_h6_37	30565.74	32727.5	0		265	1	1919	1.0	1
4	_h6_36	8546.23	10968.12	0		266	1	2266	1.0	1
4	_h6_35	30998.81	34533.55	0		267	1	1918	1.0	1
4	_h6_34	22321.4	20433.29	0		268	1	1990	1.0	1
4	_h5_4869	11627.33	10161.33	0		269	1	2037	1.0	1
4	_h5_4868	7244.92	17340.23	0		270	1	2107	1.0	1
4	_h5_4649	37626.57	28265.53	0		271	1	2229	1.0	1
4	_h5_4648	23174.01	28052.95	1	_h5_4842,	272	2	236	0.95	2
4	_h5_4842	23259.41	28084.1	1	_h5_4648,	272	2	236	1.0	2
4	_h5_4647	37912.77	28550.3	1	_h5_4632,	273	2	101	0.95	2
4	_h5_4632	37893.69	28527.92	1	_h5_4647,	273	2	101	1.0	2
4	_h5_4646	22548.85	18620.23	0		274	1	1991	1.0	1
4	_h5_4645	20794.44	24481.9	1	_h5_4762,	275	2	870	0.95	2
4	_h5_4644	22848.65	17088.59	0		276	1	2062	1.0	1
4	_h5_4643	19776.36	18616.69	1	_h5_4622,	277	2	128	0.95	2
4	_h5_4642	40627.07	30157.29	0		278	1	2151	1.0	1
4	_h5_4641	24903.47	28634.08	0		279	1	2149	1.0	1
4	_h5_4640	9891.79	25877.07	0		280	1	1930	1.0	1
4	_h5_4580	22344.65	23287.86	0		281	1	2049	1.0	1
4	_h5_4581	31381.65	22109.19	0		282	1	2066	1.0	1
4	_h5_4582	7194.07	23991.94	0		283	1	2156	1.0	1
4	_h5_4584	42870.23	29780.42	1	_h5_4591,	284	2	219	1.0	2
4	_h5_4591	42884.38	29817.5	1	_h5_4584,	284	2	219	0.95	2
4	_h5_4586	19016.78	15246.12	0		285	1	2239	1.0	1
4	_h5_4587	23070.98	18641.17	0		286	1	2162	1.0	1
4	_h5_4588	19757.78	18775.2	0		287	1	2315	1.0	1
4	_h5_4589	19233.26	25335.62	0		288	1	2102	1.0	1
4	_h5_4467	16054.88	14726.33	0		289	1	2081	1.0	1
4	_h5_4466	19363.75	33454.86	0		290	1	2257	1.0	1
4	_h5_4463	19458.55	34715.11	0		291	1	2157	1.0	1
4	_h5_4462	21260.14	21347.11	1	_h5_4729,	7	6	291	0.7999999999999998	6
4	_h5_4461	36668.4	27184.81	0		292	1	2027	1.0	1
4	_h5_4460	10979.95	24929.21	0		293	1	2147	1.0	1
4	_h5_4746	17574.66	16433.88	0		294	1	1960	1.0	1
4	_h5_4747	20833.31	23641.05	0		295	1	1905	1.0	1
4	_h5_4744	17285.83	16107.68	0		296	1	2041	1.0	1
4	_h5_4745	40483.46	30017.21	2	_h5_4741,_h5_4779,	297	4	148	0.95	4
4	_h5_4741	40533.28	30065.81	1	_h5_4745,	297	4	148	1.0	4
4	_h5_4779	40416.98	29948.62	2	_h5_4745,_h5_4785,	297	4	148	0.8999999999999999	4
4	_h5_4742	32597.92	19610.69	0		298	1	2053	1.0	1
4	_h5_4469	25033.39	20178.35	0		299	1	2279	1.0	1
4	_h5_4468	31497.71	21972.02	0		300	1	2120	1.0	1
4	_h6_49	20470.31	36851.57	0		301	1	1981	1.0	1
4	_h6_46	33688.18	18903.58	1	_h6_14,	302	2	100	1.0	2
4	_h6_14	33693.43	18899.43	1	_h6_46,	302	2	100	0.95	2
4	_h6_45	24201.7	22949.32	0		303	1	1943	1.0	1
4	_h6_42	42847.86	31636.55	0		304	1	2111	1.0	1
4	_h6_43	26102.06	15473.91	1	_h6_112,	305	2	189	0.95	2
4	_h6_112	26104.96	15464.26	1	_h6_43,	305	2	189	1.0	2
4	_h6_41	7382.02	24893.62	1	_h6_74,	306	2	24	0.95	2
4	_h6_74	7298.07	24904.7	1	_h6_41,	306	2	24	1.0	2
4	_h5_4519	19420.85	20081.77	1	_h5_4526,	307	2	468	0.95	2
4	_h5_4526	19370.13	20141.66	1	_h5_4519,	307	2	468	1.0	2
4	_h5_4518	37501.65	28130.68	0		308	1	2251	1.0	1
4	_h6_54	40840.65	21998.99	0		309	1	2132	1.0	1
4	_h5_4513	22845.52	16660.99	0		310	1	2072	1.0	1
4	_h5_4512	16323.57	20665.13	0		311	1	2140	1.0	1
4	_h5_4510	20137.83	10472.89	0		312	1	1895	1.0	1
4	_h5_4517	10416.62	24899.05	0		313	1	2188	1.0	1
4	_h5_4516	35943.16	26778.26	1	_h5_4546,	314	2	18	0.95	2
4	_h5_4546	35878.57	26760.99	1	_h5_4516,	314	2	18	1.0	2
4	_h5_4515	21666.89	18928.37	1	_h5_4567,	315	2	859	1.0	2
4	_h5_4514	26736.6	27772.97	0		316	1	2301	1.0	1
4	_h6_96	23799.29	18759.57	0		317	1	1959	1.0	1
4	_h5_4411	23913.29	18787.44	0		318	1	2001	1.0	1
4	_h6_50	43587.37	31808.96	1	_h6_169,	38	3	1164	1.0	3
4	_h6_53	22149.25	13562.65	0		319	1	2285	1.0	1
4	_h6_117	42087.01	23479.5	0		320	1	2193	1.0	1
4	_h6_116	7087.11	17055.57	0		321	1	2124	1.0	1
4	_h6_111	4930.46	15377.75	0		322	1	2222	1.0	1
4	_h6_110	42982.42	31659.43	0		323	1	2123	1.0	1
4	_h5_4636	13718.35	16914.85	0		324	1	2277	1.0	1
4	_h5_4637	30695.95	30438.77	0		325	1	2061	1.0	1
4	_h5_4634	22457.55	18475.49	0		326	1	2169	1.0	1
4	_h5_4635	14146.02	12735.21	0		327	1	1923	1.0	1
4	_h5_4668	14381.73	12958.15	0		328	1	1977	1.0	1
4	_h5_4633	29522.84	26255.64	0		329	1	2247	1.0	1
4	_h5_4630	14219.82	25361.04	0		330	1	2127	1.0	1
4	_h5_4631	19411.88	25693.52	0		331	1	2009	1.0	1
4	_h6_108	5502.86	12118.9	0		332	1	1935	1.0	1
4	_h5_4638	21617.7	22501.85	0		333	1	2269	1.0	1
4	_h5_4639	31944.66	20553.48	0		334	1	2262	1.0	1
4	_h5_4827	22022.23	27484.54	0		335	1	2250	1.0	1
4	_h5_4826	40802.94	15091.13	0		336	1	1891	1.0	1
4	_h5_4825	43015.57	30568.32	0		337	1	2055	1.0	1
4	_h5_4824	30543.23	13522.91	0		338	1	2175	1.0	1
4	_h5_4822	6642.67	17395.92	0		339	1	1925	1.0	1
4	_h5_4821	36165.5	12281.26	0		340	1	2204	1.0	1
4	_h5_4820	30143.61	31878.29	0		341	1	1995	1.0	1
4	_h5_4829	18690.9	27901.66	0		342	1	2103	1.0	1
4	_h6_99	22573.45	15360.46	0		343	1	2258	1.0	1
4	_h5_4708	35573.0	12718.47	0		344	1	2296	1.0	1
4	_h5_4702	18350.96	16884.52	1	_h5_4678,	345	2	373	0.95	2
4	_h5_4678	18391.62	16896.75	1	_h5_4702,	345	2	373	1.0	2
4	_h5_4703	21546.86	21360.17	1	_h5_4434,	7	6	291	0.7499999999999998	6
4	_h5_4700	20777.05	12568.08	0		346	1	1884	1.0	1
4	_h5_4701	12477.38	24890.49	0		347	1	2033	1.0	1
4	_h5_4706	22866.19	16816.03	0		348	1	2152	1.0	1
4	_h5_4707	40720.92	31807.67	0		349	1	2241	1.0	1
4	_h5_4704	32438.49	20022.88	0		350	1	2275	1.0	1
4	_h5_4386	11309.36	12535.18	0		351	1	2264	1.0	1
4	_h5_4387	19193.76	22994.44	1	_h5_4393,	352	2	1111	0.95	2
4	_h5_4383	20194.64	23163.99	0		353	1	1975	1.0	1
4	_h5_4380	34804.13	25744.94	0		354	1	1980	1.0	1
4	_h5_4388	16598.88	12734.21	0		355	1	1985	1.0	1
4	_h5_4389	20263.51	19227.63	1	_h5_4561,	356	3	413	0.95	3
4	_h5_4561	20225.73	19248.69	2	_h5_4389,_h5_4409,	356	3	413	1.0	3
4	_h5_4557	39844.57	31830.42	0		357	1	2228	1.0	1
4	_h5_4556	22314.73	22801.59	0		358	1	2224	1.0	1
4	_h5_4555	35379.05	26703.33	0		359	1	2131	1.0	1
4	_h5_4554	15841.98	20542.55	0		360	1	2020	1.0	1
4	_h5_4553	25884.85	30058.69	0		361	1	2202	1.0	1
4	_h5_4552	20749.7	19030.95	0		362	1	1940	1.0	1
4	_h5_4416	22762.86	19093.1	1	_h5_4352,	363	2	17	0.95	2
4	_h5_4352	22715.32	19114.51	1	_h5_4416,	363	2	17	1.0	2
4	_h5_4414	16126.06	24626.16	0		364	1	2164	1.0	1
4	_h5_4412	22342.35	13342.19	0		365	1	2092	1.0	1
4	_h5_4413	18265.63	10021.39	0		366	1	2125	1.0	1
4	_h5_4410	17504.13	10069.03	0		367	1	2230	1.0	1
4	_h5_4860	43886.91	30847.9	0		368	1	2316	1.0	1
4	_h5_4867	13765.07	27840.46	0		369	1	2075	1.0	1
4	_h5_4864	15355.14	14119.35	1	_h5_4852,	103	3	159	0.95	3
4	_h5_4418	17524.6	21938.65	0		370	1	2106	1.0	1
4	_h5_4550	26951.29	28087.25	0		371	1	2300	1.0	1
4	_h5_4559	21361.54	22964.08	0		372	1	2105	1.0	1
4	_h5_4558	36345.37	26949.67	0		373	1	2070	1.0	1
4	_h6_106	11943.96	9779.25	0		374	1	1896	1.0	1
4	_h5_4748	17166.05	15942.13	1	_h5_4790,	375	2	229	1.0	2
4	_h5_4790	17120.44	15877.95	1	_h5_4748,	375	2	229	0.95	2
4	_h5_4749	25552.77	16994.14	0		376	1	2026	1.0	1
4	_h6_138	7179.87	28127.46	0		377	1	2178	1.0	1
4	_h6_133	14794.52	13403.9	3	_h6_51,_h6_109,_h6_167,	29	17	145	0.8999999999999999	10
4	_h6_132	46230.56	32260.89	1	_h6_168,	378	2	1607	1.0	2
4	_h6_137	43824.61	31966.11	2	_h6_129,_h6_31,	263	3	178	1.0	3
4	_h6_129	43771.54	31917.89	2	_h6_137,_h6_31,	263	3	178	0.95	3
4	_h6_134	6316.24	11426.16	0		379	1	1876	1.0	1
4	_h5_4672	19247.46	17209.35	0		380	1	1972	1.0	1
4	_h5_4673	41199.25	30671.39	0		381	1	2154	1.0	1
4	_h5_4670	40066.41	29962.88	0		382	1	2085	1.0	1
4	_h5_4671	13916.77	20211.03	0		383	1	2312	1.0	1
4	_h5_4676	18244.63	16852.59	1	_h5_4402,	384	2	151	1.0	2
4	_h5_4402	18229.02	16842.93	1	_h5_4676,	384	2	151	0.95	2
4	_h5_4674	22711.18	17648.57	0		385	1	2208	1.0	1
4	_h5_4856	15737.09	14312.22	0		386	1	2272	1.0	1
4	_h5_4857	22999.23	31333.71	0		387	1	2012	1.0	1
4	_h5_4679	24969.88	18355.61	0		388	1	2035	1.0	1
4	_h5_4853	8719.27	10962.29	0		389	1	2046	1.0	1
4	_h5_4850	30413.93	32213.62	0		390	1	2271	1.0	1
4	_h5_4851	46093.1	32370.9	0		391	1	2170	1.0	1
4	_h5_4590	12498.55	22610.1	0		392	1	2289	1.0	1
4	_h5_4597	9643.7	13151.71	0		393	1	1988	1.0	1
4	_h5_4596	22688.5	23781.44	0		394	1	2309	1.0	1
4	_h5_4595	44049.01	24725.2	0		395	1	2303	1.0	1
4	_h5_4594	29357.58	31251.12	0		396	1	2148	1.0	1
4	_h5_4453	17534.42	21140.88	0		397	1	1907	1.0	1
4	_h5_4599	19711.62	19149.39	0		398	1	2028	1.0	1
4	_h5_4598	39639.03	29465.54	1	_h5_4620,	399	2	154	1.0	2
4	_h5_4620	39551.88	29437.21	1	_h5_4598,	399	2	154	0.95	2
4	_h5_4456	18765.74	24193.34	0		400	1	2118	1.0	1
4	_h5_4454	28475.43	26433.0	1	_h5_4511,	233	3	52	0.8999999999999999	3
4	_h5_4455	34039.38	26713.1	1	_h5_4391,	401	2	313	0.95	2
4	_h5_4391	34022.12	26715.4	1	_h5_4455,	401	2	313	1.0	2
4	_h5_4698	8545.33	11077.28	0		402	1	2226	1.0	1
4	_h5_4699	12038.22	11237.88	0		403	1	2206	1.0	1
4	_h5_4753	46395.23	13072.6	0		404	1	2126	1.0	1
4	_h5_4752	12665.01	19688.85	0		405	1	2024	1.0	1
4	_h5_4755	9184.57	10895.83	0		406	1	2291	1.0	1
4	_h5_4754	29281.03	31176.03	0		407	1	1873	1.0	1
4	_h5_4757	7852.94	27397.5	1	_h5_4696,	408	2	346	1.0	2
4	_h5_4696	7816.4	27404.94	1	_h5_4757,	408	2	346	0.95	2
4	_h5_4756	32410.06	26199.49	0		409	1	1968	1.0	1
4	_h5_4691	6293.13	17683.98	0		410	1	2159	1.0	1
4	_h5_4692	9853.31	24991.46	0		411	1	2021	1.0	1
4	_h5_4693	38418.75	28983.59	0		412	1	1900	1.0	1
4	_h5_4694	22650.64	14100.6	0		413	1	1934	1.0	1
4	_h5_4695	27174.79	12613.54	0		414	1	1946	1.0	1
4	_h6_81	26047.8	15893.87	0		415	1	2167	1.0	1
4	_h5_4359	18275.94	21373.05	0		416	1	1996	1.0	1
4	_h5_4358	23319.29	18634.51	0		417	1	2087	1.0	1
4	_h5_4355	24137.65	18913.29	0		418	1	1983	1.0	1
4	_h5_4354	20934.25	18987.4	0		419	1	2086	1.0	1
4	_h5_4357	31240.52	25976.45	0		420	1	2076	1.0	1
4	_h5_4356	31919.76	15190.34	0		421	1	2056	1.0	1
4	_h5_4351	21770.68	20619.75	0		422	1	2267	1.0	1
4	_h5_4350	24424.8	26052.83	0		423	1	2310	1.0	1
4	_h5_4353	19106.52	22083.36	0		424	1	2063	1.0	1
4	_h6_59	14548.76	24716.13	0		425	1	1978	1.0	1
4	_h5_4528	34664.04	26724.4	0		426	1	2015	1.0	1
4	_h5_4529	22756.01	33186.19	0		427	1	1932	1.0	1
4	_h5_4527	43416.94	14908.6	0		428	1	2135	1.0	1
4	_h5_4525	24297.7	19032.49	0		429	1	2043	1.0	1
4	_h5_4522	28966.97	26587.79	0		430	1	2232	1.0	1
4	_h5_4523	14505.3	28282.83	0		431	1	1954	1.0	1
4	_h5_4520	22955.31	19672.97	0		432	1	2036	1.0	1
4	_h5_4521	16439.94	24569.22	1	_h5_4548,	433	2	56	1.0	2
4	_h5_4548	16396.63	24578.31	1	_h5_4521,	433	2	56	0.95	2
4	_h6_58	12513.09	25928.77	0		434	1	2100	1.0	1
4	_h5_4778	32772.77	19389.06	0		435	1	1916	1.0	1
4	_h5_4818	13291.52	13131.37	0		436	1	2115	1.0	1
4	_h5_4819	30971.15	34264.08	0		437	1	1970	1.0	1
4	_h5_4812	23219.96	30984.49	0		438	1	1986	1.0	1
4	_h5_4813	22887.09	22237.19	0		439	1	2252	1.0	1
4	_h5_4810	16215.23	14834.17	1	_h5_4846,	440	2	377	1.0	2
4	_h5_4846	16203.91	14830.28	1	_h5_4810,	440	2	377	0.95	2
4	_h5_4811	13762.28	34584.94	0		441	1	2079	1.0	1
4	_h5_4816	21919.84	14584.42	2	_h5_4764,_h5_4801,	77	3	204	0.95	3
4	_h5_4817	10320.67	20265.9	0		442	1	2276	1.0	1
4	_h5_4814	25803.35	16539.89	0		443	1	2284	1.0	1
4	_h5_4815	45106.67	30843.65	0		444	1	2067	1.0	1
4	_h5_4496	23398.05	20330.79	0		445	1	2138	1.0	1
4	_h5_4497	36984.97	27529.24	0		446	1	1889	1.0	1
4	_h5_4494	24727.87	26160.43	0		447	1	1886	1.0	1
4	_h5_4495	19241.99	20396.26	0		448	1	2080	1.0	1
4	_h5_4492	16798.46	20808.67	0		449	1	2150	1.0	1
4	_h5_4493	15826.56	14256.79	0		450	1	1965	1.0	1
4	_h5_4490	17351.13	24582.26	0		451	1	2171	1.0	1
4	_h5_4491	33885.99	26706.92	0		452	1	2237	1.0	1
4	_h5_4715	17884.76	16898.52	0		453	1	2014	1.0	1
4	_h5_4714	21962.1	29231.77	0		454	1	2280	1.0	1
4	_h5_4368	21887.77	21374.94	0		455	1	2064	1.0	1
4	_h5_4369	26701.57	26322.27	0		456	1	2205	1.0	1
4	_h5_4498	31939.98	21684.38	0		457	1	2097	1.0	1
4	_h5_4499	19395.01	14368.58	0		458	1	2298	1.0	1
4	_h5_4399	22987.74	32578.6	0		459	1	2283	1.0	1
4	_h5_4398	18042.95	21292.92	0		460	1	2142	1.0	1
4	_h6_13	11457.71	19632.25	1	_h6_17,	30	6	173	0.95	6
4	_h6_12	9529.66	28188.33	0		461	1	2161	1.0	1
4	_h6_15	33048.56	24775.09	0		462	1	1989	1.0	1
4	_h5_4740	11900.61	16496.99	0		463	1	1922	1.0	1
4	_h6_16	26238.21	15040.69	0		464	1	2217	1.0	1
4	_h5_4390	29949.36	18581.69	0		465	1	1917	1.0	1
4	_h5_4393	19211.02	22982.18	1	_h5_4387,	352	2	1111	1.0	2
4	_h5_4392	15900.59	23662.65	0		466	1	2207	1.0	1
4	_h5_4395	23296.19	10868.67	0		467	1	2160	1.0	1
4	_h5_4394	32838.25	26539.52	0		468	1	2089	1.0	1
4	_h5_4396	22443.4	16604.59	0		469	1	2186	1.0	1
4	_h5_4629	18966.59	21831.81	0		470	1	2190	1.0	1
4	_h5_4781	42039.18	30768.61	0		471	1	2245	1.0	1
4	_h5_4786	6551.28	11469.2	0		472	1	2259	1.0	1
4	_h5_4787	21498.88	13757.09	0		473	1	1879	1.0	1
4	_h5_4784	25367.15	17285.69	0		474	1	2013	1.0	1
4	_h5_4785	40410.65	29947.28	1	_h5_4779,	297	4	148	0.8499999999999999	4
4	_h5_4621	38198.23	28807.69	0		475	1	1882	1.0	1
4	_h5_4622	19783.23	18518.1	1	_h5_4643,	277	2	128	1.0	2
4	_h5_4624	20274.17	22663.09	0		476	1	2078	1.0	1
4	_h5_4627	24912.72	18517.51	0		477	1	1881	1.0	1
4	_h5_4568	19698.01	19337.01	1	_h5_4611,	478	2	1130	1.0	2
4	_h5_4569	24378.75	15408.1	0		479	1	2099	1.0	1
4	_h5_4560	24132.26	14110.22	0		480	1	2265	1.0	1
4	_h5_4566	16009.96	24656.26	0		481	1	2297	1.0	1
4	_h5_4567	21621.19	18951.75	1	_h5_4515,	315	2	859	0.95	2
4	_h5_4565	24674.42	24585.04	0		482	1	2243	1.0	1
4	_h5_4401	31964.65	22269.1	0		483	1	2108	1.0	1
4	_h5_4400	26564.81	26831.03	0		484	1	1914	1.0	1
4	_h5_4403	16866.59	15520.72	0		485	1	2114	1.0	1
4	_h5_4405	11269.72	24895.92	0		486	1	2044	1.0	1
4	_h5_4404	24403.13	19126.19	0		487	1	2231	1.0	1
4	_h5_4409	20158.95	19288.24	1	_h5_4561,	356	3	413	0.95	3
4	_h5_4408	35610.6	26153.3	0		488	1	2093	1.0	1
4	_h5_4762	20778.54	24470.65	1	_h5_4645,	275	2	870	1.0	2
4	_h5_4763	16930.91	15616.94	0		489	1	2032	1.0	1
4	_h5_4765	20925.84	13182.63	1	_h5_4751,	14	5	476	0.8999999999999999	5
4	_h5_4766	6009.22	16496.69	0		490	1	2292	1.0	1
4	_h5_4767	40238.43	29795.82	0		491	1	2220	1.0	1
4	_h5_4878	48055.93	12505.9	0		492	1	2104	1.0	1
4	_h5_4791	22767.17	29358.21	0		493	1	1971	1.0	1
4	_h5_4871	23932.43	22344.11	0		494	1	1899	1.0	1
4	_h5_4799	20939.1	21386.45	0		495	1	2010	1.0	1
4	_h5_4798	41751.93	31106.57	0		496	1	2299	1.0	1
4	_h5_4547	20027.27	19372.74	0		497	1	2214	1.0	1
4	_h5_4841	43416.76	30707.99	0		498	1	2212	1.0	1
4	_h5_4840	11753.09	19623.92	0		499	1	1909	1.0	1
4	_h5_4549	30430.13	15742.14	0		500	1	2073	1.0	1
4	_h5_4719	8636.22	13852.35	0		501	1	2025	1.0	1
4	_h5_4845	8324.32	24821.63	0		502	1	1931	1.0	1
4	_h5_4844	42017.14	31305.02	0		503	1	2273	1.0	1
4	_h5_4610	37306.59	27910.39	0		504	1	2059	1.0	1
4	_h5_4611	19698.0	19251.3	1	_h5_4568,	478	2	1130	0.95	2
4	_h5_4612	5549.51	14511.65	0		505	1	1921	1.0	1
4	_h5_4613	22423.73	22929.03	0		506	1	1906	1.0	1
4	_h5_4614	22368.47	22466.23	0		507	1	2253	1.0	1
4	_h5_4615	8288.09	12897.6	0		508	1	2141	1.0	1
4	_h5_4616	44617.36	22921.36	0		509	1	2060	1.0	1
4	_h5_4617	14055.52	25082.63	0		510	1	1953	1.0	1
4	_h5_4618	9593.27	22250.56	0		511	1	1888	1.0	1
4	_h5_4619	22669.74	18684.01	0		512	1	2133	1.0	1
4	_h5_4718	23895.66	10322.25	0		513	1	2227	1.0	1
4	_h6_120	44416.58	32382.97	1	_h6_159,	514	2	338	1.0	2
4	_h6_123	33071.92	25361.3	0		515	1	2134	1.0	1
4	_h6_126	20840.73	12772.65	0		516	1	2199	1.0	1
4	_h6_127	18241.96	28146.75	1	_h6_158,	517	2	838	1.0	2
4	_h5_4665	28484.08	30046.23	0		518	1	2069	1.0	1
4	_h5_4664	9668.41	23137.44	0		519	1	1924	1.0	1
4	_h5_4666	19058.97	17101.38	0		520	1	2128	1.0	1
4	_h5_4661	41007.53	17867.07	0		521	1	2215	1.0	1
4	_h5_4660	27614.11	16236.09	0		522	1	1877	1.0	1
4	_h5_4663	22496.46	18171.3	1	_h5_4728,	63	2	96	0.7999999999999998	2
4	_h5_4662	18118.62	17008.67	0		523	1	1973	1.0	1
4	_h5_4849	21981.65	12904.12	0		524	1	2019	1.0	1
4	_h5_4669	35109.26	18457.99	1	_h5_4537,	46	2	949	1.0	2
4	_h6_159	44474.67	32412.84	1	_h6_120,	514	2	338	0.95	2
4	_h6_158	18244.6	28142.39	1	_h6_127,	517	2	838	0.95	2
4	_h6_160	42971.33	17263.96	0		525	1	1993	1.0	1
4	_h6_161	6981.31	24946.53	2	_h6_131,_h6_119,	170	4	15	0.8999999999999999	4
4	_h6_162	14629.11	13167.47	4	_h6_102,_h6_78,_h6_171,_h6_128,	29	17	145	0.8999999999999999	10
4	_h6_163	44242.31	31119.82	3	_h6_103,_h6_122,_h6_142,	157	4	171	0.95	4
4	_h6_164	22060.75	11896.87	1	_h6_100,	158	2	1258	0.95	2
4	_h6_165	22081.42	12051.06	0		526	1	2192	1.0	1
4	_h6_166	30715.59	33336.36	1	_h6_143,	258	2	649	0.95	2
4	_h6_170	41349.91	22544.04	0		527	1	1952	1.0	1
4	_h6_167	14843.72	13474.03	5	_h6_26,_h6_141,_h6_56,_h6_51,_h6_133,	29	17	258	0.95	5
4	_h6_168	46195.57	32250.66	1	_h6_132,	378	2	1607	0.95	2
4	_h6_169	43541.8	31779.21	2	_h6_66,_h6_50,	38	3	1164	0.95	3
4	_h6_172	10986.35	19369.25	1	_h6_152,	97	3	26	0.95	3
5	_h5_4449	24153.59	14391.68	0		0	1	2549	1.0	1
5	_h5_4448	32703.01	26505.24	0		1	1	2739	1.0	1
5	_h5_4445	35712.68	26727.07	1	_h5_4477,	2	2	248	1.0	2
5	_h5_4477	35664.6	26720.34	1	_h5_4445,	2	2	248	0.95	2
5	_h5_4444	21302.82	17503.22	0		3	1	2625	1.0	1
5	_h5_4447	35390.86	22662.31	0		4	1	2750	1.0	1
5	_h5_4446	30207.85	16109.52	0		5	1	2755	1.0	1
5	_h5_4441	17933.51	25092.86	0		6	1	2368	1.0	1
5	_h5_4440	21429.53	21319.85	3	_h5_4729,_h5_4434,_h5_4397,	7	6	291	0.7499999999999998	6
5	_h5_4729	21355.05	21333.46	3	_h5_4440,_h5_4462,_h5_4397,	7	6	291	0.7499999999999998	6
5	_h5_4443	25516.54	20886.83	0		8	1	2393	1.0	1
5	_h5_4442	10023.05	13293.57	0		9	1	2389	1.0	1
5	_h5_4724	18623.29	16959.22	0		10	1	2569	1.0	1
5	_h5_4725	22683.92	15880.13	1	_h5_4743,	11	2	133	1.0	2
5	_h5_4743	22684.63	15890.74	1	_h5_4725,	11	2	133	0.95	2
5	_h5_4689	35338.1	18280.74	0		12	1	2431	1.0	1
5	_h5_4688	28771.48	30455.86	0		13	1	2665	1.0	1
5	_h5_4720	20898.24	13055.52	3	_h5_4751,_h6_6,_h6_70,	14	5	476	1.0	5
5	_h5_4751	20917.14	13149.78	3	_h5_4720,_h5_4765,_h6_6,	14	5	476	0.95	5
5	_h5_4721	25290.03	17405.81	0		15	1	2425	1.0	1
5	_h5_4722	21137.71	22162.74	0		16	1	2357	1.0	1
5	_h5_4723	39307.63	29366.92	1	_h5_4735,	17	2	13	0.95	2
5	_h5_4735	39241.4	29349.14	1	_h5_4723,	17	2	13	1.0	2
5	_h5_4683	22748.14	17542.75	1	_h5_4675,	18	2	160	0.95	2
5	_h5_4675	22752.84	17516.67	1	_h5_4683,	18	2	160	1.0	2
5	_h5_4682	38479.06	20514.11	0		19	1	2404	1.0	1
5	_h5_4681	25139.17	23097.97	0		20	1	2635	1.0	1
5	_h5_4680	38715.21	29166.6	1	_h5_4659,	21	2	117	1.0	2
5	_h5_4659	38769.36	29192.34	1	_h5_4680,	21	2	117	0.95	2
5	_h5_4687	36498.52	16792.17	0		22	1	2488	1.0	1
5	_h5_4686	20179.5	18785.66	0		23	1	2347	1.0	1
5	_h5_4685	13324.67	19988.83	0		24	1	2490	1.0	1
5	_h5_4684	44616.8	25331.98	0		25	1	2326	1.0	1
5	_h6_57	8266.98	14966.64	0		26	1	2540	1.0	1
5	_h5_4777	15340.75	13808.63	0		27	1	2752	1.0	1
5	_h5_4861	44018.17	23344.64	0		28	1	2408	1.0	1
5	_h6_171	14660.45	13214.02	4	_h6_135,_h6_78,_h6_128,_h6_162,	29	17	145	0.8999999999999999	10
5	_h6_68	11247.65	19511.26	2	_h6_39,_h6_98,	30	9	173	0.8499999999999999	6
5	_h6_39	11221.31	19483.37	2	_h6_68,_h6_125,	30	9	173	0.7999999999999998	6
5	_h6_98	11308.59	19547.36	2	_h6_68,_h5_4485,	30	9	173	0.8999999999999999	6
5	_h6_69	47299.06	33866.25	0		31	1	2456	1.0	1
5	_h6_60	29761.57	23014.14	0		32	1	2415	1.0	1
5	_h6_61	22085.96	12331.31	3	_h6_130,_h6_18,_h6_180,	33	4	91	1.0	4
5	_h6_130	22088.58	12343.9	3	_h6_61,_h6_18,_h6_180,	33	4	91	0.95	4
5	_h6_18	22081.98	12402.88	2	_h6_61,_h6_130,	33	4	91	0.95	4
5	_h6_62	30584.93	33049.12	2	_h6_118,_h6_92,	34	3	250	0.95	3
5	_h6_118	30635.89	33111.4	2	_h6_62,_h6_92,	34	3	250	1.0	3
5	_h6_92	30645.59	33118.41	2	_h6_62,_h6_118,	34	3	250	0.95	3
