step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities
57	1345	2626	290	1055	3.904832601547241	290,184,156,128,134,94,80,66,45,46,17,23,20,9,17,6,7,5,7,5,4,1,0,1,	19.0	0.5066189035758144	455	2.956044	49	2	2.956044	431	3.1206496	53	43	1	16653	5.9883075	0,291,50,23,9,6,5,4,4,5,3,5,1,3,1,0,3,3,2,1,0,1,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,	0.961203478716843	0.9433462840689122	1	0.9433462840689122,
58	1350	2645	290	1060	3.918518543243408	290,170,170,128,128,116,79,47,58,41,20,21,20,8,15,8,4,5,13,3,5,0,0,1,	20.0	0.5184400562257235	454	2.9735682	50	2	2.9735682	429	3.1468532	54	43	1	16902	6.0896244	0,291,48,23,8,6,6,4,3,6,3,5,1,2,3,0,2,2,1,2,1,1,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,	0.960772152758172	0.9440272154544894	1	0.9440272154544894,
59	1350	2667	285	1065	3.951111078262329	285,177,155,134,136,115,75,53,56,37,21,23,16,12,15,6,9,4,8,6,5,1,1,	20.0	0.5111725416539661	447	3.0201342	54	2	3.0201342	425	3.1764705	54	43	1	17260	6.1225233	0,285,50,22,8,6,7,6,3,4,3,4,2,3,1,1,1,3,1,2,1,1,0,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,	0.9597042776852006	0.944704746552351	1	0.944704746552351,
60	1354	2727	285	1069	4.028065204620361	285,171,156,139,126,122,79,54,50,36,25,28,13,11,13,13,6,2,6,5,3,6,4,1,	23.0	0.5119983164662013	445	3.0426967	57	5	3.0426967	425	3.1858823	55	43	1	17643	6.1337905	0,286,48,22,8,7,6,7,3,4,3,4,2,2,2,1,1,3,1,3,0,1,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,	0.9565349640941365	0.9417612706142882	1	0.9417612706142882,
61	1355	2747	288	1067	4.054612636566162	288,170,159,129,125,139,73,54,53,23,25,33,9,9,18,13,7,1,5,2,5,2,7,5,1,	23.0	0.5132836456772111	449	3.0178173	55	5	3.0178173	426	3.180751	55	43	1	17942	6.187479	0,288,46,22,11,6,6,6,3,4,3,4,2,2,3,0,2,2,1,3,0,1,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,	0.9534494326736139	0.9411658533669899	1	0.9411658533669899,
62	1356	2777	276	1080	4.095870018005371	276,185,157,130,116,125,87,61,51,20,25,33,18,7,11,21,5,6,3,2,1,5,5,3,3,	28.0	0.5084803371071117	440	3.081818	70	5	3.081818	417	3.2517986	56	43	1	18301	6.3337774	0,276,48,24,12,5,5,6,3,5,2,1,4,3,3,0,3,2,0,1,1,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,	0.9522074751330073	0.9431033559400225	1	0.9431033559400225,
63	1362	2807	276	1086	4.121879577636719	276,195,148,142,102,124,89,65,47,24,19,38,15,11,12,17,10,1,7,4,2,3,5,2,4,	18.0	0.5094887985117096	443	3.0744922	55	2	3.0744922	417	3.266187	57	43	1	18409	6.4183955	0,276,50,22,12,5,6,4,4,6,1,0,5,3,2,1,3,2,0,1,1,1,2,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,	0.9517815720762227	0.942790232927022	1	0.942790232927022,
64	1366	2824	277	1089	4.134699821472168	277,199,148,130,109,131,85,65,47,23,28,28,17,19,7,17,3,3,7,5,1,0,8,4,1,4,	19.0	0.5044736021752897	443	3.0835214	56	2	3.0835214	418	3.2679427	59	43	1	18823	6.446606	0,278,52,21,9,6,6,3,4,6,1,2,4,3,2,1,3,2,0,1,1,1,1,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9497909460793362	0.9426360029171252	1	0.9426360029171252,
65	1370	2813	277	1093	4.106569290161133	277,195,165,112,115,124,96,70,47,18,29,29,19,16,7,16,3,6,6,2,3,1,7,4,0,3,	18.0	0.5102954820180836	450	3.0444446	56	2	3.0444446	417	3.2853718	59	43	1	18866	6.477595	0,277,53,19,9,7,6,3,5,4,3,1,4,0,4,2,3,2,1,0,2,0,1,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9536228437139103	0.9475255747874166	1	0.9475255747874166,
66	1368	2816	279	1089	4.116959095001221	279,187,169,110,113,116,100,81,43,17,28,34,19,17,4,14,4,7,6,5,5,2,2,4,2,	17.0	0.5138562496881047	448	3.0535715	57	2	3.0535715	417	3.2805755	60	43	1	19233	6.511117	0,279,52,20,10,3,5,6,5,2,4,0,5,1,3,2,2,3,0,1,1,1,1,0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.954134602192021	0.9470576136565412	1	0.9470576136565412,
67	1376	2821	281	1095	4.100290775299072	281,190,167,112,113,129,94,74,49,18,20,40,13,20,7,7,11,6,3,5,6,3,6,0,2,	17.0	0.5151163660524686	452	3.0442479	55	2	3.0442479	420	3.2761905	61	43	1	322	6.5608883	0,283,53,18,11,3,4,4,6,2,5,0,3,4,1,2,3,3,0,1,1,1,1,0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9541370797159718	0.9457838932973563	1	0.9457838932973563,
68	1382	2827	282	1100	4.091172218322754	282,186,184,104,121,106,102,79,44,28,15,43,7,25,6,21,3,0,7,2,2,9,5,1,	18.0	0.5220683312784072	459	3.0108933	65	14	3.0108933	422	3.2748816	61	43	1	19866	6.570306	0,282,57,18,9,5,3,4,7,2,4,0,3,3,2,1,3,4,0,1,1,1,0,1,0,0,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9527622179826631	0.9465921806862883	1	0.9465921806862883,
69	1387	2861	283	1104	4.125450611114502	283,181,176,110,119,117,99,82,47,24,23,27,20,20,9,20,5,2,3,2,5,8,4,1,	13.0	0.5176281920235909	451	3.075388	56	2	3.075388	419	3.3102624	62	43	1	20095	6.6591063	0,283,50,21,8,6,4,3,6,3,4,0,3,1,3,2,2,3,2,0,2,2,0,0,0,0,0,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9550093392794258	0.9444381594808567	1	0.9444381594808567,
70	1388	2881	284	1104	4.151296615600586	284,181,168,110,121,128,89,76,59,28,16,27,14,27,9,21,3,4,1,7,4,7,2,2,	13.0	0.5189400137110192	452	3.0707965	57	2	3.0707965	420	3.304762	63	43	1	20405	6.644572	0,284,49,20,11,7,3,3,5,3,4,0,2,2,1,3,4,1,3,0,1,2,1,0,0,0,1,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9551159308837487	0.9443120440675785	1	0.9443120440675785,
71	1395	2891	279	1116	4.144803047180176	279,190,163,112,112,139,93,90,38,28,25,29,9,32,9,19,3,2,1,10,4,7,1,	13.0	0.5220534408055635	455	3.0659342	57	2	3.0659342	417	3.3453238	63	43	1	20580	6.74114	0,280,50,21,9,7,4,3,5,2,5,0,2,2,2,2,3,2,2,0,2,2,0,1,0,0,0,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9586231246891442	0.9475536921379969	1	0.9475536921379969,
72	1402	2913	279	1123	4.155492305755615	279,193,159,108,120,141,92,89,42,26,28,28,13,21,17,18,3,2,1,11,5,5,1,	12.0	0.5233483435536677	457	3.0678337	58	2	3.0678337	418	3.354067	64	43	1	20937	6.751427	0,280,49,23,9,7,4,3,4,4,3,1,1,3,1,3,2,3,1,1,2,2,0,1,0,0,0,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9588453054827569	0.9491293394703414	1	0.9491293394703414,
73	1404	2924	282	1122	4.1652421951293945	282,196,151,117,121,130,102,82,39,33,17,39,8,20,11,26,6,0,1,11,7,2,3,	26.0	0.5182112960969044	456	3.0789473	82	14	3.0789473	419	3.3508353	65	43	1	21366	6.807227	0,282,49,23,8,8,3,3,4,4,3,1,1,3,1,4,2,2,1,0,2,3,0,1,0,0,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9506897022799163	0.9476025453766266	1	0.9476025453766266,
74	1404	2911	277	1127	4.146723747253418	277,193,152,128,133,119,96,82,46,28,19,39,10,13,15,25,6,1,0,10,8,1,2,1,	29.0	0.5178641197969258	448	3.1339285	77	13	3.1339285	415	3.3831325	65	43	1	21573	6.8426204	0,278,50,21,9,7,4,4,3,2,4,2,1,4,1,3,2,2,1,0,1,4,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9490390575980103	0.9485122648653436	1	0.9485122648653436,
75	1412	2924	277	1135	4.141643047332764	277,192,161,129,127,125,97,78,49,32,19,33,9,18,16,21,3,1,4,1,12,3,3,1,1,	29.0	0.5178800788600333	445	3.1730337	81	2	3.1730337	416	3.3942308	67	43	1	21721	6.9145117	0,279,53,18,9,6,5,4,3,2,2,3,3,3,0,4,1,2,0,3,0,4,0,0,1,0,0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9398627519598135	0.944870310052566	1	0.944870310052566,
76	1418	2964	270	1148	4.180535793304443	270,199,157,127,121,147,95,78,52,27,19,29,11,12,22,22,3,4,0,1,4,9,6,3,	20.0	0.5187682867932053	441	3.2154195	77	2	3.2154195	410	3.4585366	69	43	1	22023	7.019671	0,271,55,19,8,6,4,5,3,2,1,3,4,3,0,3,1,2,1,1,1,3,1,0,2,0,1,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.943037092887933	0.9439522584099606	1	0.9439522584099606,
77	1425	2943	268	1157	4.130526542663574	268,207,157,131,127,131,110,82,46,28,19,23,8,13,27,17,5,3,1,0,6,10,3,3,	20.0	0.5126741841847224	443	3.2167044	68	2	3.2167044	408	3.4926472	69	43	1	22273	7.0672407	0,268,56,16,11,5,5,5,2,3,1,3,4,2,1,3,1,2,1,1,1,3,1,0,1,2,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.946948875387376	0.9428933402099409	1	0.9428933402099409,
78	1433	2966	269	1164	4.1395673751831055	269,212,160,132,133,119,106,88,44,32,19,22,8,17,22,14,11,1,2,0,0,5,10,4,3,	29.0	0.5194647463808528	450	3.1844444	88	5	3.1844444	410	3.495122	71	43	1	22719	7.1138988	0,269,57,17,10,5,5,5,2,3,1,4,1,2,3,3,1,2,1,1,1,2,2,0,1,2,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.941994662820577	0.94311809407495	1	0.94311809407495,
79	1438	3020	265	1173	4.200278282165527	265,206,168,135,130,125,100,85,47,37,11,29,16,12,12,19,8,8,2,1,1,6,4,6,2,3,	18.0	0.525222498082638	444	3.2387388	71	2	3.2387388	407	3.5331695	75	43	1	22956	7.2314487	0,265,57,18,8,7,5,4,3,3,2,2,2,2,4,1,2,3,0,0,1,3,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9418545239243917	0.9393466843559506	1	0.9393466843559506,
80	1439	3028	266	1173	4.208477973937988	266,205,166,133,125,130,106,75,54,35,19,29,9,16,10,25,8,4,1,1,0,6,7,7,2,	19.0	0.5209339219130777	444	3.2409909	73	14	3.2409909	407	3.5356266	76	43	1	23244	7.26779	0,266,56,18,8,6,6,4,4,2,2,1,3,3,2,2,1,4,0,0,1,2,3,2,0,2,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9405639831846866	0.9395893719385261	1	0.9395893719385261,
81	1448	3058	273	1175	4.223756790161133	273,203,164,128,128,134,104,79,59,33,17,29,7,16,10,27,4,8,2,0,1,5,9,4,4,	18.0	0.525020244993988	453	3.1964679	72	2	3.1964679	415	3.4891567	78	43	1	23530	7.2651143	0,273,57,20,7,4,7,5,4,2,0,2,3,3,1,4,1,2,1,0,1,0,5,2,0,2,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9421228817528684	0.9367492806397029	1	0.9367492806397029,
82	1459	3099	272	1187	4.248115062713623	272,213,155,118,148,131,114,63,52,43,24,24,16,12,9,29,4,6,1,2,3,2,10,5,1,2,	17.0	0.5239339033268153	455	3.2065935	73	2	3.2065935	414	3.5241547	80	43	1	23564	7.3427434	0,272,55,20,8,6,7,4,4,2,0,1,3,3,2,1,4,1,3,0,0,1,3,2,0,3,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9428110807377187	0.9383066142249296	1	0.9383066142249296,
83	1459	3094	277	1182	4.241261005401611	277,206,155,120,147,133,118,69,39,50,18,27,13,13,9,29,3,6,3,1,1,5,3,8,5,1,	18.0	0.5287864263287463	459	3.1786492	73	2	3.1786492	419	3.4821002	80	43	1	23867	7.270346	0,279,52,22,8,5,8,3,3,3,0,2,3,2,1,1,4,3,2,0,0,2,1,1,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9427966801060823	0.9373925866900875	1	0.9373925866900875,
84	1460	3114	273	1187	4.265753269195557	273,213,148,125,153,137,97,81,34,52,10,34,12,16,10,22,3,9,8,1,1,5,3,6,6,1,	26.0	0.5299134058300694	462	3.1601732	87	5	3.1601732	414	3.52657	81	43	1	24316	7.361507	0,274,52,19,11,7,6,3,3,3,1,1,3,2,1,1,3,4,2,0,0,2,0,2,0,2,3,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9401455873550966	0.9374832164517765	1	0.9374832164517765,
85	1471	3145	276	1195	4.276002883911133	276,213,151,120,158,138,108,79,33,42,17,32,14,13,10,22,5,0,12,3,4,4,3,4,6,3,0,1,	28.0	0.5294369406849873	468	3.1431625	87	5	3.1431625	417	3.5275779	82	43	1	24560	7.398339	0,276,55,16,11,8,6,3,3,3,1,1,3,1,1,2,2,4,3,0,0,2,0,2,0,2,3,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9384608774115946	0.9350316069365923	1	0.9350316069365923,
86	1475	3138	279	1196	4.254915237426758	279,216,143,128,158,136,116,71,33,39,17,37,17,7,11,25,1,7,6,2,3,5,3,6,7,1,1,	35.0	0.5224186729754955	465	3.172043	94	5	3.172043	419	3.5202863	82	43	1	24897	7.418872	0,280,55,13,12,6,8,3,3,2,2,1,3,1,0,3,3,3,3,0,1,1,1,1,0,2,3,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9371862256327876	0.9356514503235688	1	0.9356514503235688,
87	1477	3158	291	1186	4.276235580444336	291,208,144,130,151,135,122,59,32,45,18,37,18,8,11,24,2,2,4,8,4,5,3,6,6,3,1,	28.0	0.522362041677355	474	3.1160338	88	5	3.1160338	428	3.4509346	83	43	1	25052	7.3938975	0,291,57,12,10,4,9,3,3,2,2,1,3,1,0,4,3,2,2,1,1,0,1,2,0,2,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9344044558869342	0.9321861083625681	1	0.9321861083625681,
88	1482	3164	290	1192	4.2699055671691895	290,210,146,125,164,141,102,66,31,45,17,42,12,13,10,24,1,0,6,7,6,4,8,7,5,	33.0	0.5219345578016363	471	3.1464968	98	5	3.1464968	429	3.4545455	84	43	1	25369	7.4241276	0,291,57,14,9,4,9,2,4,2,2,0,4,1,1,2,3,3,2,1,1,0,2,0,2,3,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9329680380257701	0.9307755269857978	1	0.9307755269857978,
89	1488	3181	288	1200	4.275537490844727	288,212,145,130,168,130,112,61,25,54,23,37,14,12,9,24,1,0,6,8,5,3,9,9,3,	32.0	0.5201411476202683	468	3.1794872	98	5	3.1794872	427	3.4847775	84	43	1	25706	7.4680305	0,289,59,10,10,4,10,2,4,1,2,2,3,1,1,2,3,0,4,2,0,2,1,1,1,3,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.933408151452536	0.9296936650643305	1	0.9296936650643305,
90	1492	3221	282	1210	4.317694187164307	282,214,159,125,165,124,112,63,30,47,29,42,10,12,8,23,3,2,0,2,9,9,10,8,1,1,2,	27.0	0.5280639206541123	470	3.174468	88	5	3.174468	420	3.552381	86	43	1	26055	7.638592	0,282,58,12,9,6,6,4,3,2,2,2,2,2,1,2,3,0,4,2,0,2,1,2,0,0,2,3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9325835451357802	0.9299144921835444	1	0.9299144921835444,
91	1498	3235	270	1228	4.319092273712158	270,235,159,131,162,119,109,66,32,35,30,46,13,12,5,25,2,2,3,2,8,12,10,4,3,1,2,	28.0	0.5171910210939944	464	3.2284484	84	2	3.2284484	415	3.6096385	87	43	1	26354	7.733602	0,271,62,14,10,5,6,4,2,3,3,1,1,4,0,2,3,0,4,2,1,1,1,2,0,0,1,4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9359366855466588	0.9276629026131796	1	0.9276629026131796,
92	1499	3229	269	1230	4.308205604553223	269,240,159,129,163,122,103,67,36,32,30,42,16,9,8,24,3,1,2,7,10,7,9,4,3,2,2,	30.0	0.5072160750817467	462	3.2445889	80	2	3.2445889	414	3.6207728	87	43	1	26466	7.734934	0,269,65,11,12,4,5,5,2,3,3,0,2,3,2,1,2,1,4,3,0,0,2,1,1,0,2,2,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.934522527869287	0.9265277576499964	1	0.9265277576499964,
93	1509	3295	268	1241	4.367130756378174	268,238,163,131,155,134,98,72,36,29,25,45,22,7,9,24,4,2,3,4,6,11,8,4,7,3,1,	21.0	0.5123940078036296	464	3.252155	85	2	3.252155	412	3.6626213	88	43	1	26861	7.818828	0,269,63,11,11,4,6,4,3,3,3,0,3,2,1,0,3,1,5,1,1,1,1,0,3,0,2,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9368625383104521	0.9302284465587962	1	0.9302284465587962,
94	1511	3316	270	1241	4.389146327972412	270,246,155,127,154,142,94,71,40,22,28,38,26,10,7,26,2,5,4,3,7,8,8,6,7,4,1,	17.0	0.5180885641107472	474	3.1877637	86	2	3.1877637	415	3.6409638	89	43	1	27086	7.827473	0,271,64,12,10,6,4,4,4,3,1,1,4,0,2,0,3,2,3,2,1,1,1,2,1,0,2,1,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9381426966668129	0.9311215970816629	1	0.9311215970816629,
95	1512	3319	276	1236	4.390211582183838	276,233,157,134,151,148,85,84,32,23,26,38,28,9,8,27,0,4,3,6,8,5,6,8,7,5,1,	22.0	0.5249732957515131	475	3.183158	87	2	3.183158	416	3.6346154	90	43	1	27241	7.8547754	0,276,60,11,10,7,4,4,4,3,1,0,5,0,0,3,3,2,2,2,1,1,0,3,1,1,0,2,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9386922973365197	0.9309317803826727	1	0.9309317803826727,
96	1517	3343	281	1236	4.407382965087891	281,224,154,140,158,145,98,71,32,25,26,37,24,13,10,24,1,5,4,4,8,2,8,6,6,8,3,	16.0	0.525251557601085	473	3.2071881	85	2	3.2071881	419	3.6205251	91	43	1	27715	7.883825	0,282,58,10,10,8,3,4,6,1,0,1,4,1,1,2,2,0,5,1,2,0,0,2,2,2,1,1,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.937480588375674	0.9270109055858863	1	0.9270109055858863,
97	1518	3364	277	1241	4.43214750289917	277,224,158,139,148,146,112,70,31,24,29,33,25,11,10,25,2,4,7,3,3,7,4,9,6,6,2,3,	23.0	0.5262795953438829	472	3.2161016	86	2	3.2161016	415	3.6578314	94	43	1	27840	8.010171	0,278,57,12,9,7,4,3,7,1,1,1,3,1,2,1,2,0,4,2,1,0,1,3,1,2,1,0,2,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9354515744096076	0.9261904038140439	1	0.9261904038140439,
98	1529	3391	276	1253	4.4355788230896	276,230,160,132,147,147,117,71,40,24,27,37,17,10,15,22,3,7,3,5,4,5,4,7,8,3,6,2,	24.0	0.5274789438119621	474	3.2257383	86	2	3.2257383	415	3.6843374	94	43	1	28215	8.054711	0,276,58,14,9,5,4,4,6,2,1,1,3,1,1,2,2,0,2,4,0,1,1,2,1,4,0,0,2,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9358768040124996	0.9269589797476837	1	0.9269589797476837,
99	1531	3410	273	1258	4.454604625701904	273,236,158,124,156,129,137,69,43,17,37,39,7,14,12,21,1,4,9,7,4,4,4,5,7,4,8,1,1,	27.0	0.5238499020441653	471	3.2505307	87	2	3.2505307	413	3.7070217	95	43	1	28313	8.112012	0,273,60,13,8,6,4,5,4,3,1,1,3,1,1,2,2,0,2,4,0,1,1,1,2,3,1,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9329322933239268	0.924108667796113	1	0.924108667796113,
100	1534	3431	283	1251	4.473272323608398	283,235,145,135,157,122,125,73,53,20,32,38,9,14,9,21,6,3,7,6,4,4,6,3,8,4,8,4,	25.0	0.5162929364055809	475	3.2294736	93	2	3.2294736	421	3.6437054	96	43	1	28572	8.094172	0,283,59,12,8,7,4,6,2,3,1,1,3,2,1,2,2,0,1,3,1,1,1,1,1,3,1,1,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.9299293453205547	0.9204662327072402	1	0.9204662327072402,
101	1538	3410	283	1255	4.434330463409424	283,240,149,129,157,134,113,83,46,29,27,28,15,12,10,20,7,3,7,4,3,7,5,5,6,6,6,4,	18.0	0.5135769903796468	479	3.210856	93	2	3.210856	423	3.6359339	96	43	1	29087	8.091587	0,284,61,10,9,7,4,6,2,3,1,2,2,2,2,1,1,2,0,2,1,1,3,1,0,3,0,1,3,2,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.931554596193699	0.9214027227148013	1	0.9214027227148013,
