	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
87	67	1	18.253000000000004	1.682895687419994	13.29	19.04	20	7.1	2.04939015319192	3	10	0	0.0	0	0	7502.19	8099.1	15114.36	16202.55	18.164499999999997	1.6163261623688219	13.33	19.4	0	1241.1522969402256	1241.1522969402256
88	68	1	18.189473684210526	1.7295036978669975	13.29	18.97	19	7.105263157894737	2.1054093516491506	3	10	0	0.0	0	0	7498.55	8087.28	15100.61	16187.94	17.82842105263158	2.166616058788183	13.1	19.42	0	1236.4827300856246	1236.4827300856246
89	68	20	18.71		18.71	18.71	1	7.0		7	7	0	0.0	0	0	7771.31	7771.31	15749.2	15749.2	19.17		19.17	19.17	0	0.0	0.0
90	69	1	17.882857142857144	2.010493351514371	13.29	19.04	14	6.571428571428571	2.1737697038266783	3	10	0	0.0	0	0	7495.98	8075.18	15091.2	16173.55	16.89714285714286	3.703197014995014	9.73	19.4	0	1227.5806134425543	1227.5806134425543
91	69	20	18.763333333333332	0.11183320914057752	18.63	18.92	6	8.333333333333334	1.0327955589886444	7	9	0	0.0	0	0	7762.63	7906.31	15730.07	15955.7	18.68166666666667	0.41116501148154616	18.23	19.38	0	267.4936247838452	267.4936247838452
92	70	1	17.043333333333337	2.3958088404544995	13.25	18.99	9	6.444444444444445	2.5549516194593154	3	10	0	0.0	0	0	7494.54	8062.98	15086.15	16159.26	14.629999999999999	5.659297659604064	5.23	19.21	0	1214.3677802461661	1214.3677802461661
93	70	20	18.81	0.1329473580032858	18.65	19.02	9	7.666666666666667	1.4142135623730951	5	9	0	0.0	0	0	7753.87	8058.28	15713.83	16158.84	18.83888888888889	0.3027558605726397	18.41	19.23	0	539.1654182159684	539.1654182159684
94	70	21	18.759999999999998	0.08485281374312421	18.7	18.82	2	7.5	2.1213203435596424	6	9	0	0.0	0	0	7528.3	7572.14	15186.77	15312.25	18.605	0.21920310216780525	18.45	18.76	0	132.91792956557782	132.91792956557782
95	71	1	16.874000000000002	2.5734248688383	13.2	18.99	10	7.0	2.494438257849294	3	10	0	0.0	0	0	7493.88	7678.03	15083.4	15567.01	14.216999999999999	6.447476767439078	2.62	18.98	0	517.4841587913589	517.4841587913589
96	71	20	18.772	0.15468965346443034	18.57	19.03	10	7.6	1.577621275493231	5	9	0	0.0	0	0	7744.87	8051.14	15697.25	16144.81	18.665	0.29447693741046777	18.31	19.29	0	542.3202619301622	542.3202619301622
97	72	1	17.425	2.615093552000444	12.96	18.99	8	7.5	0.9258200997725514	6	9	0	0.0	0	0	7516.96	7660.93	15151.22	15528.93	17.14	3.025425589896393	11.14	19.25	0	404.21801666922363	404.21801666922363
98	72	20	18.78	0.14966629547107865	18.53	18.94	10	8.0	0.9428090415820634	7	9	0	0.0	0	0	7735.62	8040.14	15680.34	16130.3	18.823	0.4879674397151898	18.21	19.44	0	543.3198247809474	543.3198247809474
99	72	22	12.844999999999999	0.021213203436953387	12.83	12.86	2	3.0	0.0	3	3	0	0.0	0	0	7493.26	7496.73	15081.84	15082.1	1.915	0.7990306627407991	1.35	2.48	0	3.479727000785488	3.479727000785488
100	72	23	19.44		19.44	19.44	1	5.0		5	5	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
