	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
922	10	639	1316.5	1316.5	1	1.0		1	1	0	0.0	0	0	687.31	687.31	55.26		55.26	55.26	55.26		55.26	55.26	0	0.0	0
923	10	640	3942.42	3942.42	1	1.0		1	1	1	1.0	1	1	4396.5	4396.5	23.96		23.96	23.96	0.0		0.0	0.0	0	0.0	0
924	10	641	2193.5	2193.5	1	5.0		5	5	0	0.0	0	0	2016.5	2016.5	21.02		21.02	21.02	15.81		15.81	15.81	0	0.0	0
925	10	642	2797.81	2797.81	1	0.0		0	0	0	0.0	0	0	213.5	213.5	53.45		53.45	53.45	33.44		33.44	33.44	0	0.0	0
926	10	643	3293.5	3293.5	1	6.0		6	6	0	0.0	0	0	2183.42	2183.42	52.25		52.25	52.25	52.25		52.25	52.25	0	0.0	0
927	10	644	3764.1	3764.1	1	1.0		1	1	0	0.0	0	0	223.5	223.5	36.85		36.85	36.85	6.26		6.26	6.26	0	0.0	0
928	10	645	3966.5	3966.5	1	5.0		5	5	0	0.0	0	0	2665.12	2665.12	24.39		24.39	24.39	41.99		41.99	41.99	0	0.0	0
929	10	646	2853.5	2853.5	1	4.0		4	4	0	0.0	0	0	864.62	864.62	25.21		25.21	25.21	34.03		34.03	34.03	0	0.0	0
930	10	647	1445.27	1445.27	1	3.0		3	3	0	0.0	0	0	3086.5	3086.5	47.32		47.32	47.32	52.49		52.49	52.49	0	0.0	0
931	10	648	3966.5	3966.5	1	7.0		7	7	0	0.0	0	0	3068.21	3068.21	21.98		21.98	21.98	49.21		49.21	49.21	0	0.0	0
1678	20	28	653.5	1343.8	20	9.05	1.9324105480761042	5	13	8	0.4	0	1	2563.25	3293.5	31.241000000000007	13.153068843429631	14.42	55.03	19.452	19.862874811805913	0.0	51.44	0	1004.877680367118	0
1679	20	48	2012.04	2022.33	3	2.3333333333333335	0.5773502691896257	2	3	3	1.0	1	1	226.5	443.5	20.71333333333333	9.433924598666954	14.62	31.58	0.06999999999999999	0.1212435565298214	0.0	0.21	0	217.24383558573072	0
1680	20	73	3938.15	4403.5	11	8.090909090909092	2.6628760937957834	3	11	5	0.45454545454545453	0	1	1472.61	1986.5	34.25727272727273	18.721013909993804	12.33	55.62	22.83909090909091	25.19675830520484	0.0	55.91	0	693.2774009009669	0
