	step	com_id	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	x	x	y	y	avg_speed	avg_speed	avg_speed	avg_speed	speed	speed	speed	speed	congested	range	num_stops_count
69444	620	7083	12	26.5	6.612660034152121	15	36	12	1.0	0	2	1976.5	2407.05	2352.16	2978.95	6.3066666666666675	2.6553627840940113	-1.0	8.88	6.783333333333334	14.190519455757862	0.0	49.79	12	760.4202828699404	760.4202828699404
69445	620	13773	71	18.197183098591548	5.703682315111025	8	30	53	0.7464788732394366	0	3	2193.5	3736.5	653.5	1546.5	20.44239436619718	13.273361450104142	-1.0	47.14	10.923802816901409	16.299427979989023	0.0	53.8	53	1782.7781690384252	1782.7781690384252
69446	620	13993	48	21.104166666666668	7.1137851890756485	2	32	38	0.7916666666666666	0	3	2317.35	3647.48	3369.01	4186.5	19.983125	15.496098500913059	-1.0	49.21	12.753958333333335	16.409243598886228	0.0	50.79	38	1561.260938152236	1561.260938152236
69447	620	14619	4	14.75	4.193248541803041	9	19	4	1.0	1	1	873.5	1096.5	2884.0	3274.1	19.5125	6.250852608511361	11.19	24.7	5.3125	10.625	0.0	21.25	4	449.3406391592017	449.3406391592017
69448	620	14671	39	16.076923076923077	6.161786375397348	2	25	39	1.0	0	3	3513.5	4326.87	2876.81	3966.5	13.348205128205128	11.28369034253815	-1.0	44.82	10.825384615384618	19.272898048562478	0.0	54.67	39	1359.7775748261183	1359.7775748261183
69449	620	14813	1	24.0		24	24	3	3.0	3	3	3516.5	3516.5	3096.43	3096.43	2.89		2.89	2.89	21.51		21.51	21.51	3	0.0	0.0
69450	620	14964	58	20.862068965517242	7.6627334133180804	6	34	40	0.6896551724137931	0	2	433.5	1756.5	792.66	1702.26	19.52810344827586	13.173141529016412	-1.0	58.36	14.983103448275864	20.83529968602934	0.0	60.16	40	1605.52208331122	1605.52208331122
69451	620	15002	21	16.952380952380953	4.260002235635452	4	21	17	0.8095238095238095	0	1	226.5	883.5	1701.46	2358.66	16.490952380952383	10.3673409825094	-1.0	39.35	10.384761904761906	17.309896481217795	0.0	48.81	17	929.2797425963829	929.2797425963829
69452	620	15061	14	19.714285714285715	1.6374732612530445	17	23	16	1.1428571428571428	0	2	1093.5	1543.5	2874.24	3154.83	8.267857142857144	3.623220366493844	4.21	15.63	10.659285714285714	18.037874454468433	0.0	53.22	16	530.3119347139003	530.3119347139003
69453	620	15212	45	23.377777777777776	4.0242949065581035	12	30	39	0.8666666666666667	0	2	756.75	1766.5	2165.82	2871.38	14.529555555555557	10.086048860488509	-1.0	39.3	10.177555555555559	17.14686270741883	0.0	58.4	39	1231.831959359717	1231.831959359717
69454	620	15453	3	20.0	0.0	20	20	5	1.6666666666666667	1	2	876.5	876.5	2209.62	2271.99	5.663333333333334	1.8157459440498078	3.77	7.39	0.0	0.0	0.0	0.0	5	62.36999999999989	62.36999999999989
69455	620	15502	5	8.8	1.3038404810405297	7	10	3	0.6	0	1	4173.5	4406.5	1927.16	2206.5	8.482000000000001	1.6564630994984373	6.7	10.34	25.276	22.56732771065285	0.0	53.29	3	363.75793544608746	363.75793544608746
69456	620	15640	2	35.0	2.8284271247461903	33	37	1	0.5	0	1	1747.47	1920.37	3516.5	3516.5	-1.0	0.0	-1.0	-1.0	4.88	6.901362184380703	0.0	9.76	1	172.89999999999986	172.89999999999986
69457	620	15660	10	9.1	5.762908216439952	2	16	8	0.8	0	1	3953.5	4406.5	1111.04	1973.5	19.641000000000002	13.455443714554923	10.97	54.74	17.868000000000002	21.090372632501722	0.0	56.77	8	974.190049015078	974.190049015078
69458	620	16158	13	13.076923076923077	2.7827306272059005	8	17	11	0.8461538461538461	0	1	1763.5	2182.1	433.5	886.5	20.98846153846154	12.406406171916347	5.85	41.71	7.816923076923076	14.645492130467645	0.0	52.73	11	616.7940985450492	616.7940985450492
69459	620	16249	2	16.0	5.656854249492381	12	20	2	1.0	1	1	1096.5	1313.5	3159.46	3217.0	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	0.0	2	224.499112693124	224.499112693124
69460	620	16290	3	13.666666666666666	0.5773502691896257	13	14	3	1.0	1	1	2340.89	2407.32	4176.5	4176.5	8.433333333333334	0.9757731976916234	7.86	9.56	9.81	8.554945937877108	0.0	15.72	3	66.43000000000029	66.43000000000029
69461	620	16330	9	10.666666666666666	1.4142135623730951	9	13	2	0.2222222222222222	0	1	3041.16	3526.5	522.48	832.71	17.165555555555553	8.108927350628926	-1.0	28.48	29.806666666666665	20.374200597814873	0.0	51.23	2	576.0187223519737	576.0187223519737
69462	620	16361	5	13.0	0.7071067811865476	12	14	7	1.4	1	2	1285.88	1573.6	873.5	876.5	6.656000000000001	1.8815498930403056	3.89	8.96	4.148	5.6562947235800936	0.0	11.88	7	287.7356397806846	287.7356397806846
69463	620	16517	95	27.178947368421053	5.99286623317172	12	39	80	0.8421052631578947	0	3	2413.5	3594.11	1753.5	3267.54	16.253789473684208	11.194002685608933	-1.0	50.8	12.858315789473684	19.05332933729396	0.0	59.64	80	1919.9367421089685	1919.9367421089685
69464	620	16518	2	21.0	2.8284271247461903	19	23	2	1.0	1	1	2607.46	2643.5	873.5	1059.59	-1.0	0.0	-1.0	-1.0	4.095	5.678067452927976	0.08	8.11	2	189.54780320541826	189.54780320541826
69465	620	16552	3	27.333333333333332	2.0816659994661326	25	29	3	1.0	0	2	1316.5	1726.89	2413.5	2507.41	-1.0	0.0	-1.0	-1.0	1.16	2.0091789367798976	0.0	3.48	3	420.99767244012173	420.99767244012173
69466	620	16587	9	29.0	1.9364916731037085	26	32	12	1.3333333333333333	0	2	2426.5	2765.04	3462.22	3625.8	4.568888888888889	1.6421970378462862	2.66	7.14	8.629999999999999	16.23963361655675	0.0	48.66	12	375.989026435613	375.989026435613
69467	620	16589	5	26.6	6.6558245169174945	19	33	3	0.6	0	1	1951.32	1986.5	1303.68	1603.35	26.996	14.280449222626022	13.35	44.67	2.284	3.304735995507054	0.0	7.22	3	301.72792595316713	301.72792595316713
69468	620	16615	8	8.25	3.370036032024414	4	14	4	0.5	0	1	1434.52	1756.5	213.5	886.5	28.229999999999997	15.602563891873677	-1.0	48.3	22.916249999999998	24.474112817715906	0.0	55.42	4	746.0563788347366	746.0563788347366
69469	620	16668	15	10.133333333333333	3.5630377622526113	4	15	9	0.6	0	2	1976.5	2847.23	213.5	467.67	27.70466666666667	13.453550708518053	6.28	51.34	19.240666666666666	21.802916733667498	0.0	52.57	9	907.0684217852588	907.0684217852588
69470	620	16689	2	30.5	3.5355339059327378	28	33	1	0.5	0	1	3134.68	3196.16	2426.5	2643.5	-1.0	0.0	-1.0	-1.0	7.295	0.3323401871576776	7.06	7.53	1	225.5411057878364	225.5411057878364
69471	620	16714	1	7.0		7	7	1	1.0	1	1	2218.79	2218.79	4403.5	4403.5	34.48		34.48	34.48	0.0		0.0	0.0	1	0.0	0.0
69472	620	16750	13	16.76923076923077	3.244324432858253	12	22	15	1.1538461538461537	0	3	3507.2	3966.5	1697.27	2145.99	13.739230769230765	10.235237712219542	2.58	42.93	2.4153846153846152	6.269948983557222	0.0	22.54	15	642.1106823593577	642.1106823593577
69473	620	16754	2	23.5	0.7071067811865476	23	24	2	1.0	1	1	2866.5	3083.5	3421.01	3510.28	-1.0	0.0	-1.0	-1.0	2.25	3.181980515339464	0.0	4.5	2	234.64469501780772	234.64469501780772
69474	620	16755	43	22.74418604651163	4.059633007432908	14	30	44	1.0232558139534884	0	2	2831.34	3526.5	1258.94	2140.47	12.940232558139531	11.56717450958121	-1.0	47.47	8.054883720930233	12.680829808376675	0.0	52.47	44	1122.6497969090804	1122.6497969090804
69475	620	16769	13	14.615384615384615	3.9272225456519423	4	19	9	0.6923076923076923	0	1	3523.5	4183.5	2085.67	2737.2	14.018461538461539	8.686198675824622	5.43	39.17	16.505384615384614	24.137111680074945	0.0	59.65	9	927.411095954755	927.411095954755
69476	620	16770	3	14.333333333333334	0.5773502691896257	14	15	6	2.0	2	2	873.5	873.5	2666.55	2918.07	5.026666666666667	1.0504443504219214	3.85	5.87	7.77	13.458034774810177	0.0	23.31	6	251.51999999999998	251.51999999999998
69477	620	16787	10	26.6	6.915361322607968	18	39	8	0.8	0	1	2636.5	3296.5	2869.93	3126.15	14.209999999999999	8.529948547454564	8.36	30.46	10.193000000000001	18.065413271405298	0.0	56.05	8	707.9891866405871	707.9891866405871
69478	620	16811	2	17.0	1.4142135623730951	16	18	1	0.5	0	1	2009.23	2106.98	656.5	873.5	-1.0	0.0	-1.0	-1.0	21.72	30.716718574743624	0.0	43.44	1	238.0001313024848	238.0001313024848
69479	620	16813	33	27.666666666666668	6.454972243679028	17	39	25	0.7575757575757576	0	2	1546.5	2402.33	2646.5	3736.5	22.028181818181807	13.496485527384884	-1.0	57.45	12.374242424242423	18.38159593015236	0.0	52.37	25	1385.83728803204	1385.83728803204
69480	620	16833	20	30.85	5.914077763225107	20	40	23	1.15	0	2	1607.59	2277.74	3150.58	3526.5	9.690000000000001	8.99150944531913	3.3	34.62	4.4295	5.371824618957892	0.0	19.86	23	768.3858854117506	768.3858854117506
69481	620	16835	19	12.578947368421053	3.3219102515417607	5	18	8	0.42105263157894735	0	1	1383.2	2203.5	3750.83	4403.5	25.922631578947367	13.575399254249609	-1.0	47.69	20.805789473684214	23.223701570160667	0.0	63.28	8	1048.2701077966499	1048.2701077966499
69482	620	16839	2	21.0	0.0	21	21	2	1.0	1	1	3963.5	3966.5	3040.83	3050.38	9.375	0.20506096654414135	9.23	9.52	10.665	2.425376259469871	8.95	12.38	2	10.010119879402218	10.010119879402218
69483	620	16876	8	13.5	3.295017884191656	6	16	4	0.5	0	1	575.29	886.5	2828.01	3306.5	17.88375	7.369679073260732	11.78	32.89	31.085	25.099193498710555	0.0	58.1	4	570.7927331352422	570.7927331352422
69484	620	16880	2	28.0	9.899494936611665	21	35	1	0.5	0	1	1382.03	1501.16	1536.5	1753.5	-1.0	0.0	-1.0	-1.0	14.6	15.881618305449853	3.37	25.83	1	247.54990789737738	247.54990789737738
69485	620	16886	2	13.5	0.7071067811865476	13	14	2	1.0	1	1	427.46	666.5	2853.5	3022.33	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	0.0	2	292.6494327689702	292.6494327689702
69486	620	16887	4	3.75	0.9574271077563381	3	5	1	0.25	0	1	587.12	775.94	443.5	911.37	21.4375	9.269737051286839	14.1	34.14	38.615	26.01782017515431	0.92	60.67	1	504.5347652045397	504.5347652045397
69487	620	16895	1	2.0		2	2	0	0.0	0	0	226.5	226.5	3605.98	3605.98	12.04		12.04	12.04	54.27		54.27	54.27	0	0.0	0.0
69488	620	16899	10	8.0	1.7638342073763937	5	10	5	0.5	0	1	663.5	1353.85	3713.92	4173.5	20.084	11.386902027231894	8.5	41.6	27.314	26.13166542296487	0.0	55.94	5	829.3352150367183	829.3352150367183
69489	620	16905	2	11.0	7.0710678118654755	6	16	1	0.5	0	1	226.5	446.5	1849.02	1964.68	-1.0	0.0	-1.0	-1.0	33.92	31.961226509631956	11.32	56.52	1	248.55026775282303	248.55026775282303
69490	620	16911	1	1.0		1	1	0	0.0	0	0	268.31	268.31	1313.5	1313.5	15.59		15.59	15.59	49.6		49.6	49.6	0	0.0	0.0
69491	620	16914	4	6.75	3.5	3	11	1	0.25	0	1	213.5	656.5	3154.87	3310.88	28.16	12.705211529132448	12.5	43.62	21.9675	24.45143400702707	0.0	56.37	1	469.66809568034324	469.66809568034324
69492	620	16915	2	17.5	3.5355339059327378	15	20	1	0.5	0	1	2398.23	2423.5	3073.5	3252.76	35.085	12.522861094813747	26.23	43.94	7.04	8.697413408594533	0.89	13.19	1	181.0323741765546	181.0323741765546
69493	620	16918	5	19.4	1.51657508881031	18	22	5	1.0	1	1	3507.14	3746.5	1899.08	2032.76	26.318	14.038214630073151	11.2	39.23	2.522	3.8067072385461955	0.0	8.57	5	274.15971987146486	274.15971987146486
69494	620	16921	3	18.0	3.0	15	21	3	1.0	1	1	3937.54	3972.98	2866.5	3073.5	-1.0	0.0	-1.0	-1.0	0.0	0.0	0.0	0.0	3	210.0118891872553	210.0118891872553
69495	620	16932	2	17.0	0.0	17	17	2	1.0	1	1	3293.5	3293.5	3750.91	3797.51	8.73	1.6122034611053184	7.59	9.87	0.0	0.0	0.0	0.0	2	46.600000000000364	46.600000000000364
69496	620	16939	30	24.566666666666666	7.3750901027030515	6	37	24	0.8	0	2	930.39	1775.62	3296.5	3743.5	15.97933333333333	10.641630654580423	3.9	50.1	11.694333333333333	17.320547829859102	0.0	56.88	24	956.1499636040362	956.1499636040362
69497	620	16942	11	9.818181818181818	3.763460689795546	4	15	9	0.8181818181818182	0	2	223.5	656.5	2211.38	3043.39	11.055454545454547	9.101166258932274	-1.0	35.34	19.423636363636362	22.357931153274123	0.0	56.62	9	937.9390385840647	937.9390385840647
69498	620	16943	3	7.333333333333333	1.5275252316519468	6	9	0	0.0	0	0	2172.95	2497.17	4393.5	4396.5	29.856666666666666	15.70624185899777	13.61	44.96	43.699999999999996	23.998064505288763	15.99	57.71	0	324.23387916749255	324.23387916749255
69499	620	16966	3	18.0	2.6457513110645907	15	20	4	1.3333333333333333	0	2	3296.5	3338.94	3353.46	3526.5	15.19333333333333	17.90847936965429	4.59	35.87	6.1866666666666665	10.64641410679358	0.0	18.48	4	178.16844614016253	178.16844614016253
69500	620	16967	1	22.0		22	22	1	1.0	1	1	1112.68	1112.68	2206.5	2206.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
69501	620	16969	1	24.0		24	24	1	1.0	1	1	1337.04	1337.04	2866.5	2866.5	37.12		37.12	37.12	0.0		0.0	0.0	1	0.0	0.0
69502	620	16973	5	4.2	0.4472135954999579	4	5	0	0.0	0	0	1003.17	1264.99	216.5	433.5	40.233999999999995	17.83566455167847	11.23	59.11	30.369999999999997	18.15463301749721	3.24	52.94	0	340.05692523458487	340.05692523458487
69503	620	16976	18	21.27777777777778	7.8351061823621055	11	35	11	0.6111111111111112	0	1	1103.5	1756.5	1556.27	2039.35	18.683333333333334	13.390223386969355	4.81	58.94	18.983333333333338	20.6837978649388	0.0	57.74	11	812.2655270291851	812.2655270291851
69504	620	16978	10	28.6	3.1692971530679235	25	34	8	0.8	0	1	1727.26	2130.3	1973.5	2196.5	14.302000000000001	8.957985636663336	4.16	26.61	3.8890000000000002	7.685093001678278	0.0	24.0	8	460.6194107937703	460.6194107937703
69505	620	16980	3	5.0	1.0	4	6	1	0.3333333333333333	0	1	647.72	821.64	4032.44	4183.5	-1.0	0.0	-1.0	-1.0	32.43666666666667	28.326472306542748	0.0	52.3	1	230.36338684782348	230.36338684782348
69506	620	16981	1	2.0		2	2	0	0.0	0	0	415.0	415.0	4183.5	4183.5	24.37		24.37	24.37	41.84		41.84	41.84	0	0.0	0.0
69507	620	16983	2	4.0	1.4142135623730951	3	5	1	0.5	0	1	223.5	446.5	3364.53	3508.68	13.055	0.9404520189781164	12.39	13.72	25.34	32.2157849508591	2.56	48.12	1	265.53384435886863	265.53384435886863
69508	620	16985	1	30.0		30	30	1	1.0	1	1	2646.5	2646.5	2754.1	2754.1	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
69509	620	16987	8	12.0	2.5634797778466227	8	14	5	0.625	0	1	3733.5	4010.12	2239.38	2727.91	13.25	4.323375004388525	7.64	19.42	24.8875	20.653400100571478	0.0	49.96	5	561.4091068908659	561.4091068908659
69510	620	16989	1	19.0		19	19	1	1.0	1	1	672.46	672.46	1546.5	1546.5	-1.0		-1.0	-1.0	0.0		0.0	0.0	1	0.0	0.0
69511	620	16999	1	1.0		1	1	0	0.0	0	0	436.5	436.5	343.67	343.67	12.78		12.78	12.78	62.32		62.32	62.32	0	0.0	0.0
69512	620	17001	3	9.333333333333334	1.5275252316519468	8	11	0	0.0	0	0	4386.63	4393.5	3073.5	3313.08	-1.0	0.0	-1.0	-1.0	29.313333333333333	21.406766064338957	4.97	45.2	0	239.67847900885877	239.67847900885877
69513	620	17009	1	11.0		11	11	0	0.0	0	0	2905.4	2905.4	443.5	443.5	-1.0		-1.0	-1.0	50.47		50.47	50.47	0	0.0	0.0
69514	620	17012	12	28.5	5.452272253590491	22	36	7	0.5833333333333334	0	1	1753.5	2454.96	1983.5	2423.5	26.567499999999995	14.105810617678744	10.37	54.26	20.781666666666666	14.660150584203258	0.0	46.4	7	828.0375182321148	828.0375182321148
69515	620	17014	9	28.88888888888889	4.702245326555294	21	36	6	0.6666666666666666	0	1	1983.5	2413.5	2393.8	2713.16	24.017777777777777	13.369651059187914	10.38	46.12	5.567777777777778	9.261111944277774	0.0	25.97	6	535.6218905160615	535.6218905160615
69516	620	17020	1	1.0		1	1	0	0.0	0	0	216.5	216.5	3864.87	3864.87	-1.0		-1.0	-1.0	50.41		50.41	50.41	0	0.0	0.0
69517	620	17021	3	2.3333333333333335	0.5773502691896257	2	3	1	0.3333333333333333	0	1	4167.55	4406.5	226.5	486.09	34.07	11.546311099221258	21.15	43.38	33.28666666666667	28.940546527896352	0.0	52.49	1	352.82300180118625	352.82300180118625
69518	620	17022	5	7.2	2.8635642126552705	4	11	3	0.6	0	1	2444.15	2863.5	4151.17	4406.5	39.362	5.09120516184526	32.29	46.13	12.13	19.505776067616484	0.0	46.24	3	490.9662222597395	490.9662222597395
69519	620	17028	3	5.333333333333333	4.163331998932265	2	10	2	0.6666666666666666	0	1	3507.39	3972.22	485.22	666.5	31.453333333333333	14.701596285211114	15.38	44.22	16.633333333333336	28.697268743442	0.0	49.77	2	498.9282185845975	498.9282185845975
69520	620	17029	1	1.0		1	1	0	0.0	0	0	4396.5	4396.5	786.94	786.94	16.7		16.7	16.7	59.9		59.9	59.9	0	0.0	0.0
69521	620	17033	3	3.6666666666666665	1.5275252316519468	2	5	1	0.3333333333333333	0	1	1081.74	1517.4	4393.5	4396.5	39.61666666666667	2.2626606756943684	37.42	41.94	6.616666666666667	9.642366583641866	0.0	17.68	1	435.6703290333186	435.6703290333186
69522	620	17039	1	2.0		2	2	0	0.0	0	0	4396.5	4396.5	633.45	633.45	11.12		11.12	11.12	45.52		45.52	45.52	0	0.0	0.0
69523	620	17044	1	5.0		5	5	1	1.0	1	1	4396.5	4396.5	2252.25	2252.25	35.4		35.4	35.4	0.0		0.0	0.0	1	0.0	0.0
69524	620	17059	1	8.0		8	8	0	0.0	0	0	3946.88	3946.88	1546.5	1546.5	11.61		11.61	11.61	28.38		28.38	28.38	0	0.0	0.0
69525	620	17060	2	6.5	2.1213203435596424	5	8	0	0.0	0	0	1106.5	1326.5	4150.36	4338.87	-1.0	0.0	-1.0	-1.0	28.075	24.713382002469835	10.6	45.55	0	289.7171380847189	289.7171380847189
69526	620	17061	1	15.0		15	15	0	0.0	0	0	2216.22	2216.22	3956.5	3956.5	17.29		17.29	17.29	22.52		22.52	22.52	0	0.0	0.0
69527	620	17062	13	30.153846153846153	4.597937107119414	23	37	23	1.7692307692307692	1	3	2196.5	2416.5	2408.41	2912.9	5.449999999999998	2.000779014950598	3.0	9.1	3.764615384615385	5.118360113982823	0.0	13.22	23	550.3727465091274	550.3727465091274
69528	620	17063	1	37.0		37	37	0	0.0	0	0	1774.83	1774.83	3516.5	3516.5	7.42		7.42	7.42	16.53		16.53	16.53	0	0.0	0.0
69529	620	17064	2	6.0	4.242640687119285	3	9	0	0.0	0	0	3057.43	3091.46	226.5	436.5	19.8	1.5414927829866865	18.71	20.89	31.854999999999997	11.278353159925436	23.88	39.83	0	212.73937317760436	212.73937317760436
69530	620	17065	1	13.0		13	13	0	0.0	0	0	2626.6	2626.6	1756.5	1756.5	40.05		40.05	40.05	5.2		5.2	5.2	0	0.0	0.0
69531	620	17066	1	12.0		12	12	0	0.0	0	0	3313.89	3313.89	656.5	656.5	24.91		24.91	24.91	24.5		24.5	24.5	0	0.0	0.0
69532	620	17067	2	8.5	6.363961030678928	4	13	0	0.0	0	0	226.5	433.5	1623.44	1745.4	19.634999999999998	5.52250396106695	15.73	23.54	45.599999999999994	2.644579361637724	43.73	47.47	0	240.256616141991	240.256616141991
69533	620	17068	3	21.333333333333332	3.5118845842842465	18	25	1	0.3333333333333333	0	1	873.5	1093.5	2165.26	2407.97	22.5	11.96760627694611	12.14	35.6	31.423333333333332	27.666218269458746	0.0	52.12	1	327.57921805267165	327.57921805267165
69534	620	17069	2	11.0	0.0	11	11	1	0.5	0	1	2080.92	2114.81	3963.5	3966.5	23.32	1.2869343417594772	22.41	24.23	6.75	9.545941546018392	0.0	13.5	1	34.022523421991956	34.022523421991956
69535	620	17070	1	8.0		8	8	0	0.0	0	0	3306.5	3306.5	399.68	399.68	-1.0		-1.0	-1.0	12.27		12.27	12.27	0	0.0	0.0
69536	620	17071	1	28.0		28	28	1	1.0	1	1	2636.5	2636.5	2936.9	2936.9	9.63		9.63	9.63	0.0		0.0	0.0	1	0.0	0.0
69537	620	17072	1	26.0		26	26	0	0.0	0	0	2308.07	2308.07	1326.5	1326.5	-1.0		-1.0	-1.0	45.84		45.84	45.84	0	0.0	0.0
69538	620	17073	1	11.0		11	11	0	0.0	0	0	4393.5	4393.5	1966.45	1966.45	13.2		13.2	13.2	45.82		45.82	45.82	0	0.0	0.0
69539	620	17074	2	6.0	0.0	6	6	0	0.0	0	0	3733.5	3736.5	1508.28	1528.25	12.55	0.9192388155424958	11.9	13.2	44.36	3.903229432149752	41.6	47.12	0	20.1940808159223	20.1940808159223
69540	620	17075	1	5.0		5	5	0	0.0	0	0	3743.5	3743.5	612.17	612.17	-1.0		-1.0	-1.0	50.11		50.11	50.11	0	0.0	0.0
69541	620	17076	1	0.0		0	0	1	1.0	1	1	3532.51	3532.51	4186.5	4186.5	40.12		40.12	40.12	0.0		0.0	0.0	1	0.0	0.0
69542	620	17077	1	24.0		24	24	0	0.0	0	0	3726.14	3726.14	3083.5	3083.5	9.34		9.34	9.34	23.5		23.5	23.5	0	0.0	0.0
69543	620	17078	1	19.0		19	19	1	1.0	1	1	886.5	886.5	1920.44	1920.44	33.2		33.2	33.2	0.0		0.0	0.0	1	0.0	0.0
69544	620	17079	2	6.0	0.0	6	6	1	0.5	0	1	4393.5	4403.5	1772.21	1798.5	16.355	0.20506096654414135	16.21	16.5	26.66	23.85778279723412	9.79	43.53	1	28.12763943170486	28.12763943170486
69545	620	17080	1	17.0		17	17	0	0.0	0	0	1550.94	1550.94	1976.5	1976.5	12.79		12.79	12.79	23.44		23.44	23.44	0	0.0	0.0
69546	620	17081	1	28.0		28	28	0	0.0	0	0	3067.83	3067.83	1546.5	1546.5	5.33		5.33	5.33	13.95		13.95	13.95	0	0.0	0.0
69547	620	17082	1	32.0		32	32	0	0.0	0	0	1986.5	1986.5	1991.69	1991.69	11.81		11.81	11.81	41.36		41.36	41.36	0	0.0	0.0
69548	620	17083	1	18.0		18	18	0	0.0	0	0	883.5	883.5	2440.71	2440.71	10.75		10.75	10.75	45.45		45.45	45.45	0	0.0	0.0
70508	630	2948	72	30.208333333333332	5.459034377802375	10	44	87	1.2083333333333333	0	3	1536.5	2673.75	1377.5	2464.44	7.301805555555554	6.0353545997528135	-1.0	32.86	7.339027777777776	13.673007866299706	0.0	50.42	87	1573.1421188500422	1573.1421188500422
70509	630	13773	77	18.181818181818183	5.041217670175146	9	32	60	0.7792207792207793	0	3	2148.42	3736.5	433.5	1546.5	18.333766233766237	10.794383290806598	-1.0	45.48	11.21688311688312	17.565184558616618	0.0	56.07	60	1939.269730181957	1939.269730181957
70510	630	13993	48	19.395833333333332	7.0037667170566404	4	30	43	0.8958333333333334	0	3	2633.5	3947.49	3328.51	3966.5	17.11791666666667	13.348614711508908	-1.0	41.67	12.541041666666667	18.863614332899054	0.0	56.79	43	1460.6850996022376	1460.6850996022376
70511	630	14671	37	18.72972972972973	4.55002227496775	9	26	35	0.9459459459459459	0	3	3516.5	4264.78	2853.5	3555.6	11.106216216216216	9.606213657880033	3.13	47.98	14.775675675675677	20.792506601676976	0.0	56.01	35	1026.0932552161132	1026.0932552161132
70512	630	14964	58	20.879310344827587	6.167480039882355	6	33	40	0.6896551724137931	0	2	409.0	1753.5	886.5	1766.5	16.800862068965518	11.8787989357544	-1.0	45.06	12.724655172413792	17.146949830086374	0.0	53.3	40	1606.885263483364	1606.885263483364
70513	630	15061	9	22.444444444444443	2.455153310442706	17	25	13	1.4444444444444444	1	2	1093.5	1387.94	2907.95	3146.29	6.238888888888889	2.345817791541173	3.5	10.77	5.536666666666666	8.732654235683444	0.0	21.29	13	378.81508576084997	378.81508576084997
70514	630	15212	60	21.416666666666668	3.9672031161728727	12	31	47	0.7833333333333333	0	2	656.5	1983.5	2013.98	2866.5	14.851333333333335	11.524832947304558	-1.0	51.21	13.068333333333335	20.48317177559912	0.0	56.65	47	1577.2505667775174	1577.2505667775174
70515	630	15640	3	29.0	11.357816691600547	16	37	2	0.6666666666666666	0	1	1747.47	1928.69	3516.5	3812.29	-1.0	0.0	-1.0	-1.0	14.656666666666666	25.386091336267846	0.0	43.97	2	346.8896258177808	346.8896258177808
70516	630	15660	7	7.857142857142857	2.8535691936340255	5	12	2	0.2857142857142857	0	1	4162.29	4406.5	1828.12	2277.82	16.267142857142854	11.10309223337612	6.79	38.3	34.51857142857143	24.91151101303133	0.0	58.51	2	511.7309977908318	511.7309977908318
70517	630	16158	1	9.0		9	9	0	0.0	0	0	2007.8	2007.8	446.5	446.5	20.12		20.12	20.12	1.09		1.09	1.09	0	0.0	0.0
70518	630	16249	3	21.333333333333332	3.7859388972001824	17	24	2	0.6666666666666666	0	1	1096.5	1313.5	2863.5	3217.0	-1.0	0.0	-1.0	-1.0	19.8	29.018237368937488	0.0	53.11	2	414.790609826211	414.790609826211
70519	630	16290	7	9.571428571428571	3.0472470011002204	6	13	5	0.7142857142857143	0	1	1957.15	2610.42	4176.5	4396.5	22.944285714285716	13.527038179319293	9.56	42.33	1.6742857142857142	2.837826968784726	0.0	6.02	5	689.3197319821912	689.3197319821912
70520	630	16330	11	11.454545454545455	0.8201995322647244	10	13	4	0.36363636363636365	0	1	3163.4	3526.5	453.43	666.5	27.64454545454545	13.452438710982014	11.96	51.73	25.361818181818183	23.754894576984267	0.0	56.2	4	420.9993288593225	420.9993288593225
70521	630	16361	5	13.2	1.9235384061671346	10	15	7	1.4	1	2	1285.92	1626.33	873.5	876.5	6.998	1.1992789500362244	5.97	8.85	3.436	7.260346410468304	0.0	16.41	7	340.4232190964651	340.4232190964651
70522	630	16517	88	26.886363636363637	6.17267210191364	15	41	77	0.875	0	3	2401.66	3526.5	1756.5	3274.06	16.60681818181818	12.358028666348297	-1.0	56.25	11.460681818181818	16.567839972937364	0.0	53.84	77	1888.982101344531	1888.982101344531
70523	630	16518	2	19.5	0.7071067811865476	19	20	2	1.0	1	1	2607.47	2643.5	873.5	1071.54	-1.0	0.0	-1.0	-1.0	6.78	9.588367952889584	0.0	13.56	2	201.29084057651505	201.29084057651505
70524	630	16552	3	26.0	2.6457513110645907	24	29	4	1.3333333333333333	1	2	1316.5	1727.76	2413.5	2507.41	-1.0	0.0	-1.0	-1.0	2.47	4.278165494695127	0.0	7.41	4	421.84579611512066	421.84579611512066
70525	630	16587	9	27.444444444444443	1.509230856356236	25	29	14	1.5555555555555556	1	2	2466.53	2764.39	3463.73	3724.17	4.657777777777778	2.3230033242430883	2.63	10.37	2.3144444444444443	3.8825542852325685	0.0	10.48	14	395.66345952084055	395.66345952084055
70526	630	16589	5	33.0	2.23606797749979	30	36	3	0.6	0	1	1753.5	1983.5	1505.2	1645.69	13.86	2.195347352926189	11.06	17.2	21.166	23.65720778113935	0.0	47.74	3	269.5133393730262	269.5133393730262
