step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	modularity	com_modularity	iterations	iteration_modularities
639	3378	15277	319	3059	9.044997215270996	319,285,232,204,176,174,188,147,114,133,125,147,140,135,100,94,87,99,58,40,41,78,44,32,30,21,23,19,26,15,14,11,4,7,8,3,2,2,1,	128.0	0.6302814668318114	563	6.0	1135	3	6.0	658	5.1337385	194	76857	1	233307	16.990025	0.6951943098701225	0.8425807493107305	1	0.8425807493107305,
640	3380	15351	328	3052	9.0834321975708	328,274,230,210,177,168,187,149,112,131,125,127,161,123,116,101,73,93,64,44,41,83,45,30,29,20,24,19,23,20,19,7,7,8,4,5,1,2,	82.0	0.6312800702671444	569	5.940246	746	3	5.940246	623	5.425361	195	76857	1	233541	17.46509	0.8263624647305374	0.8525050016188849	1	0.8525050016188849,
641	3378	15376	328	3050	9.103611946105957	328,273,238,201,163,183,190,132,134,138,130,127,141,125,94,100,89,78,74,51,42,76,47,26,42,18,16,21,20,19,30,8,6,5,7,5,1,	72.0	0.6346452128561306	574	5.8850174	713	3	5.8850174	614	5.501629	193	76857	1	233947	17.465487	0.8303186341323074	0.8582268212498694	1	0.8582268212498694,
642	3381	15434	322	3059	9.129843711853027	322,278,234,209,155,188,172,162,124,144,133,120,137,112,96,95,97,81,76,56,54,67,43,27,35,19,31,16,17,9,27,22,10,3,5,4,1,	73.0	0.6362043601545231	571	5.9211907	715	3	5.9211907	609	5.551724	186	76857	1	234439	17.459663	0.8307383977747624	0.8661843688640382	1	0.8661843688640382,
643	3388	15488	321	3067	9.142857551574707	321,283,238,205,159,186,180,153,134,136,125,122,132,100,109,94,99,96,55,70,43,71,41,36,37,25,21,21,12,15,23,21,13,6,3,2,1,	66.0	0.6356636402782951	572	5.923077	508	3	5.923077	603	5.6185737	183	76857	1	234673	17.518583	0.8732122673085236	0.8738853006966748	1	0.8738853006966748,
644	3392	15527	325	3067	9.155070304870605	325,287,239,195,152,199,169,151,135,149,132,106,120,109,126,100,95,63,83,70,45,66,25,37,51,21,32,12,15,14,21,21,14,5,5,3,	121.0	0.6343629360831028	575	5.8991303	921	3	5.8991303	602	5.6345515	185	76857	1	235017	17.601978	0.77017919895873	0.88011359756929	1	0.88011359756929,
645	3390	15558	319	3071	9.17876148223877	319,284,248,184,156,201,174,160,134,139,137,110,103,114,111,101,92,83,85,79,43,50,33,41,36,28,26,16,20,14,23,19,12,7,5,2,1,	121.0	0.6318265173122148	565	6.0	912	3	6.0	598	5.668896	182	76857	1	235391	17.698784	0.7705732986491277	0.8790719105387896	1	0.8790719105387896,
646	3396	15625	326	3070	9.20200252532959	326,277,244,193,152,205,171,174,119,147,134,115,100,89,122,101,98,88,78,70,60,46,41,29,36,33,21,22,16,21,19,22,10,5,8,3,1,	121.0	0.6301136540998127	566	6.0	922	3	6.0	599	5.669449	183	76857	1	235874	17.7329	0.7700196392959936	0.8835136204799989	1	0.8835136204799989,
647	3405	15699	325	3080	9.221145629882812	325,282,238,189,158,210,165,158,150,142,123,126,107,90,93,117,88,106,78,77,46,35,43,37,42,37,11,22,21,29,14,13,11,10,7,4,1,	127.0	0.6297980955092993	562	6.0587187	910	3	6.0587187	599	5.684474	184	76857	1	236470	17.721336	0.7719287264801136	0.8882506133352603	1	0.8882506133352603,
648	3406	15715	311	3095	9.227832794189453	311,288,244,191,150,217,163,155,152,134,134,132,102,91,106,107,105,88,68,89,41,40,39,50,35,27,17,24,24,15,12,14,15,14,4,8,	120.0	0.6257194866804416	549	6.204007	1101	3	6.204007	590	5.7728815	183	76857	1	236828	17.860218	0.7019537176332031	0.8858761451316911	1	0.8858761451316911,
649	3411	15724	320	3091	9.219583511352539	320,293,247,162,165,218,181,137,149,136,129,132,94,113,119,95,89,105,64,86,48,36,34,49,31,30,19,13,15,28,16,15,16,9,8,9,1,	119.0	0.6236562742358992	564	6.0478725	1104	3	6.0478725	601	5.675541	184	76857	1	237224	17.746443	0.699595949228755	0.8880307235224841	1	0.8880307235224841,
650	3413	15728	322	3091	9.216525077819824	322,282,260,156,161,214,194,138,142,139,138,117,111,96,104,127,86,108,74,71,49,34,40,45,28,28,11,15,25,20,23,15,14,5,5,12,4,	116.0	0.6265484613858292	564	6.0514183	1093	3	6.0514183	595	5.7361345	184	76857	1	237633	17.878828	0.7013244743549756	0.8839334161092063	1	0.8839334161092063,
651	3414	15705	323	3091	9.20035171508789	323,281,259,158,182,200,187,139,128,151,126,133,100,106,106,111,112,102,82,58,53,29,41,48,19,31,21,15,18,16,21,18,7,6,9,13,4,1,	117.0	0.6308086605589207	574	5.9477353	1078	3	5.9477353	591	5.77665	183	76857	1	237705	17.974394	0.7047005168621018	0.89213207213831	1	0.89213207213831,
652	3416	15732	323	3093	9.210772514343262	323,281,254,165,171,204,193,130,134,152,130,125,103,97,120,136,99,86,75,71,43,41,38,41,33,26,18,19,16,13,16,17,8,6,7,18,5,2,	123.0	0.6312690577990485	573	5.9616055	1093	3	5.9616055	596	5.7315435	182	76857	1	238325	17.885399	0.7015006281479657	0.8902867205549292	1	0.8902867205549292,
653	3418	15706	323	3095	9.190169334411621	323,294,233,170,179,191,196,134,140,147,123,118,111,109,121,140,118,75,60,68,51,38,46,38,34,20,16,17,19,11,12,20,8,3,11,16,6,0,1,1,	126.0	0.6317050429555474	578	5.9134946	932	3	5.9134946	600	5.6966667	183	76857	1	238481	17.927828	0.7710931003308283	0.8885801837984744	1	0.8885801837984744,
654	3434	15743	326	3108	9.168899536132812	326,302,232,170,178,188,203,142,116,153,125,121,107,140,116,140,98,82,63,70,53,38,37,49,25,22,12,11,15,20,7,19,7,11,17,9,7,0,2,0,0,1,	121.0	0.6259269711009888	581	5.910499	959	3	5.910499	605	5.676033	182	76857	1	238963	17.944658	0.7692764596212737	0.8882020500080696	1	0.8882020500080696,
655	3435	15781	326	3109	9.188355445861816	326,299,225,181,182,176,211,139,115,132,140,129,107,142,136,113,109,72,69,71,53,36,36,52,27,14,13,10,9,31,16,15,1,13,16,8,4,1,2,1,2,1,	126.0	0.625013657209886	580	5.922414	964	3	5.922414	615	5.585366	181	76857	1	239413	17.8158	0.7664540952927646	0.8851770258669458	1	0.8851770258669458,
656	3435	15711	328	3107	9.147598266601562	328,289,229,199,170,180,199,142,129,134,125,133,127,133,137,124,103,62,75,51,54,35,38,52,31,14,13,13,16,18,23,12,3,7,19,5,0,7,0,3,2,1,	126.0	0.6257401946830985	574	5.9843206	1161	3	5.9843206	617	5.5672607	188	76857	1	239870	17.977324	0.6898846296923351	0.8813164131267792	1	0.8813164131267792,
657	3438	15724	340	3098	9.147178649902344	340,276,234,202,158,191,212,137,115,130,148,108,143,137,129,125,94,65,66,48,52,45,44,54,21,17,15,16,17,18,12,22,4,10,12,3,7,2,5,2,0,0,2,	117.0	0.6265880665998301	580	5.927586	1197	3	5.927586	627	5.4832535	188	76857	1	240415	17.945541	0.6799011435561632	0.8838789250186437	1	0.8838789250186437,
658	3441	15778	329	3112	9.1705904006958	329,274,248,210,147,197,205,139,114,141,143,124,126,132,151,118,75,63,57,50,61,54,31,63,32,14,7,16,13,13,26,16,9,11,7,5,8,7,1,1,1,1,0,1,	116.0	0.6296586531516646	569	6.0474515	1204	3	6.0474515	625	5.5056	186	76857	1	240506	17.908432	0.6793162548923792	0.8758561399379622	1	0.8758561399379622,
659	3439	15821	331	3108	9.20093059539795	331,272,247,210,146,197,195,140,124,134,150,120,131,141,121,109,94,69,46,64,54,61,37,42,43,16,14,11,15,16,18,22,6,8,7,9,12,3,1,0,0,2,1,	68.0	0.6306412570129497	571	6.022767	562	3	6.022767	636	5.4072328	181	76857	1	240986	17.75793	0.8756611404447945	0.8688840564903242	1	0.8688840564903242,
660	3442	15862	334	3108	9.216734886169434	334,277,244,201,161,197,162,146,118,159,126,138,133,151,134,96,86,58,70,54,67,45,42,44,40,12,13,9,17,18,15,16,11,6,9,15,10,5,0,0,0,1,2,	64.0	0.6283007424906437	572	6.0174823	507	3	6.0174823	630	5.463492	178	76857	1	241383	17.84604	0.8733270810507321	0.8760682362809558	1	0.8760682362809558,
661	3444	15931	327	3117	9.25145149230957	327,286,238,208,170,171,172,144,118,154,133,141,130,154,128,108,80,46,75,80,52,50,33,38,32,29,19,11,12,14,9,8,19,4,18,17,7,3,3,0,0,0,3,	65.0	0.6275962644892308	569	6.052724	507	3	6.052724	630	5.4666667	183	76857	1	242013	17.850857	0.8741390438785022	0.8749933160100503	1	0.8749933160100503,
662	3448	15976	333	3115	9.266820907592773	333,263,255,205,176,177,164,140,132,138,159,127,132,146,126,95,81,61,64,80,72,51,42,35,22,14,16,19,10,22,8,8,19,5,15,14,12,3,4,0,0,0,1,1,1,	111.0	0.631746310332374	567	6.0811286	913	3	6.0811286	632	5.455696	188	76857	1	242473	17.921858	0.7948173433786159	0.879875335740843	1	0.879875335740843,
663	3452	16097	330	3122	9.326188087463379	330,262,259,211,168,171,174,119,150,147,140,137,128,156,106,109,77,77,53,68,83,57,33,28,31,18,22,16,8,10,13,12,1,20,18,11,13,5,7,1,0,0,1,1,1,	86.0	0.6317543555796403	567	6.0881834	706	3	6.0881834	624	5.532051	193	76857	1	242800	18.06584	0.8477847010997457	0.8836905445522515	1	0.8836905445522515,
664	3456	16136	331	3125	9.337963104248047	331,261,253,224,165,171,159,136,156,135,152,130,134,152,109,100,77,69,69,59,79,55,37,34,31,24,10,19,10,9,10,9,5,14,21,18,10,9,6,1,0,1,0,2,	88.0	0.6343132454540175	567	6.095238	704	3	6.095238	620	5.5741935	196	76857	1	243364	18.147821	0.8471777386021546	0.8822958592819986	1	0.8822958592819986,
665	3462	16180	335	3127	9.347198486328125	335,263,252,219,163,170,156,141,146,146,152,131,133,162,108,90,88,77,50,75,71,35,48,35,30,35,16,13,5,12,5,10,10,9,20,28,12,6,1,1,0,0,1,2,	121.0	0.6281545763912763	565	6.127434	1174	3	6.127434	626	5.5303516	196	76857	1	243544	18.075129	0.6717097975342339	0.8822256643050008	1	0.8822256643050008,
666	3467	16220	334	3133	9.356792449951172	334,265,249,208,169,178,156,147,131,147,166,127,134,156,127,83,83,74,56,76,73,33,37,41,34,30,18,10,7,10,10,12,5,7,24,10,29,7,0,1,0,1,1,1,	118.0	0.6270829806757552	566	6.1254416	1189	3	6.1254416	624	5.55609	197	76857	1	244174	18.209148	0.667444760012224	0.8850010908880825	1	0.8850010908880825,
667	3469	16182	335	3134	9.329489707946777	335,260,257,211,160,165,172,150,153,117,161,147,137,156,116,82,84,80,53,75,69,42,37,38,29,25,24,12,6,8,13,9,10,18,12,8,13,21,1,0,0,2,1,	121.0	0.6253573267763807	566	6.1289754	1176	3	6.1289754	626	5.5415335	195	76857	1	244210	18.124609	0.6692942751483039	0.8840975317517057	1	0.8840975317517057,
668	3468	16166	334	3134	9.322952270507812	334,254,264,213,154,175,171,140,152,128,167,125,159,156,101,99,68,75,70,70,70,28,40,38,34,15,24,22,8,6,11,15,12,15,9,8,17,16,1,2,0,0,2,	121.0	0.6289212144706071	564	6.1489363	1189	3	6.1489363	620	5.5935483	196	76857	1	244802	18.264507	0.6597768995980131	0.8799295388716443	1	0.8799295388716443,
669	3471	16099	339	3132	9.276288986206055	339,255,256,212,168,165,163,157,139,126,157,149,150,165,107,91,78,67,67,75,67,32,41,39,31,15,32,9,7,2,19,12,17,11,11,8,22,5,1,1,0,2,1,	90.0	0.6248760415524082	565	6.143363	880	3	6.143363	624	5.5625	194	76857	1	245425	18.282497	0.751868359281282	0.8813657906604435	1	0.8813657906604435,
670	3474	16142	332	3142	9.293033599853516	332,257,247,218,160,171,175,156,132,139,141,147,160,168,102,93,92,66,52,76,74,39,41,37,26,24,21,11,6,8,14,12,17,13,4,5,16,10,6,3,2,1,	89.0	0.6283861009501637	560	6.2035713	876	3	6.2035713	621	5.594203	194	76857	1	245491	18.36036	0.7542967804275607	0.8804471976430328	1	0.8804471976430328,
671	3477	16143	343	3134	9.285591125488281	343,257,242,210,153,166,177,165,136,151,131,134,158,162,119,90,85,73,66,61,95,49,24,34,30,24,14,13,8,10,13,14,21,6,7,3,6,16,6,3,1,1,	92.0	0.6268672816057328	569	6.1107206	761	3	6.1107206	635	5.4755907	194	76857	1	246071	18.193422	0.765113971295899	0.8763667228635178	1	0.8763667228635178,
672	3482	16187	350	3132	9.297530174255371	350,255,239,201,159,169,159,180,160,140,123,124,155,165,119,105,91,72,56,78,79,40,31,36,19,20,25,15,8,13,13,21,11,8,6,4,8,2,13,6,4,	90.0	0.6266398358302444	576	6.045139	722	3	6.045139	646	5.390093	193	76857	1	246722	18.065672	0.7742480736194298	0.8680879226724987	1	0.8680879226724987,
673	3482	16211	349	3133	9.311315536499023	349,262,242,187,168,156,166,174,160,152,122,116,151,140,128,123,88,73,85,79,66,33,28,34,34,17,18,9,11,13,24,20,9,6,2,6,3,6,2,9,8,0,2,1,	177.0	0.6250211433468936	578	6.0242214	1435	3	6.0242214	650	5.356923	194	76857	1	247162	17.963634	0.5642355440466472	0.8679057227702044	1	0.8679057227702044,
674	3483	16186	356	3127	9.294286727905273	356,249,250,188,175,151,175,165,160,145,134,122,127,142,122,126,104,84,78,76,61,29,33,28,30,19,17,10,14,19,27,21,3,4,5,1,5,7,2,5,6,5,3,	168.0	0.6249909707869241	585	5.953846	1459	3	5.953846	653	5.3338437	193	76857	1	247594	17.954409	0.548063802470256	0.8712944859972896	1	0.8712944859972896,
675	3492	16262	354	3138	9.313859939575195	354,253,256,184,163,172,160,169,163,136,143,126,128,139,133,106,104,86,86,81,53,22,38,33,21,27,18,16,13,25,19,12,3,11,2,2,4,8,4,4,1,5,6,1,2,	166.0	0.6233532126745394	580	6.0206895	1478	3	6.0206895	642	5.4392524	195	76857	1	247754	18.230972	0.5454383734578985	0.8614067099287556	1	0.8614067099287556,
676	3498	16300	347	3151	9.319611549377441	347,264,259,183,150,192,152,166,173,138,138,120,159,122,114,107,108,87,90,66,50,35,34,36,26,20,19,22,17,19,23,9,5,4,4,1,2,5,5,7,3,9,3,4,1,	165.0	0.6186399237045367	573	6.104712	1509	2	6.104712	638	5.4827585	196	76857	1	248088	18.40412	0.5352883510858533	0.8683087846738684	1	0.8683087846738684,
677	3498	16323	345	3153	9.332761764526367	345,278,240,185,154,189,147,173,161,150,136,132,145,119,123,102,96,97,87,71,63,38,31,32,22,26,17,21,23,18,13,9,7,4,1,1,3,4,5,4,10,8,7,1,	114.0	0.622162466511846	579	6.041451	1131	2	6.041451	629	5.5612082	196	76857	1	248627	18.58964	0.7484639008984275	0.8733699206624239	1	0.8733699206624239,
678	3501	16344	337	3164	9.336760520935059	337,278,250,181,153,192,138,179,160,158,158,121,121,140,100,112,111,88,77,81,53,48,36,25,28,18,23,16,26,18,11,8,4,4,4,4,3,3,0,5,9,15,3,2,	57.0	0.6249435537598402	574	6.0993032	614	2	6.0993032	627	5.583732	196	76857	1	249172	18.681898	0.864723544143551	0.8721732963087557	1	0.8721732963087557,
679	3505	16341	335	3170	9.324393272399902	335,289,247,182,138,185,155,190,156,151,151,134,110,143,109,112,98,89,79,87,60,41,39,28,21,28,22,11,15,26,15,4,5,4,2,2,5,1,2,3,14,15,1,1,	98.0	0.6254103616648358	579	6.0535407	1012	3	6.0535407	629	5.572337	196	76857	1	249486	18.678556	0.7773249156331942	0.8718893880008179	1	0.8718893880008179,
680	3506	16353	335	3171	9.328579902648926	335,300,245,166,149,164,177,189,148,147,161,126,111,139,117,135,88,65,86,89,68,38,37,34,23,15,24,12,25,25,10,6,3,2,3,4,0,1,4,6,8,14,4,1,2,	97.0	0.6215178027233678	583	6.013722	986	3	6.013722	629	5.573927	194	76857	1	250053	18.677101	0.7796195393452287	0.871407300549526	1	0.871407300549526,
681	3508	16377	339	3169	9.336944580078125	339,301,239,166,156,165,155,192,161,157,157,117,110,142,123,118,81,100,74,79,65,48,37,32,26,12,29,17,25,18,6,8,4,2,3,5,0,0,3,4,5,14,10,3,	112.0	0.6228474223681665	585	5.996581	1272	1	5.996581	638	5.4984326	193	76857	1	250309	18.706083	0.6695088015680679	0.8703693139689603	1	0.8703693139689603,
682	3512	16405	338	3174	9.342255592346191	338,294,248,178,149,156,161,190,156,160,168,105,137,129,105,123,92,81,74,83,68,62,31,23,32,21,22,16,24,18,9,3,6,4,1,4,1,0,1,6,7,11,13,1,1,	111.0	0.6256822703385432	585	6.003419	1265	1	6.003419	638	5.504702	193	76857	1	250887	18.933558	0.6984350208050019	0.8708966507170821	1	0.8708966507170821,
683	3513	16368	340	3173	9.318531036376953	340,299,244,184,146,154,167,192,153,147,165,113,135,150,98,106,96,74,81,77,86,49,30,23,33,31,24,12,23,10,13,5,3,4,2,2,1,0,2,3,7,15,14,	97.0	0.6246500028907478	585	6.0051284	1117	2	6.0051284	638	5.5062695	195	19	1	251221	18.98324	0.7554629100101452	0.8704275652687387	1	0.8704275652687387,
684	3515	16381	348	3167	9.320626258850098	348,287,244,190,145,163,152,212,144,141,166,105,143,135,119,98,90,72,88,84,77,61,24,28,38,21,24,24,13,7,12,5,5,5,2,1,1,0,1,2,3,22,6,7,	96.0	0.6245231698522741	588	5.977891	1099	2	5.977891	650	5.4076924	194	76857	1	251727	18.747078	0.7575294500488465	0.8640367481565477	1	0.8640367481565477,
685	3523	16414	348	3175	9.318194389343262	348,287,241,180,150,170,170,190,158,133,157,133,135,146,108,77,104,66,89,103,74,40,38,35,36,24,18,26,14,1,8,6,3,8,3,2,1,1,1,1,3,24,6,5,	100.0	0.6221576186201024	584	6.032534	1053	3	6.032534	639	5.513302	197	76857	1	252104	18.790197	0.761932403708603	0.8654149755424437	1	0.8654149755424437,
686	3518	16386	344	3174	9.315520286560059	344,287,248,169,149,169,177,193,162,149,143,123,136,156,100,75,90,80,95,98,76,33,41,40,36,20,22,14,8,5,7,8,9,7,6,1,2,0,0,3,2,24,9,2,	96.0	0.6240704377134453	583	6.034305	1016	3	6.034305	640	5.496875	197	19	1	252659	18.79325	0.7664775291932249	0.8661570849442956	1	0.8661570849442956,
687	3523	16342	344	3179	9.277320861816406	344,296,244,166,152,165,181,194,165,151,142,114,147,149,102,78,93,79,95,99,56,43,48,35,37,25,20,10,9,9,6,9,10,2,5,0,3,0,1,3,9,21,6,	125.0	0.6213625611721842	584	6.032534	1186	3	6.032534	642	5.487539	198	76857	1	253194	18.716307	0.6932728813185878	0.8673579920875303	1	0.8673579920875303,
688	3521	16389	340	3181	9.309287071228027	340,300,236,168,154,156,191,188,168,151,141,123,144,143,104,75,98,78,95,91,57,46,49,39,30,28,25,9,11,12,1,6,12,4,2,1,4,1,2,10,7,17,4,	104.0	0.6238256931602787	582	6.049828	822	2	6.049828	640	5.5015626	201	76857	1	253471	18.82844	0.8130283322644711	0.8657016802361904	1	0.8657016802361904,
689	3536	16491	337	3199	9.327488899230957	337,302,224,185,151,163,193,188,164,145,159,126,141,130,112,88,89,85,73,88,63,55,49,32,40,22,17,21,5,6,4,9,13,7,1,3,5,2,4,9,10,10,6,	96.0	0.6251074503959282	581	6.0860586	840	2	6.0860586	630	5.6126986	200	76857	1	253932	19.041061	0.8079691511198563	0.86990851006391	1	0.86990851006391,
690	3539	16538	331	3208	9.346142768859863	331,299,227,192,159,167,184,178,180,136,153,129,142,134,99,95,106,90,60,76,54,71,38,42,36,28,19,14,10,6,5,7,11,9,0,7,2,5,7,6,9,9,5,2,	77.0	0.6252912889993851	575	6.154783	760	2	6.154783	626	5.6533546	201	76857	1	254118	19.208157	0.8280831660520802	0.8698492579182442	1	0.8698492579182442,
691	3540	16630	323	3217	9.395480155944824	323,293,244,202,153,151,192,183,174,130,158,119,154,131,106,98,90,87,76,66,49,61,57,42,27,33,18,16,12,9,6,6,9,12,4,4,4,6,1,6,9,5,7,6,1,	118.0	0.6296599942893955	573	6.1780105	1266	2	6.1780105	623	5.682183	203	76857	1	254889	19.340288	0.6641547182514747	0.8673327640713367	1	0.8673327640713367,
692	3540	16673	332	3208	9.419774055480957	332,283,234,203,156,167,175,184,174,124,164,125,131,153,103,107,81,83,82,69,60,52,53,37,28,32,26,18,8,6,6,11,9,14,6,2,4,3,5,4,8,7,5,4,2,	165.0	0.6316747327152726	574	6.1672473	1567	2	6.1672473	630	5.6190476	203	76857	1	255093	19.246975	0.5555970180380827	0.8703721129124529	1	0.8703721129124529,
693	3545	16733	343	3202	9.440338134765625	343,280,239,199,144,176,169,183,172,143,151,120,129,154,120,97,77,82,76,84,48,59,48,41,23,29,26,16,13,6,11,17,6,13,6,4,1,5,2,7,4,10,8,3,1,	160.0	0.6304730887696085	584	6.0702057	1555	2	6.0702057	645	5.4961243	203	76857	1	255457	19.109087	0.5366147757919961	0.860428095831967	1	0.860428095831967,
694	3555	16793	342	3213	9.447538375854492	342,283,234,197,166,168,161,179,179,164,146,124,110,163,130,86,78,62,67,93,51,58,65,33,18,33,31,11,16,9,12,11,9,12,5,7,4,6,4,4,5,6,10,3,	180.0	0.63041366130548	582	6.1082473	1602	2	6.1082473	646	5.503096	209	76857	1	256006	19.21149	0.5258712271291495	0.864351866162414	1	0.864351866162414,
695	3553	16878	341	3212	9.500703811645508	341,272,233,200,171,175,166,161,170,166,160,115,128,170,91,102,66,78,71,81,47,71,64,40,29,19,22,16,17,14,7,8,14,13,5,5,5,6,9,4,2,6,13,	179.0	0.6313931699144436	574	6.1898956	1641	2	6.1898956	644	5.517081	209	76857	1	256503	19.106918	0.515990254592033	0.8641956711261658	1	0.8641956711261658,
696	3555	16993	336	3219	9.560056686401367	336,272,236,197,162,190,168,161,168,160,161,119,132,152,104,90,85,75,65,75,65,61,59,32,29,24,25,26,4,10,13,16,6,19,8,3,9,3,2,6,8,3,7,6,3,	166.0	0.632033600831667	571	6.2259192	1624	2	6.2259192	642	5.537383	209	76857	1	257086	19.021278	0.518654021602408	0.8607212767769231	1	0.8607212767769231,
697	3559	17122	328	3231	9.621804237365723	328,270,239,195,172,185,165,174,166,149,157,130,114,150,126,93,95,55,58,81,65,61,55,32,37,26,27,18,7,10,11,20,20,10,6,7,5,4,3,5,8,6,7,7,	151.0	0.6336258759486918	564	6.3102837	1631	1	6.3102837	636	5.595912	209	76857	1	257471	19.040825	0.4907325853705339	0.8548881788187089	1	0.8548881788187089,
698	3559	17171	332	3227	9.64933967590332	332,263,238,198,187,180,146,170,168,151,132,161,112,138,144,96,86,63,65,68,65,66,54,29,28,35,33,12,16,5,12,12,18,16,10,8,3,4,5,5,5,8,6,6,	160.0	0.6363117607169474	567	6.276896	1650	1	6.276896	644	5.5263977	209	76857	1	258048	18.915567	0.48879526459960365	0.8466659932692837	1	0.8466659932692837,
699	3562	17208	340	3222	9.6619873046875	340,266,236,197,188,175,150,169,161,145,146,159,112,140,122,102,80,82,63,54,60,84,55,23,29,31,25,20,15,17,6,11,25,19,8,4,11,0,4,4,2,10,10,0,2,	106.0	0.6362252075509198	577	6.1733103	1315	1	6.1733103	655	5.438168	210	76857	1	258540	18.743204	0.6564525157338688	0.8424971669140283	1	0.8424971669140283,
700	3562	17259	343	3219	9.69062328338623	343,267,235,199,182,170,158,162,157,158,142,144,112,156,131,96,82,82,61,45,56,75,56,31,26,19,39,26,16,13,15,16,18,20,8,9,2,3,1,4,5,13,9,	95.0	0.6372828580375974	583	6.109777	648	2	6.109777	661	5.388805	210	76857	1	258903	18.644972	0.819856071519268	0.8386740710551157	1	0.8386740710551157,
701	3569	17347	344	3225	9.720930099487305	344,256,247,190,185,178,147,161,157,156,162,152,112,134,138,93,81,85,59,56,44,72,49,31,40,25,37,18,23,19,8,12,34,11,13,2,3,2,4,7,7,3,9,3,	88.0	0.6425799821639571	584	6.1113014	649	2	6.1113014	665	5.366917	209	76857	1	259061	18.604414	0.8249915411456233	0.8353959212246123	1	0.8353959212246123,
702	3569	17400	353	3216	9.750630378723145	353,244,245,193,183,179,153,155,162,152,169,151,120,129,119,93,88,81,48,58,61,67,44,32,49,33,23,14,21,20,28,10,10,24,10,8,7,8,7,4,3,3,3,4,1,	79.0	0.6451137767021168	588	6.069728	670	2	6.069728	679	5.2562594	208	76857	1	259760	18.455776	0.8324436054961035	0.8268129640639458	1	0.8268129640639458,
703	3576	17531	360	3216	9.8048095703125	360,243,241,197,168,179,156,162,149,146,192,133,126,145,111,98,94,58,54,65,60,59,48,36,44,29,29,15,21,27,23,18,7,13,18,12,8,10,8,5,0,3,3,3,	114.0	0.6426867157189194	587	6.0919933	1248	2	6.0919933	683	5.235725	209	76857	1	260366	18.507866	0.6703770731209664	0.825330549261691	1	0.825330549261691,
704	3579	17510	365	3214	9.784855842590332	365,247,247,194,164,178,140,175,158,146,185,137,121,159,100,93,79,68,69,55,67,38,58,42,34,32,33,17,21,20,16,32,7,8,19,10,18,9,5,4,6,0,3,	95.0	0.6427384262282302	595	6.015126	967	2	6.015126	695	5.14964	209	76857	1	260984	18.329062	0.7904460239902131	0.8214725712744398	1	0.8214725712744398,
705	3581	17532	357	3224	9.791678428649902	357,254,245,191,186,163,147,175,154,149,176,138,134,148,97,95,85,54,66,70,57,47,64,32,28,41,30,16,15,23,29,25,7,9,14,16,14,10,10,5,4,1,	98.0	0.6378740938633167	588	6.090136	1078	2	6.090136	698	5.1303725	217	76857	1	261211	18.271942	0.7729785030094478	0.8135480607306703	1	0.8135480607306703,
706	3581	17569	353	3228	9.812342643737793	353,249,252,195,200,154,157,168,154,145,152,150,155,138,86,100,75,53,57,67,69,63,56,27,32,32,42,24,11,15,22,26,14,13,13,19,25,6,4,4,4,	102.0	0.6385236883467093	581	6.1635113	1053	2	6.1635113	697	5.137733	219	76857	1	261811	18.289137	0.7699195646184468	0.8086210378735486	1	0.8086210378735486,
707	3590	17618	351	3239	9.815041542053223	351,246,250,212,196,157,155,156,161,144,157,137,166,134,101,93,73,57,46,69,71,64,62,27,32,39,33,23,19,11,17,23,17,14,24,21,16,8,4,3,1,	119.0	0.6419550083130479	579	6.2003455	1317	2	6.2003455	702	5.1139603	221	76857	1	262499	18.090551	0.6481023836020714	0.7956662901687468	1	0.7956662901687468,
708	3592	17665	347	3245	9.835745811462402	347,249,235,236,201,141,149,173,152,135,147,162,146,139,110,84,73,55,58,73,66,66,53,34,42,32,27,32,18,14,10,26,19,22,21,18,13,9,5,	120.0	0.642503534254361	580	6.1931033	1180	3	6.1931033	702	5.116809	221	76857	1	262880	18.056198	0.6840475115984148	0.8014769242552257	1	0.8014769242552257,
709	3594	17771	344	3250	9.889260292053223	344,244,237,249,185,149,154,177,140,131,140,163,142,151,109,85,61,67,55,70,74,60,56,45,35,30,25,30,31,16,13,15,23,20,22,24,10,10,2,	118.0	0.6430344416694878	575	6.250435	1162	3	6.250435	703	5.1123757	220	76857	1	263226	17.94738	0.693781126641893	0.8063020028650844	1	0.8063020028650844,
710	3596	17868	353	3243	9.937708854675293	353,240,235,251,174,166,160,160,138,133,135,157,145,153,109,80,64,53,58,76,75,53,58,59,36,22,32,32,27,22,7,23,26,23,16,21,13,8,3,	118.0	0.6450145778615562	584	6.157534	1431	1	6.157534	718	5.0083566	219	76857	1	263820	17.76061	0.560935605729734	0.803801702936677	1	0.803801702936677,
711	3600	17889	357	3243	9.938333511352539	357,246,239,261,153,179,143,157,139,136,139,130,173,154,105,82,62,44,64,87,63,60,68,34,49,19,28,27,26,27,18,28,24,28,18,8,10,11,4,	179.0	0.646303185374206	593	6.0708265	1518	3	6.0708265	723	4.9792533	222	76857	1	264174	17.783894	0.5390415071986274	0.8017749929073137	1	0.8017749929073137,
