	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
65	42	1	18.642916666666665	0.465108488201587	16.92	19.22	24	13.583333333333334	3.0060325820020597	9	17	0	0.0	0	0	7686.4	8107.44	15581.46	16216.4	18.644166666666667	0.538507734122969	16.62	19.34	0	761.8552915088276	761.8552915088276
66	43	1	18.640833333333337	0.37902525631861445	17.4	19.09	24	13.916666666666666	2.8424830949237916	9	17	0	0.0	0	0	7678.12	8095.24	15564.39	16202.12	18.631249999999998	0.6208641418287528	16.55	19.29	0	762.0292955654669	762.0292955654669
67	43	25	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
68	44	1	18.648400000000002	0.3558637379672107	17.59	19.12	25	13.92	2.9	8	17	0	0.0	0	0	7661.43	8126.89	15527.13	16234.91	18.604	0.666064311209294	16.4	19.41	0	847.1160133063245	847.1160133063245
69	44	26	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
70	45	1	18.658076923076923	0.32551521292573726	17.87	19.16	26	13.538461538461538	3.062427393173843	8	17	0	0.0	0	0	7654.02	8123.97	15510.26	16236.56	18.524615384615387	0.6011670700843899	16.19	19.37	0	865.0807433413362	865.0807433413362
71	46	1	18.637307692307694	0.3469012273522087	17.74	19.13	26	14.0	2.870540018881465	8	18	0	0.0	0	0	7642.36	8107.83	15484.56	16216.87	18.452692307692313	1.192381005190177	13.61	19.39	0	867.7213014557163	867.7213014557163
72	46	27	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
73	47	1	18.629259259259257	0.42844913463433437	17.52	19.4	27	14.11111111111111	2.9132764179149713	8	18	0	0.0	0	0	7634.79	8126.19	15467.87	16234.06	18.261851851851855	1.4848595816466619	12.77	19.36	0	910.231331091167	910.231331091167
74	47	28	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
75	48	1	18.588928571428575	0.5259794340837434	17.04	19.3	28	14.0	3.018461712712472	8	18	0	0.0	0	0	7627.06	8124.07	15450.84	16236.68	18.14714285714286	1.6652635363516635	12.92	19.35	0	929.8190392221486	929.8190392221486
76	49	1	18.52785714285714	0.6464739526295937	16.49	19.08	28	14.0	2.943920288775949	8	18	0	0.0	0	0	7619.28	8107.72	15433.68	16216.74	18.12714285714286	1.719696047955694	13.15	19.43	0	922.9066026418923	922.9066026418923
77	50	1	18.453214285714292	0.7594103637222943	16.04	19.08	28	14.5	2.7822186723442033	8	19	0	0.0	0	0	7611.4	8095.15	15416.31	16202.02	18.051428571428573	1.6745429764249413	13.29	19.36	0	922.6886076028042	922.6886076028042
78	50	29	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
79	51	1	18.381724137931034	0.8952296950485049	15.46	19.03	29	14.724137931034482	2.852274176914899	8	20	0	0.0	0	0	7603.87	8126.79	15399.51	16234.8	17.927931034482757	2.0185362081581353	12.73	19.43	0	985.4718212612669	985.4718212612669
80	51	30	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
81	52	1	18.31766666666667	1.038572240554511	14.97	19.13	30	14.6	3.046761989504539	8	20	0	0.0	0	0	7597.5	8124.0	15381.98	16236.59	17.82966666666667	2.0562293635200892	13.12	19.44	0	1003.7731327844957	1003.7731327844957
82	53	1	18.21166666666667	1.2069542268648714	14.42	18.95	30	14.733333333333333	3.0842573949268437	8	20	0	0.0	0	0	7591.15	8107.81	15364.52	16216.85	17.714	2.0974723704563067	12.98	19.2	0	996.6965358121802	996.6965358121802
83	54	1	18.115	1.396919640766335	13.86	19.03	30	15.2	2.952497481677223	8	21	0	0.0	0	0	7584.76	8095.3	15346.95	16202.19	17.66333333333333	2.196965514354852	12.95	19.42	0	996.0354156354077	996.0354156354077
84	54	31	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
