	step	com_id	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	y	y	x	x	speed	speed	speed	speed	congested	range	num_stops_count
			mean	std	amin	amax	size	mean	std	amin	amax	sum	mean	amin	amax	amin	amax	amin	amax	mean	std	amin	amax			
																										
3729	943	623	5.0777777777777775	5.683559135299327	1.19	13.69	9	31.77777777777778	3.1135902820449006	27	35	3	0.3333333333333333	0	1	7483.78	7498.56	15036.9	15089.1	1.3511111111111112	0.4147422224841726	0.8	2.13	3	54.252081987699746	54.252081987699746
3730	943	627	16.469583333333333	2.8512214316819113	7.79	19.1	48	19.708333333333332	7.148748836620155	5	38	0	0.0	0	0	7270.88	8095.09	14897.1	16201.95	17.103125000000002	2.899193692934088	7.79	19.4	0	1543.3585606073532	1543.3585606073532
3731	943	638	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3732	944	515	10.193636363636365	3.029690653275583	3.5	13.48	11	8.818181818181818	1.5374122295716148	6	10	0	0.0	0	0	7739.3	8040.11	14706.18	15138.01	10.165454545454546	4.061180526980699	3.26	13.69	0	526.2735077884879	526.2735077884879
3733	944	614	10.620810810810813	5.18965711690001	0.0	19.42	37	32.91891891891892	7.793795175859014	14	45	5	0.13513513513513514	0	1	7176.58	7661.04	14344.59	14878.62	10.630810810810814	6.371837070865636	0.0	19.42	5	721.0336555945227	721.0336555945227
3734	944	623	5.261111111111111	5.384046908331234	1.36	12.98	9	31.444444444444443	3.5039660069381067	27	35	3	0.3333333333333333	0	1	7483.28	7497.92	15033.88	15086.68	1.6755555555555555	0.7053919320333752	0.94	3.13	3	54.79205781863029	54.79205781863029
3735	944	627	16.42895833333333	2.700602958350703	9.72	19.42	48	19.208333333333332	6.8725737175781605	5	36	0	0.0	0	0	7263.64	8126.54	14984.12	16234.48	16.879791666666662	2.9660988703793074	7.45	19.42	0	1519.2091823050557	1519.2091823050557
3736	944	639	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3737	945	515	10.566363636363635	2.9565800267446622	4.86	13.48	11	8.727272727272727	1.6787441193290353	6	10	0	0.0	0	0	7729.42	8034.81	14697.21	15129.35	10.541818181818183	3.1079215504314677	4.86	13.32	0	529.1578514016411	529.1578514016411
3738	945	614	11.25184210526316	5.389935493402869	0.0	18.83	38	32.921052631578945	7.76472125445062	12	45	5	0.13157894736842105	0	1	7182.24	7648.79	14325.67	14972.65	11.285263157894736	6.565745974308371	0.0	19.01	5	797.6540747090806	797.6540747090806
3739	945	623	5.64625	5.521363541476222	1.62	12.84	8	30.875	3.090885217631258	27	34	4	0.5	0	1	7482.92	7497.66	15044.93	15085.67	1.5175	0.41278669690635283	0.78	2.04	4	43.32453346546245	43.32453346546245
3740	945	627	16.211224489795917	3.158033824399988	5.65	19.31	49	19.06122448979592	7.14553521224182	4	35	0	0.0	0	0	7295.77	8124.2	14991.66	16236.84	16.68938775510204	3.4737686116589477	5.65	19.43	0	1495.5833301090247	1495.5833301090247
3741	946	515	10.699	2.8961562649676145	6.47	13.66	10	8.7	1.5670212364724212	6	10	0	0.0	0	0	7731.46	8030.39	14703.16	15122.16	10.658999999999999	2.9235497829408286	6.47	13.59	0	514.7039390756595	514.7039390756595
3742	946	614	11.560526315789478	5.585269693877169	0.0	19.4	38	31.763157894736842	8.008219461738571	12	44	6	0.15789473684210525	0	1	7179.64	7718.78	14307.04	14849.16	11.58026315789474	6.753835541636385	0.0	19.4	6	764.5691819580478	764.5691819580478
3743	946	623	4.386250000000001	5.548453935235342	1.37	15.19	8	30.25	2.815771906346718	26	33	3	0.375	0	1	7482.62	7497.22	15043.9	15083.97	1.455	0.28923544536785645	1.07	1.88	3	42.64697996341578	42.64697996341578
3744	946	627	16.0498	2.819820149135265	7.56	18.79	50	19.4	6.939975886566354	4	36	0	0.0	0	0	7249.02	8108.19	14961.73	16217.28	16.403799999999997	3.382024445053414	3.22	19.39	0	1521.3740143041755	1521.3740143041755
3745	946	640	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3746	947	515	10.472222222222223	3.8023012038033546	4.26	13.87	9	8.444444444444445	1.509230856356236	6	10	0	0.0	0	0	7789.2	8027.63	14762.9	15117.65	10.497777777777777	3.8417208962188347	4.26	13.87	0	427.43002632009853	427.43002632009853
3747	947	614	11.797435897435893	5.846861829422834	0.0	19.09	39	31.641025641025642	8.086659512943067	12	44	7	0.1794871794871795	0	1	7175.9	7720.74	14296.18	14836.98	11.791025641025639	6.761348275257334	0.0	19.41	7	767.668721259372	767.668721259372
3748	947	623	5.263333333333334	5.917047405590054	1.33	15.34	9	29.88888888888889	2.8037673068767868	27	33	3	0.3333333333333333	0	1	7482.22	7496.85	15042.49	15089.6	1.5144444444444445	0.4117678688020449	1.06	2.49	3	49.32939286064707	49.32939286064707
3749	947	627	16.1826	2.7666732472669664	9.88	19.4	50	19.4	6.892764618179896	5	36	0	0.0	0	0	7241.63	8126.18	14950.57	16234.05	16.747	2.884231762036972	9.88	19.41	0	1558.7654130432838	1558.7654130432838
3750	947	641	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3751	948	515	10.864444444444445	3.677971965333311	2.98	13.76	9	8.444444444444445	1.509230856356236	6	10	0	0.0	0	0	7780.94	8026.07	14753.0	15115.11	10.845555555555556	3.6670564186793984	2.98	13.76	0	437.2783655750653	437.2783655750653
3752	948	614	11.819736842105266	5.8174283753089	0.0	19.33	38	31.894736842105264	7.11598684988914	15	44	7	0.18421052631578946	0	1	7185.1	7709.88	14343.67	14826.56	11.822894736842105	6.956613383853095	0.0	19.33	7	713.1457077624455	713.1457077624455
3753	948	623	5.203333333333333	5.549157593725375	1.48	15.17	9	30.0	2.9154759474226504	26	33	4	0.4444444444444444	0	1	7481.71	7496.61	15040.69	15088.24	1.4899999999999998	0.2750908940695791	0.99	1.88	4	49.82983544022517	49.82983544022517
3754	948	627	16.17078431372548	2.794189573480879	11.06	19.17	51	19.45098039215686	7.186970781880767	4	37	0	0.0	0	0	7233.83	8124.06	14939.25	16236.66	16.702745098039216	2.9717853747748095	6.78	19.37	0	1573.4618397025079	1573.4618397025079
3755	949	515	11.518888888888888	3.160377526674798	4.3	13.72	9	8.222222222222221	1.7873008824606014	6	10	0	0.0	0	0	7772.06	8023.82	14742.37	15111.45	11.53111111111111	3.1712909218662197	4.3	13.87	0	446.76967667915824	446.76967667915824
3756	949	614	11.81763157894737	6.216523071930215	0.0	19.26	38	32.05263157894737	6.916284615863091	14	42	9	0.23684210526315788	0	2	7198.01	7698.59	14324.35	14824.11	11.815526315789475	7.104956282030103	0.0	19.43	9	707.3474351406104	707.3474351406104
3757	949	623	4.332222222222222	5.474732362814135	1.4	15.39	9	29.666666666666668	2.9154759474226504	26	32	3	0.3333333333333333	0	1	7481.34	7496.21	15039.4	15085.97	1.681111111111111	0.340824164505851	1.31	2.35	3	48.886417336515564	48.886417336515564
3758	949	627	16.322549019607845	2.643832705098602	12.39	19.05	51	19.431372549019606	7.327359420584702	4	38	0	0.0	0	0	7226.45	8107.43	14928.53	16216.39	16.733137254901962	3.0737719435221904	4.63	19.42	0	1560.355453093941	1560.355453093941
3759	950	515	11.125555555555556	3.5545221588531173	2.37	13.37	9	8.0	1.8708286933869707	5	10	0	0.0	0	0	7763.61	8022.57	14732.25	15109.47	11.119999999999997	3.5531042765446776	2.37	13.54	0	457.55350506798607	457.55350506798607
3760	950	614	11.867105263157892	6.1880206449343484	0.0	19.16	38	31.894736842105264	6.73750885747484	14	40	9	0.23684210526315788	0	2	7211.3	7687.57	14305.72	14821.58	11.868684210526315	7.0220183327266685	0.0	19.39	9	702.100172696176	702.100172696176
3761	950	623	4.067777777777777	5.57328399100965	1.22	14.98	9	29.666666666666668	2.692582403567252	26	32	4	0.4444444444444444	0	2	7480.91	7495.93	15037.87	15084.18	1.3222222222222222	0.2635705682439602	1.0	1.85	4	48.68486931275431	48.68486931275431
3762	950	627	16.25509803921569	2.6440063332367614	12.71	19.2	51	19.823529411764707	7.237971766601308	4	38	0	0.0	0	0	7219.06	8094.94	14911.47	16201.77	16.696470588235297	3.1445322854309503	3.78	19.44	0	1559.4998763706271	1559.4998763706271
3763	950	642	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3764	951	515	11.32	3.2210246816812775	3.8	13.48	9	8.0	1.8708286933869707	5	10	0	0.0	0	0	7754.75	8020.53	14722.1	15106.26	11.343333333333334	3.760438804182299	3.8	13.59	0	467.138003163947	467.138003163947
3765	951	614	11.904736842105262	6.252639545042361	0.06	19.36	38	32.1578947368421	6.922451978455727	14	42	8	0.21052631578947367	0	2	7224.05	7675.98	14295.21	14819.16	11.897368421052633	6.9815644046498	0.0	19.36	8	691.9279784775292	691.9279784775292
3766	951	623	4.971111111111113	5.719448060006411	1.13	14.46	9	29.444444444444443	2.1278575558006176	27	32	5	0.5555555555555556	0	2	7484.02	7496.67	15040.78	15094.94	1.3611111111111114	0.3698122646845428	0.95	1.97	5	55.61769592494798	55.61769592494798
3767	951	627	15.851153846153847	3.337896868580412	3.14	19.26	52	19.96153846153846	7.659318401205209	4	41	0	0.0	0	0	7211.9	8126.37	14893.34	16234.27	16.43057692307693	3.498703072574874	3.14	19.42	0	1623.0676651945232	1623.0676651945232
3768	951	643	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3769	952	515	11.47888888888889	2.9507306063263576	5.36	13.51	9	8.11111111111111	1.964971020425266	5	10	0	0.0	0	0	7745.14	8011.98	14712.5	15086.14	11.481111111111112	3.730148939534606	4.49	13.7	0	459.1409753006142	459.1409753006142
3770	952	614	11.812432432432432	6.125270245922675	1.99	19.41	37	31.756756756756758	6.672519952950498	17	42	9	0.24324324324324326	0	2	7237.37	7664.53	14333.52	14816.64	11.813513513513515	7.028049443407391	0.0	19.41	9	644.8802989702809	644.8802989702809
3771	952	623	4.6355555555555545	5.035313076441006	1.15	13.24	9	29.88888888888889	2.3687784005919825	27	32	5	0.5555555555555556	0	2	7483.57	7496.34	15039.73	15093.69	1.3	0.2741350032374566	0.85	1.64	5	55.45046888891124	55.45046888891124
3772	952	627	15.723773584905658	3.413598499674668	5.04	19.39	53	19.71698113207547	7.838213489767654	3	41	0	0.0	0	0	7204.55	8123.97	14874.93	16236.55	16.236226415094333	3.666620864383874	5.04	19.43	0	1642.967486227283	1642.967486227283
3773	953	515	12.051111111111112	2.8635094047533878	6.79	13.73	9	8.11111111111111	1.964971020425266	5	10	0	0.0	0	0	7735.56	8008.17	14702.31	15079.98	12.05777777777778	2.868565746927273	6.79	13.81	0	465.7798203013951	465.7798203013951
3774	953	614	12.280000000000003	6.035155565741669	1.39	18.98	38	32.526315789473685	7.02788593065785	16	45	7	0.18421052631578946	0	2	7249.94	7652.12	14314.85	14856.69	12.279473684210526	6.8437649458776635	0.0	19.32	7	674.7883653413123	674.7883653413123
3775	953	623	4.263333333333333	4.5558478903492805	1.24	12.28	9	30.11111111111111	2.619372274250285	27	33	5	0.5555555555555556	0	2	7483.1	7496.02	15038.46	15092.47	1.2622222222222221	0.2517825340337255	0.87	1.7	5	55.533832030574175	55.533832030574175
3776	953	627	15.561153846153852	3.5927053839505145	6.98	19.33	52	19.307692307692307	7.282906286771817	3	38	0	0.0	0	0	7196.81	8107.39	14885.49	16216.35	16.019038461538457	3.998547902904895	3.96	19.43	0	1612.5583015816828	1612.5583015816828
3777	954	515	12.12888888888889	1.8334901448088252	8.58	13.29	9	8.222222222222221	2.048034287907418	5	10	0	0.0	0	0	7724.83	8003.66	14693.4	15072.68	12.18	1.8836865450493554	8.58	13.76	0	470.74354727388504	470.74354727388504
3778	954	614	12.648974358974357	6.198314624439117	0.31	19.42	39	32.794871794871796	7.22633883854381	16	46	8	0.20512820512820512	0	2	7263.05	7640.0	14299.79	14886.92	12.637948717948719	6.900585474583865	0.0	19.42	8	697.719814395434	697.719814395434
3779	954	623	4.758999999999999	4.280564474718519	1.41	11.04	10	29.9	3.3482997343593826	26	34	6	0.6	0	2	7482.65	7497.84	15036.74	15090.75	1.529	0.4157843992583984	0.76	2.24	6	56.10540259190766	56.10540259190766
3780	954	627	15.3694	3.7717945763960516	8.17	19.33	50	18.64	6.564468363695508	3	34	0	0.0	0	0	7189.24	8096.52	14874.49	16202.28	15.947799999999997	4.038610738097645	3.09	19.39	0	1608.161460332887	1608.161460332887
3781	954	644	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3782	955	515	12.841111111111111	0.6851175892583035	11.79	13.85	9	8.333333333333334	2.6457513110645907	5	13	0	0.0	0	0	7714.48	8000.78	14685.36	15061.74	12.845555555555556	0.9599623835222698	10.82	13.85	0	472.8949084098913	472.8949084098913
3783	955	614	12.450277777777778	6.362047956935659	0.2	19.28	36	33.19444444444444	6.619535781930177	17	45	8	0.2222222222222222	0	2	7275.5	7627.52	14311.6	14868.08	12.434722222222224	6.968804974870351	0.0	19.28	8	658.4740471727035	658.4740471727035
3784	955	623	4.517999999999999	3.8965506113313437	1.58	11.79	10	28.7	3.1287200080686173	26	34	5	0.5	0	2	7482.12	7498.4	15042.13	15101.61	1.645	0.257218022523912	1.28	1.93	5	61.667728999859854	61.667728999859854
3785	955	627	15.309019607843135	3.933174420186309	3.84	19.42	51	18.647058823529413	6.828831611371786	3	35	0	0.0	0	0	7183.88	8126.36	14862.54	16234.27	15.81960784313725	4.096530219971223	3.84	19.43	0	1664.3051833422853	1664.3051833422853
3786	955	645	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3787	955	646	18.78		18.78	18.78	1	20.0		20	20	0	0.0	0	0	7361.62	7361.62	14347.02	14347.02	19.31		19.31	19.31	0	0.0	0.0
3788	956	515	13.107499999999998	0.16619695716687286	12.72	13.24	8	7.75	2.1213203435596424	5	10	0	0.0	0	0	7731.34	7993.79	14703.06	15050.42	13.0925	0.4026607930824201	12.61	13.82	0	435.3607378944504	435.3607378944504
3789	956	614	12.422162162162161	6.417809047718153	0.02	18.75	37	32.62162162162162	7.103799262645586	16	45	9	0.24324324324324326	0	2	7287.91	7703.86	14298.63	14850.0	12.503243243243245	6.956240225730998	0.0	19.36	9	690.6687189963078	690.6687189963078
3790	956	623	5.184166666666666	3.862120139210713	1.62	10.92	12	27.916666666666668	3.423404295390331	24	33	5	0.4166666666666667	0	2	7481.72	7501.39	15040.73	15113.09	1.965	0.6720051406729776	1.28	3.29	5	74.98585533285652	74.98585533285652
3791	956	627	15.555600000000004	3.743462415617764	5.33	19.3	50	18.02	6.870492956796314	3	35	0	0.0	0	0	7179.93	8123.79	14850.07	16236.34	16.180000000000007	3.532625779495884	5.33	19.41	0	1677.0856306402486	1677.0856306402486
3792	956	646	18.66		18.66	18.66	1	19.0		19	19	0	0.0	0	0	7358.09	7358.09	14328.0	14328.0	19.1		19.1	19.1	0	0.0	0.0
3793	957	515	13.290000000000001	0.3649657518178767	12.95	13.85	8	7.75	2.1213203435596424	5	10	0	0.0	0	0	7723.63	7986.92	14692.43	15039.31	13.30125	0.41721654192654944	12.87	13.85	0	435.48519894480853	435.48519894480853
3794	957	614	12.577878787878786	6.75830450148915	0.01	19.39	33	32.27272727272727	6.320960801535274	17	45	7	0.21212121212121213	0	2	7300.97	7692.77	14313.76	14832.15	12.853636363636365	6.920370663023495	0.0	19.39	7	649.7964543609017	649.7964543609017
3795	957	623	4.986666666666667	3.816789067773957	1.45	11.37	12	27.75	3.695820735518825	24	33	5	0.4166666666666667	0	2	7481.38	7500.62	15039.54	15110.16	1.6766666666666665	0.6335804940370583	0.99	3.03	5	73.19400248654154	73.19400248654154
3796	957	627	15.319800000000008	3.578607350831921	6.96	18.82	50	18.18	6.635372127115865	3	35	0	0.0	0	0	7175.99	8118.98	14837.3	16215.95	16.070600000000002	3.4470948489937165	6.94	19.42	0	1670.3011592524276	1670.3011592524276
3797	957	646	9.706666666666665	7.947485975661319	4.56	18.86	3	30.333333333333332	11.718930554164631	17	39	3	1.0	0	2	7354.6	7417.69	14309.22	14786.48	6.646666666666666	10.590832513704168	0.0	18.86	3	481.4119397148352	481.4119397148352
3798	957	647	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3799	958	515	12.772857142857143	0.16286131991305097	12.6	13.07	7	7.571428571428571	2.2253945610567474	5	10	0	0.0	0	0	7738.64	7980.04	14705.47	15028.19	12.765714285714285	0.1579933693605431	12.6	13.07	0	403.016325227652	403.016325227652
3800	958	614	14.560689655172414	5.32563941904396	5.86	19.0	29	29.79310344827586	7.62223865852334	12	43	0	0.0	0	0	7183.76	7713.33	14300.85	14826.82	15.431379310344829	4.5215158047289545	2.53	19.37	0	746.3838327563099	746.3838327563099
3801	958	623	4.632499999999999	3.9801441842316136	1.22	10.21	12	27.75	3.467380462644282	24	33	2	0.16666666666666666	0	1	7480.9	7500.34	15037.81	15109.06	1.4116666666666668	0.2732908318767356	1.07	1.8	2	73.8544250536149	73.8544250536149
3802	958	627	15.5448	3.580297695979581	8.33	19.08	50	18.26	6.5708384828229445	3	35	0	0.0	0	0	7200.55	8126.61	14890.92	16234.57	16.266199999999998	3.380870489283219	5.39	19.41	0	1631.8647143988371	1631.8647143988371
3803	958	646	5.397777777777778	5.828380516442321	0.0	18.94	9	34.44444444444444	6.784377479015873	17	40	11	1.2222222222222223	0	2	7341.77	7426.94	14297.11	14790.64	2.6033333333333335	6.176313625456531	0.0	18.94	11	500.82510899514483	500.82510899514483
3804	958	648	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3805	959	515	13.338571428571429	0.2621976717050832	13.15	13.74	7	7.285714285714286	2.2886885410853175	4	10	0	0.0	0	0	7729.09	7972.82	14696.93	15016.5	13.32142857142857	0.4477882152473025	12.67	13.74	0	401.9070760760497	401.9070760760497
3806	959	614	13.83	6.242188718710764	3.57	19.39	26	28.653846153846153	7.386161697078166	15	42	0	0.0	0	0	7196.48	7702.44	14314.54	14824.4	14.868846153846157	5.379953402714973	1.12	19.39	0	718.2985042445785	718.2985042445785
3807	959	623	4.823846153846154	3.5758834303836453	1.4	9.38	13	27.307692307692307	3.4250210555220284	24	33	2	0.15384615384615385	0	1	7479.94	7502.27	15034.13	15107.63	1.7392307692307694	0.8011602163785286	1.05	3.79	2	76.81717841733082	76.81717841733082
3808	959	627	15.631599999999999	3.7498578803001457	7.43	19.17	50	18.06	6.870255320092937	3	36	0	0.0	0	0	7193.23	8124.37	14880.28	16237.05	16.3868	3.1339936313963084	7.69	19.42	0	1645.5535641540196	1645.5535641540196
3809	959	646	6.491	5.997027874983852	0.02	18.63	10	35.2	2.2010098692292237	33	39	12	1.2	0	2	7376.56	7426.94	14568.52	14790.2	3.8029999999999995	7.183375947282725	0.0	19.11	12	227.3327226775768	227.3327226775768
3810	960	515	12.828333333333333	0.3470110468942923	12.53	13.33	6	6.833333333333333	2.136976056643281	4	9	0	0.0	0	0	7742.6	7965.94	14714.61	15005.37	12.813333333333333	0.782730264309935	11.35	13.56	0	366.63624098007523	366.63624098007523
3811	960	614	14.8	5.6355172385021115	3.88	19.01	23	27.347826086956523	7.559513546471661	11	39	0	0.0	0	0	7333.16	7719.13	14301.25	14798.45	15.199999999999996	5.123208334272949	2.32	19.15	0	629.4288529293847	629.4288529293847
3812	960	623	4.5675	3.415845762432382	1.2	8.6	12	27.083333333333332	3.7284735685686647	24	32	3	0.25	0	1	7483.38	7501.63	15041.79	15105.95	1.5508333333333333	0.43048510339200396	0.84	2.54	3	66.70508301471472	66.70508301471472
3813	960	627	15.203461538461543	4.228518901049252	3.88	19.06	52	18.28846153846154	7.049785251802421	3	36	0	0.0	0	0	7185.98	8108.39	14821.96	16217.52	16.017307692307693	3.5417582403208683	5.51	19.28	0	1672.8502388737627	1672.8502388737627
3814	960	646	6.804615384615384	6.65661026772713	0.01	18.7	13	34.92307692307692	1.6563785025137654	33	38	15	1.1538461538461537	0	2	7377.45	7471.54	14547.09	14790.04	5.395384615384616	8.200282124602598	0.0	18.79	15	260.53335794097535	260.53335794097535
3815	961	515	12.2425	1.0849999999999924	11.7	13.87	4	5.75	1.707825127659933	4	8	0	0.0	0	0	7858.09	7958.65	14846.36	14993.57	12.239999999999998	2.501865970297638	8.51	13.87	0	178.27814700629924	178.27814700629924
3816	961	614	13.244	0.21019038988510208	13.15	13.62	5	15.0	6.164414002968976	9	24	0	0.0	0	0	7644.73	7778.05	14647.62	14749.54	13.246	0.40685378208877976	12.6	13.62	0	167.815103015194	167.815103015194
3817	961	623	4.04	2.854221753505115	1.27	7.47	12	26.75	3.9341165116545196	23	32	4	0.3333333333333333	0	1	7483.1	7501.03	15040.63	15104.72	1.3666666666666665	0.40383014731293654	0.97	2.4	4	66.55083019767669	66.55083019767669
3818	961	627	15.164615384615386	4.187904835116702	3.46	19.08	52	18.615384615384617	6.914474293186086	3	36	0	0.0	0	0	7181.96	8118.81	14819.45	16203.15	15.916538461538462	3.549546165199685	6.16	19.44	0	1671.0217271178724	1671.0217271178724
3819	961	646	11.496875	7.799787605669042	1.79	19.22	32	30.96875	5.970272458255691	19	39	15	0.46875	0	2	7337.78	7557.36	14317.71	14797.57	11.185	8.440127273157483	0.0	19.36	15	527.7129863855924	527.7129863855924
3820	961	649	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3821	962	515	11.72	1.7536248173426365	10.48	12.96	2	4.5	0.7071067811865476	4	5	0	0.0	0	0	7904.83	7951.83	14912.08	14982.55	13.14	0.2545584412271396	12.96	13.32	0	84.70549509919594	84.70549509919594
3822	962	614	11.997499999999999	1.7568224156129157	10.48	13.67	4	8.5	2.0816659994661326	6	11	0	0.0	0	0	7722.75	7889.8	14695.96	14890.56	11.2275	3.935516696275942	5.35	13.67	0	256.4661039981701	256.4661039981701
3823	962	623	4.585	2.6668499135756516	1.6	7.93	14	26.214285714285715	3.577248006038063	23	31	4	0.2857142857142857	0	1	7482.56	7504.23	15038.91	15117.75	2.0942857142857143	1.1321573299591448	1.29	5.25	4	81.76389484362879	81.76389484362879
3824	962	627	15.501568627450974	3.9286732480821343	3.17	19.3	51	18.431372549019606	6.954868516257613	3	38	0	0.0	0	0	7177.84	8126.5	14816.99	16234.44	16.336274509803918	3.023018994835684	9.0	19.44	0	1705.6143462400876	1705.6143462400876
3825	962	646	11.484857142857143	7.675775634855321	1.55	19.4	35	29.942857142857143	6.471397963086388	19	39	15	0.42857142857142855	0	2	7342.55	7696.51	14302.86	14796.66	11.204857142857144	8.15788769208296	0.0	19.4	15	607.5575047680667	607.5575047680667
3826	962	650	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3827	963	623	3.8814285714285712	2.6324772104875414	1.26	6.76	14	26.285714285714285	3.5176165756981495	23	31	4	0.2857142857142857	0	1	7482.06	7503.45	15037.63	15115.17	1.6635714285714287	0.6068786108865981	1.03	3.1	4	80.43620888629766	80.43620888629766
3828	963	627	15.224423076923076	4.107801002044543	4.12	19.4	52	18.5	7.539438789120975	4	46	0	0.0	0	0	7177.78	8123.89	14814.61	16236.46	16.11019230769231	2.9970609723688333	7.94	19.43	0	1707.8587630714658	1707.8587630714658
3829	963	646	11.436750000000005	7.049326713621984	0.87	19.04	40	26.75	10.374401434695166	4	39	16	0.4	0	3	7345.15	7945.16	14330.61	14971.76	10.99375	7.631038403479873	0.0	19.38	16	878.1146409211043	878.1146409211043
3830	964	623	3.7459999999999996	2.4285704201678584	1.14	6.01	15	25.666666666666668	3.0860669992418384	23	30	4	0.26666666666666666	0	1	7481.74	7508.05	15036.57	15123.31	1.8126666666666664	1.286603872141509	0.7	6.02	4	90.64239460649738	90.64239460649738
3831	964	627	15.469411764705882	3.948428250210319	4.47	19.27	51	18.607843137254903	7.528820442466532	4	47	0	0.0	0	0	7180.15	8107.68	14812.23	16216.69	16.31235294117647	2.8190917602910956	9.54	19.4	0	1683.0982717892632	1683.0982717892632
3832	964	646	11.49825	6.946334538851484	0.3	19.23	40	26.55	10.190367497965406	4	38	15	0.375	0	3	7346.85	7937.91	14312.55	14960.03	11.0605	7.716116982138834	0.0	19.28	15	876.688242193313	876.688242193313
3833	964	651	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3834	965	623	3.9575	2.14874381907197	1.42	7.91	16	25.5625	3.3260336739125176	23	30	5	0.3125	0	1	7481.37	7506.61	15033.44	15126.57	2.131875	1.6049432752177462	0.6	6.89	5	96.48966006780125	96.48966006780125
3835	965	627	15.629411764705885	3.793215212330919	4.79	19.43	51	18.568627450980394	7.584866253166985	4	46	0	0.0	0	0	7176.22	8126.39	14809.79	16234.3	16.490392156862743	2.7627811790182144	12.62	19.43	0	1712.323500101542	1712.323500101542
3836	965	646	11.430250000000003	6.924771767969072	0.08	19.36	40	26.525	10.104549622666172	4	39	17	0.425	0	3	7341.89	7930.02	14298.71	14948.25	11.02325	7.693789832532436	0.0	19.43	17	876.2414670055289	876.2414670055289
3837	965	652	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3838	966	623	4.019375	2.425232548987142	1.1	7.56	16	25.8125	3.331040878364199	23	31	3	0.1875	0	1	7481.06	7505.92	15027.82	15122.76	1.91125	1.2577963534160321	1.02	5.82	3	98.14083349961972	98.14083349961972
3839	966	627	15.444615384615382	3.9583564927479986	5.76	19.28	52	18.5	7.954527629213539	4	45	0	0.0	0	0	7182.78	8124.42	14807.29	16237.11	16.544423076923074	2.6550221840671058	12.62	19.43	0	1712.0371263497761	1712.0371263497761
3840	966	646	11.140263157894742	6.736575233367627	0.83	19.38	38	26.18421052631579	10.242611742413755	4	39	20	0.5263157894736842	0	3	7349.52	7922.78	14309.88	14937.84	10.55842105263158	7.766700063217146	0.0	19.38	20	850.2710092670457	850.2710092670457
3841	967	623	4.389333333333334	2.8572550930336384	1.27	7.7	15	25.733333333333334	2.840187787218772	23	31	4	0.26666666666666666	0	1	7480.37	7505.32	15035.79	15120.03	1.6726666666666667	0.5713951180683827	0.89	2.86	4	87.85715736352932	87.85715736352932
3842	967	627	15.268039215686278	4.182232905808949	5.74	19.21	51	17.941176470588236	6.815898369858172	4	35	0	0.0	0	0	7190.23	8108.34	14804.92	16217.47	16.463333333333335	2.906185587099807	8.31	19.44	0	1684.702785241361	1684.702785241361
3843	967	646	11.4415	6.7307097770267985	0.21	19.2	40	27.425	10.933100763630247	4	47	20	0.5	0	3	7338.36	7915.39	14299.0	14927.23	10.88975	7.794497561972146	0.0	19.2	20	853.0161509608128	853.0161509608128
