step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities	weighted_com_modularity	speed_avg	speed_std	speed_avg_std	avgSpeed_avg	avgSpeed_std	avgSpeed_avg_std
309	109	1120	0	109	20.550458908081055	0,0,0,0,0,0,0,0,1,1,1,0,2,1,15,6,8,12,16,6,4,2,2,1,2,0,0,3,1,0,3,6,9,6,1,	8.0	0.7860120259217822	1	109.0	109	0	109.0	5	21.8	52	167	1	205	21.01666	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.513963249362245	1	0.513963249362245,	0.3240722949781661	12.676549	5.167964	3.6971796	0.0	0.0	0.0
310	109	1129	0	109	20.71559715270996	0,0,0,0,0,0,0,0,0,2,1,1,0,3,12,8,6,15,12,7,7,1,1,2,0,0,2,2,3,1,1,7,5,5,4,0,1,	8.0	0.7889287829479417	1	109.0	109	0	109.0	5	21.8	51	167	1	206	20.801443	0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5042309952370903	1	0.5042309952370903,	-0.1341946277713832	12.625204	5.214648	3.672014	0.0	0.0	0.0
311	109	1142	0	109	20.95412826538086	0,0,0,0,0,0,0,0,0,2,1,1,0,6,9,6,8,16,10,8,7,1,0,3,0,0,2,3,0,2,1,2,2,9,6,3,1,	8.0	0.7920987487303897	1	109.0	109	0	109.0	4	27.25	52	167	4	199	20.80665	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5043391782015146	1	0.5043391782015146,	0.5191328217409543	10.674387	4.1805177	4.840279	0.0	0.0	0.0
312	109	1147	0	109	21.04587173461914	0,0,0,0,0,0,0,0,0,2,1,1,0,9,7,6,10,12,10,7,8,2,0,2,0,1,2,2,0,2,1,2,2,8,7,2,3,	8.0	0.7940113312568653	1	109.0	109	0	109.0	4	27.25	52	167	4	199	20.80665	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5033600408632048	1	0.5033600408632048,	0.5335432786967759	10.436491	4.43937	4.723243	0.0	0.0	0.0
313	110	1155	0	110	21.0	0,0,0,0,0,0,0,0,1,0,2,1,1,5,12,6,9,13,8,8,7,2,1,1,0,1,3,4,0,0,1,3,3,2,10,4,2,	8.0	0.7900743752692018	1	110.0	110	0	110.0	5	22.0	52	167	1	207	21.679483	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4987623920091453	1	0.4987623920091453,	0.08874541883770437	11.676145	6.2167883	3.601362	0.0	0.0	0.0
314	111	1164	0	111	20.972972869873047	0,0,0,0,0,0,0,0,1,1,0,2,1,4,12,8,12,9,11,4,8,3,1,1,0,1,4,2,1,0,2,2,2,2,10,5,2,	9.0	0.7882916563074802	1	111.0	111	0	111.0	4	27.75	53	167	1	208	21.899391	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5163706291848229	1	0.5163706291848229,	0.11750896383613696	13.674454	4.1917644	4.574194	0.0	0.0	0.0
315	111	1159	0	111	20.882883071899414	0,0,0,0,0,0,0,0,1,1,0,2,2,5,9,8,14,10,10,5,4,5,2,0,0,1,3,2,2,2,0,2,4,1,8,8,	9.0	0.7864795906334202	1	111.0	111	0	111.0	3	37.0	54	167	22	188	16.093477	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5158414360063158	1	0.5158414360063158,	0.5347103493546238	11.715163	1.9373572	6.09281	0.0	0.0	0.0
316	112	1180	0	112	21.071428298950195	0,0,0,0,0,0,0,0,1,1,2,0,2,3,10,6,15,11,6,8,7,5,1,0,0,3,2,2,2,0,3,0,3,4,4,11,	9.0	0.7822394240584832	1	112.0	112	0	112.0	4	28.0	55	167	1	209	22.58318	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5042922292444699	1	0.5042922292444699,	0.23365757649607266	13.683188	4.0739655	4.5921564	0.0	0.0	0.0
317	113	1180	0	113	20.88495635986328	0,0,0,0,0,0,0,0,0,3,1,1,0,7,9,7,13,11,6,11,7,3,0,0,0,2,2,2,3,2,1,1,2,4,5,10,	8.0	0.780997260355482	1	113.0	113	0	113.0	4	28.25	56	167	1	210	22.98369	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5043008474576272	1	0.5043008474576272,	-0.1361078092434227	13.572754	4.144048	4.7512307	0.0	0.0	0.0
318	111	1153	0	111	20.7747745513916	0,0,0,0,0,0,0,0,0,3,1,1,0,5,11,7,11,12,1,14,7,3,2,1,2,2,2,0,2,0,1,1,4,11,3,4,	8.0	0.7807627499411033	1	111.0	111	0	111.0	3	37.0	58	167	22	188	18.734995	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4933963137002985	1	0.4933963137002985,	0.5383796717752647	11.35194	1.6941825	6.369189	0.0	0.0	0.0
319	111	1149	0	111	20.70270347595215	0,0,0,0,0,0,0,0,0,3,1,1,1,6,13,5,9,11,2,13,7,4,2,1,2,2,2,0,0,0,4,1,3,13,3,2,	8.0	0.7754474437601119	1	111.0	111	0	111.0	4	27.75	56	167	10	211	19.737865	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.40068633488385474	1	0.40068633488385474,	0.5436888505918024	9.585913	6.6382675	4.1286464	0.0	0.0	0.0
320	110	1127	0	110	20.490909576416016	0,0,0,0,0,0,0,0,1,2,2,1,1,2,14,6,8,12,6,6,8,9,0,4,0,0,1,2,0,1,3,5,4,12,	8.0	0.7745136242298587	1	110.0	110	0	110.0	5	22.0	56	167	1	212	20.73644	0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3866808017138418	1	0.3866808017138418,	-0.027133664769248833	11.525893	7.250107	3.1191895	0.0	0.0	0.0
321	111	1132	0	111	20.39639663696289	0,0,0,0,0,0,0,1,0,3,0,2,1,3,10,9,10,13,6,6,10,4,3,2,0,0,0,1,0,2,4,7,4,9,0,0,1,	8.0	0.7793396430633603	1	111.0	111	0	111.0	5	22.2	57	167	1	213	21.040438	0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3782479491565633	1	0.3782479491565633,	-0.07329152058652033	11.67169	7.318207	3.078195	0.0	0.0	0.0
322	109	1100	0	109	20.183486938476562	0,0,0,0,0,0,0,2,0,2,0,2,1,2,12,7,6,16,7,6,9,8,1,0,0,1,0,0,3,1,6,10,5,0,1,1,	8.0	0.783543136191441	1	109.0	109	0	109.0	4	27.25	57	167	13	211	20.072784	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.38741652892561984	1	0.38741652892561984,	0.5407990147691745	9.680816	6.706305	3.6663187	0.0	0.0	0.0
323	109	1094	0	109	20.073394775390625	0,0,0,0,0,0,0,2,0,2,0,2,1,2,13,7,7,16,7,5,7,9,0,1,0,1,0,0,4,0,7,13,1,0,0,2,	8.0	0.7831454447696137	1	109.0	109	0	109.0	4	27.25	56	167	3	186	22.035955	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4953870037331764	1	0.4953870037331764,	0.49281247459032923	11.030514	2.2011626	6.148344	0.0	0.0	0.0
324	108	1069	0	108	19.796297073364258	0,0,0,0,0,0,0,1,2,0,2,0,2,1,13,9,9,11,10,8,6,4,2,0,0,1,2,0,1,6,14,2,0,1,0,0,1,	8.0	0.7881096359550014	1	108.0	108	0	108.0	4	27.0	57	167	1	214	23.338095	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5121915256120921	1	0.5121915256120921,	-0.05533944046869882	12.886426	4.854247	4.3877077	0.0	0.0	0.0
325	109	1074	0	109	19.706422805786133	0,0,0,0,0,0,0,1,2,1,0,3,0,5,12,6,12,10,10,6,7,3,2,0,0,3,0,0,3,5,11,6,0,0,0,0,0,1,	8.0	0.7870404243719618	1	109.0	109	0	109.0	4	27.25	56	167	1	215	23.214579	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.508192628195125	1	0.508192628195125,	0.05895284591924621	13.036799	4.7092943	4.3596897	0.0	0.0	0.0
326	107	1067	0	107	19.943925857543945	0,0,0,0,0,0,0,2,1,1,0,2,0,4,12,5,12,12,7,5,12,1,2,2,0,0,0,2,1,7,8,5,2,0,0,0,1,0,1,	8.0	0.7921863901527137	1	107.0	107	0	107.0	3	35.666668	57	167	18	188	19.756855	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5106838976924679	1	0.5106838976924679,	0.4843278346719083	10.758658	2.7548883	5.988237	0.0	0.0	0.0
327	108	1078	0	108	19.962963104248047	0,0,0,0,0,0,0,1,2,0,2,1,2,4,11,5,13,10,7,10,5,3,3,1,1,0,0,1,1,6,6,10,1,0,0,0,1,0,0,0,1,	9.0	0.7955518397015686	1	108.0	108	0	108.0	4	27.0	57	167	1	216	23.6784	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5076651085463701	1	0.5076651085463701,	0.03045042657838165	13.021984	4.81583	4.351716	0.0	0.0	0.0
328	109	1086	0	109	19.926605224609375	0,0,0,0,0,0,0,1,1,3,1,1,0,5,10,6,16,11,6,6,6,4,3,1,0,0,0,1,2,3,9,10,1,0,1,0,0,0,0,0,1,	9.0	0.7961970812021936	1	109.0	109	0	109.0	4	27.25	59	167	1	217	24.662725	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5051377993481408	1	0.5051377993481408,	-0.13875093302512242	13.185925	4.7201858	4.1939154	0.0	0.0	0.0
329	109	1091	0	109	20.018348693847656	0,0,0,0,0,0,1,0,1,2,1,1,0,5,12,8,18,9,2,5,6,4,5,0,0,1,0,1,1,2,8,10,4,1,0,0,0,0,0,0,0,1,	9.0	0.7969412713019622	1	109.0	109	0	109.0	3	36.333332	59	167	17	188	21.197485	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5114720809623946	1	0.5114720809623946,	0.48118101654802503	10.985532	2.8380513	5.5003266	0.0	0.0	0.0
330	108	1093	0	108	20.240739822387695	0,0,0,0,0,0,1,0,1,2,1,1,0,4,10,8,17,10,3,3,8,6,4,0,0,0,1,1,0,3,4,16,2,1,0,0,0,0,0,0,0,1,	9.0	0.7980027414844931	1	108.0	108	0	108.0	3	36.0	58	167	17	188	20.663979	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.5111823640249145	1	0.5111823640249145,	0.47925839399534215	10.8624325	2.9799387	5.609905	0.0	0.0	0.0
331	109	1113	0	109	20.42201805114746	0,0,0,0,0,0,1,0,2,0,2,1,2,2,12,4,16,12,3,3,9,7,3,0,0,0,2,1,0,1,4,12,8,1,0,0,0,0,0,0,0,0,1,	8.0	0.7940378423957946	1	109.0	109	0	109.0	5	21.8	57	167	1	219	22.949945	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4641220437385825	1	0.4641220437385825,	-0.08785042181984976	10.571074	7.1884685	3.2275515	0.0	0.0	0.0
332	110	1126	0	110	20.472726821899414	0,0,0,0,0,0,1,0,1,2,0,2,1,3,11,6,15,14,1,3,4,11,5,0,0,0,1,1,1,0,8,11,6,1,0,0,0,0,0,0,0,0,1,	8.0	0.7915722244077047	1	110.0	110	0	110.0	5	22.0	59	167	1	220	23.64318	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4600631292019092	1	0.4600631292019092,	-0.10170448110545305	10.575263	7.090305	3.3003316	0.0	0.0	0.0
333	109	1120	0	109	20.550458908081055	0,0,0,0,0,0,1,0,1,2,0,2,1,4,8,9,8,16,5,1,5,10,5,0,1,1,1,0,0,0,14,8,4,1,0,0,0,0,0,0,0,0,1,	8.0	0.7917300367767673	1	109.0	109	0	109.0	4	27.25	62	167	3	218	25.171082	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4345691167091837	1	0.4345691167091837,	0.3995905995778065	8.271592	5.642989	4.0549397	0.0	0.0	0.0
334	109	1140	0	109	20.917430877685547	0,0,0,0,0,0,1,0,1,0,2,0,2,4,7,7,12,14,6,2,4,11,3,1,2,1,0,0,0,2,5,10,6,4,1,0,0,0,0,0,0,0,1,	8.0	0.7892044152650677	1	109.0	109	0	109.0	5	21.8	61	167	1	221	24.355698	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4242101415820252	1	0.4242101415820252,	0.3923513664094273	10.453336	6.9190226	3.3533306	0.0	0.0	0.0
335	110	1169	0	110	21.254545211791992	0,0,0,0,0,0,1,0,0,2,1,1,0,6,6,9,9,13,8,4,3,10,4,0,3,0,0,0,0,3,2,1,13,3,5,1,0,0,0,0,1,0,0,1,	8.0	0.7907363995388287	1	110.0	110	0	110.0	5	22.0	58	167	1	222	23.334524	0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.44691382236138744	1	0.44691382236138744,	0.3163969140416532	10.698236	6.631465	3.5846677	0.0	0.0	0.0
336	110	1171	0	110	21.290908813476562	0,0,0,0,0,0,0,1,0,2,1,2,1,5,5,7,14,9,6,5,4,11,4,0,2,0,0,3,0,1,2,1,11,3,8,0,0,0,0,0,1,0,1,	8.0	0.7906461932838513	1	110.0	110	0	110.0	3	36.666668	60	167	16	188	22.12088	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.48424274069984785	1	0.48424274069984785,	0.4392401306136172	10.616091	2.9028993	5.462424	0.0	0.0	0.0
337	110	1182	0	110	21.490909576416016	0,0,0,0,0,0,0,0,0,4,1,1,1,6,5,7,11,12,2,7,4,10,5,2,1,0,0,2,0,0,3,1,8,3,10,2,0,0,0,0,0,1,1,	8.0	0.7927418119731464	1	110.0	110	0	110.0	3	36.666668	61	167	16	188	22.72297	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4728281097454484	1	0.4728281097454484,	0.42989774712899453	10.616733	2.9075935	5.429804	0.0	0.0	0.0
338	111	1200	0	111	21.62162208557129	0,0,0,0,0,0,0,1,1,0,3,1,1,6,5,6,9,13,8,1,7,7,10,0,0,1,0,2,0,1,1,1,6,2,13,2,0,1,0,0,0,1,1,	8.0	0.789224114777891	1	111.0	111	0	111.0	5	22.2	61	167	1	224	24.933912	0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4300315972222222	1	0.4300315972222222,	-0.008647026724592222	12.016858	4.690506	4.904498	0.0	0.0	0.0
339	112	1219	0	112	21.76785659790039	0,0,0,0,0,0,0,1,0,2,1,2,2,4,6,5,9,14,7,7,4,6,8,2,0,0,0,2,1,1,0,0,7,1,6,11,0,0,1,0,0,2,	9.0	0.7850136457399056	1	112.0	112	0	112.0	5	22.4	61	167	1	225	24.419254	0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.41170259515559293	1	0.41170259515559293,	-0.19335476688568098	11.627621	5.1125574	4.9378963	0.0	0.0	0.0
340	112	1226	0	112	21.89285659790039	0,0,0,0,0,0,0,1,0,2,0,2,3,5,7,6,8,12,8,4,8,3,8,1,0,0,0,4,2,0,0,0,3,2,10,8,1,1,1,0,0,0,1,1,	9.0	0.786589186059106	1	112.0	112	0	112.0	4	28.0	63	167	4	223	26.34388	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4083496110642443	1	0.4083496110642443,	0.3861536712585531	10.023254	2.789602	6.1869593	0.0	0.0	0.0
341	110	1208	0	110	21.96363639831543	0,0,0,0,0,0,0,1,0,2,0,2,2,6,3,4,13,13,6,5,5,5,7,2,0,3,1,0,1,1,3,0,1,1,11,7,1,1,0,1,0,0,2,	8.0	0.7880995645154971	1	110.0	110	0	110.0	5	22.0	59	167	2	226	24.279621	0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.3738127576641376	1	0.3738127576641376,	0.3918279505858238	9.977807	2.7490034	5.8880105	0.0	0.0	0.0
342	111	1236	0	111	22.2702693939209	0,0,0,0,0,0,0,1,1,0,2,0,3,6,4,2,13,13,9,6,1,5,8,2,2,1,2,0,0,0,2,0,2,0,5,9,8,0,0,1,1,0,2,	8.0	0.7844904640288045	1	111.0	111	0	111.0	6	18.5	57	167	1	227	22.54551	0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.36946781296802506	1	0.36946781296802506,	0.25524483125226394	12.044875	4.3763676	4.164465	0.0	0.0	0.0
343	112	1253	0	112	22.375	0,0,0,0,0,0,0,1,1,1,0,2,0,6,6,4,8,13,13,6,1,5,3,8,1,2,1,1,0,0,1,0,2,0,3,6,11,1,1,1,1,1,1,	8.0	0.7807537263925344	1	112.0	112	0	112.0	5	22.4	58	167	1	223	24.754797	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.40457124768074576	1	0.40457124768074576,	-0.07774337486580679	11.833929	5.1942134	3.1445882	0.0	0.0	0.0
344	112	1263	0	112	22.553571701049805	0,0,0,0,0,0,0,1,1,1,0,2,0,5,8,4,6,15,10,8,1,2,9,4,0,2,3,0,1,0,1,0,0,0,5,4,10,3,1,0,2,3,	8.0	0.7802690965572298	1	112.0	112	0	112.0	3	37.333332	59	167	15	226	22.007574	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4150776500797095	1	0.4150776500797095,	0.47427704563401685	11.636268	2.1830635	5.0266523	0.0	0.0	0.0
345	113	1277	0	113	22.601770401000977	0,0,0,0,0,0,0,0,2,1,1,0,2,2,9,4,5,15,13,7,3,5,5,3,0,3,3,0,0,1,0,1,0,1,3,2,13,4,1,0,0,3,1,	8.0	0.7757701072539425	1	113.0	113	0	113.0	4	28.25	59	167	1	229	25.863422	0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4177745045314089	1	0.4177745045314089,	0.10312119087501298	13.6243305	4.230414	3.6558356	0.0	0.0	0.0
346	114	1283	0	114	22.508771896362305	0,0,0,0,0,0,0,0,0,2,2,1,0,7,4,5,6,14,10,8,10,2,4,5,1,0,3,0,0,0,0,0,2,3,2,2,11,6,0,0,1,3,	8.0	0.7713617345069025	1	114.0	114	0	114.0	5	22.8	55	167	1	231	23.285189	0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4260680923084961	1	0.4260680923084961,	0.4561504726425907	11.462747	6.4835944	3.145298	0.0	0.0	0.0
347	114	1295	0	114	22.719297409057617	0,0,0,0,0,0,0,0,0,2,1,1,0,8,3,3,8,11,16,8,6,4,5,3,1,1,2,0,0,0,1,1,0,3,2,1,11,5,2,1,2,2,	8.0	0.7674441469955818	1	114.0	114	0	114.0	4	28.5	51	167	9	230	20.240225	0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.46105275711453325	1	0.46105275711453325,	0.5295320136151102	9.652568	5.7802525	3.718	0.0	0.0	0.0
348	112	1269	0	112	22.660715103149414	0,0,0,0,0,0,0,0,0,2,1,1,0,7,4,5,5,10,16,5,11,4,6,2,2,0,0,1,0,1,0,0,0,0,3,6,13,1,1,1,1,2,1,	8.0	0.7706172985769798	1	112.0	112	0	112.0	4	28.0	50	167	10	230	18.77942	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4649308446987973	1	0.4649308446987973,	0.534343251210114	9.868761	5.546477	4.066072	0.0	0.0	0.0
349	113	1276	0	113	22.584070205688477	0,0,0,0,0,0,0,0,1,0,2,1,1,3,9,3,6,13,10,9,11,5,4,2,1,0,0,1,1,0,2,0,0,0,2,7,11,2,0,2,0,4,	8.0	0.7700075793869713	1	113.0	113	0	113.0	5	22.6	50	167	1	232	20.501219	0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4689631219229371	1	0.4689631219229371,	0.03394103304701551	11.7825165	6.410891	3.4035954	0.0	0.0	0.0
350	114	1274	0	114	22.35087776184082	0,0,0,0,0,0,0,0,1,1,0,2,1,8,5,6,4,12,14,6,9,7,3,1,1,1,0,2,0,1,1,1,0,0,2,5,9,5,1,0,5,	8.0	0.7655304418459002	1	114.0	114	0	114.0	5	22.8	51	167	1	233	20.547506	0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.0	0.4631819458854668	1	0.4631819458854668,	-0.11100632027626095	11.844042	6.290354	3.3446605	0.0	0.0	0.0
